RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,57,61
CO1 Control 5-4 34,30,37
CO1 Control 5-4 41,94,43
nCO1 Lithium 5-4 32,11,10
AO1 Control 5-4 25,61,18
nCO1 Lithium 5-4 46,88,97
CO1 Control 5-4 14,59,73
nCO1 Control 5-4 8,131,77
AO1 Lithium 5-4 40,2,9
nCO1 Lithium 5-4 19,127,50
ACO1 Lithium 5-4 14,1,0
ACO1 Control 5-4 33,164,0
AO1 Control 5-4 7,31,15
AO1 Lithium 5-4 14,29,4
ACO1 Lithium 5-4 9,64,31
ACO1 Control 5-4 36,86,36
ACO1 Control 5-4 40,7,0
CO1 Control 5-4 45,84,81
CO1 Lithium 5-4 50,94,54
AO1 Control 5-4 27,30,3
ACO1 Lithium 5-4 6,26,26
AO1 Control 5-4 42,39,22
ACO1 Control 5-4 17,32,5
CO1 Lithium 5-4 13,55,62
AO1 Lithium 5-4 46,36,0
AO1 Control 5-4 33,56,36
CO1 Lithium 5-4 35,74,86
nCO1 Lithium 5-4 50,119,94
CO1 Lithium 5-4 43,34,52
CO1 Control 5-4 3,76,51
ACO1 Lithium 5-4 26,35,4
CO1 Control 5-4 5,15,0
AO1 Control 5-4 41,119,28
CO1 Control 5-4 21,123,69
nCO1 Control 5-4 30,129,55
AO1 Lithium 5-4 37,63,42
nCO1 Control 5-4 14,68,48
CO1 Lithium 5-4 23,83,92
ACO1 Lithium 5-4 40,3,9
nCO1 Lithium 5-4 41,101,76
ACO1 Control 5-4 21,83,58
CO1 Lithium 5-4 20,79,61
AO1 Control 5-4 19,31,0
ACO1 Lithium 5-4 23,27,10
ACO1 Control 5-4 39,21,5
AO1 Lithium 5-4 39,11,0
ACO1 Lithium 5-4 20,32,19
CO1 Lithium 5-4 42,26,0
CO1 Lithium 5-4 32,92,82
nCO1 Control 5-4 44,168,113
nCO1 Control 5-4 45,81,29
AO1 Lithium 5-4 34,5,0
AO1 Control 5-4 9,29,37
AO1 Control 5-4 36,71,6
AO1 Lithium 5-4 12,18,28
nCO1 Lithium 5-4 11,99,92
CO1 Lithium 5-4 38,54,59
nCO1 Lithium 5-4 9,133,80
nCO1 Lithium 5-4 15,103,89
AO1 Lithium 5-4 33,44,49
nCO1 Lithium 5-4 49,72,14
AO1 Control 5-4 6,69,67
CO1 Control 5-4 12,103,69
CO1 Control 5-4 15,97,82
nCO1 Lithium 5-4 6,81,90
ACO1 Control 5-4 25,42,24
ACO1 Lithium 5-4 3,33,38
CO1 Control 5-4 29,80,82
AO1 Control 5-4 26,14,5
nCO1 Lithium 5-4 23,127,112
ACO1 Control 5-4 47,71,22
AO1 Lithium 5-4 15,8,10
CO1 Control 5-4 49,85,47
ACO1 Control 5-4 42,45,25
CO1 Lithium 5-4 46,63,52
ACO1 Control 5-4 26,58,54
ACO1 Lithium 5-4 12,140,0
CO1 Lithium 5-4 47,146,78
ACO1 Lithium 5-4 42,54,37
nCO1 Lithium 5-4 13,87,90
nCO1 Control 5-4 48,9,0
AO1 Control 5-4 39,59,35
ACO1 Control 5-4 41,24,18
CO1 Lithium 5-4 28,105,76
nCO1 Control 5-4 16,93,0
ACO1 Lithium 5-4 1,34,13
ACO1 Lithium 5-4 38,12,0
nCO1 Lithium 5-4 7,79,88
CO1 Control 5-4 28,67,50
AO1 Lithium 5-4 30,48,41
ACO1 Control 5-4 22,64,29
nCO1 Lithium 5-4 16,96,117
ACO1 Control 5-4 18,24,22
CO1 Control 5-4 37,159,52
AO1 Control 5-4 47,59,33
AO1 Lithium 5-4 6,22,0
AO1 Control 5-4 44,44,30
nCO1 Control 5-4 36,31,1
AO1 Control 5-4 17,118,0
CO1 Lithium 5-4 14,168,0
nCO1 Lithium 5-4 17,104,83
nCO1 Control 5-4 38,92,91
AO1 Control 5-4 49,38,23
CO1 Lithium 5-4 8,62,36
CO1 Control 5-4 2,88,23
CO1 Lithium 5-4 34,78,25
AO1 Control 5-4 4,72,36
AO1 Lithium 5-4 41,10,4
ACO1 Lithium 5-4 48,31,36
nCO1 Control 5-4 22,91,75
AO1 Lithium 5-4 28,53,0
ACO1 Control 5-4 34,37,36
AO1 Lithium 5-4 4,58,0
AO1 Lithium 5-4 16,39,22
AO1 Control 5-4 31,74,35
nCO1 Control 5-4 34,79,68
AO1 Control 5-4 37,9,9
ACO1 Lithium 5-4 36,69,26
nCO1 Control 5-4 50,85,45
CO1 Control 5-4 1,202,0
AO1 Control 5-4 32,16,11
