RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,130,61
CO1 Control 5-4 34,53,37
CO1 Control 5-4 41,190,43
nCO1 Lithium 5-4 32,16,10
AO1 Control 5-4 25,47,18
nCO1 Lithium 5-4 46,171,97
CO1 Control 5-4 14,149,73
nCO1 Control 5-4 8,140,77
AO1 Lithium 5-4 40,29,9
nCO1 Lithium 5-4 19,159,50
ACO1 Lithium 5-4 14,7,0
ACO1 Control 5-4 33,42,0
AO1 Control 5-4 7,108,15
AO1 Lithium 5-4 14,22,4
ACO1 Lithium 5-4 9,120,31
ACO1 Control 5-4 36,173,36
ACO1 Control 5-4 40,15,0
CO1 Control 5-4 45,127,81
CO1 Lithium 5-4 50,183,54
AO1 Control 5-4 27,89,3
ACO1 Lithium 5-4 6,44,26
AO1 Control 5-4 42,60,22
ACO1 Control 5-4 17,77,5
CO1 Lithium 5-4 13,124,62
AO1 Lithium 5-4 46,26,0
AO1 Control 5-4 33,101,36
CO1 Lithium 5-4 35,125,86
nCO1 Lithium 5-4 50,235,94
CO1 Lithium 5-4 43,149,52
CO1 Control 5-4 3,83,51
ACO1 Lithium 5-4 26,61,4
CO1 Control 5-4 5,60,0
AO1 Control 5-4 41,162,28
CO1 Control 5-4 21,162,69
nCO1 Control 5-4 30,142,55
AO1 Lithium 5-4 37,134,42
nCO1 Control 5-4 14,82,48
CO1 Lithium 5-4 23,148,92
ACO1 Lithium 5-4 40,17,9
nCO1 Lithium 5-4 41,195,76
ACO1 Control 5-4 21,135,58
CO1 Lithium 5-4 20,163,61
AO1 Control 5-4 19,27,0
ACO1 Lithium 5-4 23,19,10
ACO1 Control 5-4 39,58,5
AO1 Lithium 5-4 39,16,0
ACO1 Lithium 5-4 20,42,19
CO1 Lithium 5-4 42,157,0
CO1 Lithium 5-4 32,189,82
nCO1 Control 5-4 44,202,113
nCO1 Control 5-4 45,100,29
AO1 Lithium 5-4 34,9,0
AO1 Control 5-4 9,92,37
AO1 Control 5-4 36,134,6
AO1 Lithium 5-4 12,19,28
nCO1 Lithium 5-4 11,204,92
CO1 Lithium 5-4 38,155,59
nCO1 Lithium 5-4 9,217,80
nCO1 Lithium 5-4 15,175,89
AO1 Lithium 5-4 33,89,49
nCO1 Lithium 5-4 49,110,14
AO1 Control 5-4 6,113,67
CO1 Control 5-4 12,197,69
CO1 Control 5-4 15,118,82
nCO1 Lithium 5-4 6,168,90
ACO1 Control 5-4 25,19,24
ACO1 Lithium 5-4 3,42,38
CO1 Control 5-4 29,122,82
AO1 Control 5-4 26,63,5
nCO1 Lithium 5-4 23,194,112
ACO1 Control 5-4 47,99,22
AO1 Lithium 5-4 15,25,10
CO1 Control 5-4 49,104,47
ACO1 Control 5-4 42,92,25
CO1 Lithium 5-4 46,148,52
ACO1 Control 5-4 26,107,54
ACO1 Lithium 5-4 12,26,0
CO1 Lithium 5-4 47,203,78
ACO1 Lithium 5-4 42,83,37
nCO1 Lithium 5-4 13,85,90
nCO1 Control 5-4 48,38,0
AO1 Control 5-4 39,81,35
ACO1 Control 5-4 41,75,18
CO1 Lithium 5-4 28,188,76
nCO1 Control 5-4 16,13,0
ACO1 Lithium 5-4 1,43,13
ACO1 Lithium 5-4 38,66,0
nCO1 Lithium 5-4 7,195,88
CO1 Control 5-4 28,109,50
AO1 Lithium 5-4 30,62,41
ACO1 Control 5-4 22,98,29
nCO1 Lithium 5-4 16,220,117
ACO1 Control 5-4 18,106,22
CO1 Control 5-4 37,138,52
AO1 Control 5-4 47,64,33
AO1 Lithium 5-4 6,0,0
AO1 Control 5-4 44,65,30
nCO1 Control 5-4 36,180,1
AO1 Control 5-4 17,105,0
CO1 Lithium 5-4 14,176,0
nCO1 Lithium 5-4 17,174,83
nCO1 Control 5-4 38,158,91
AO1 Control 5-4 49,45,23
CO1 Lithium 5-4 8,111,36
CO1 Control 5-4 2,110,23
CO1 Lithium 5-4 34,108,25
AO1 Control 5-4 4,99,36
AO1 Lithium 5-4 41,37,4
ACO1 Lithium 5-4 48,51,36
nCO1 Control 5-4 22,185,75
AO1 Lithium 5-4 28,64,0
ACO1 Control 5-4 34,72,36
AO1 Lithium 5-4 4,89,0
AO1 Lithium 5-4 16,101,22
AO1 Control 5-4 31,77,35
nCO1 Control 5-4 34,140,68
AO1 Control 5-4 37,49,9
ACO1 Lithium 5-4 36,101,26
nCO1 Control 5-4 50,128,45
CO1 Control 5-4 1,140,0
AO1 Control 5-4 32,38,11
AO1 Control 5-4 5,115,9
AO1 Lithium 5-4 31,48,19
nCO1 Control 5-4 11,222,114
nCO1 Lithium 5-4 30,21,5
AO1 Lithium 5-4 11,178,13
nCO1 Lithium 5-4 28,177,84
CO1 Lithium 5-4 2,137,86
CO1 Lithium 5-4 6,235,0
nCO1 Lithium 5-4 29,183,92
CO1 Lithium 5-4 11,172,79
ACO1 Lithium 5-4 27,156,49
CO1 Control 5-4 24,244,0
CO1 Lithium 5-4 12,182,103
CO1 Lithium 5-4 5,112,92
ACO1 Lithium 5-4 2,20,1
ACO1 Lithium 5-4 19,119,35
CO1 Lithium 5-4 7,104,59
ACO1 Lithium 5-4 4,5,2
ACO1 Control 5-4 28,25,0
CO1 Control 5-4 26,156,105
CO1 Control 5-4 18,461,0
AO1 Lithium 5-4 8,61,9
CO1 Lithium 5-4 4,144,0
ACO1 Control 5-4 45,73,0
CO1 Lithium 5-4 26,188,87
CO1 Control 5-4 6,184,44
ACO1 Control 5-4 27,42,9
CO1 Control 5-4 31,147,81
ACO1 Control 5-4 50,48,3
AO1 Control 5-4 14,85,18
CO1 Lithium 5-4 40,186,88
nCO1 Control 5-4 39,134,49
ACO1 Lithium 5-4 43,9,0
nCO1 Lithium 5-4 48,114,64
AO1 Lithium 5-4 42,92,49
ACO1 Control 5-4 32,70,35
nCO1 Lithium 5-4 2,199,118
nCO1 Control 5-4 29,138,63
AO1 Control 5-4 29,26,49
nCO1 Lithium 5-4 24,170,53
nCO1 Control 5-4 33,166,94
nCO1 Control 5-4 4,19,0
AO1 Lithium 5-4 21,50,14
CO1 Control 5-4 33,113,66
nCO1 Lithium 5-4 34,10,0
CO1 Control 5-4 8,82,60
AO1 Control 5-4 43,76,28
nCO1 Control 5-4 10,147,87
AO1 Lithium 5-4 35,67,2
CO1 Lithium 5-4 18,82,34
nCO1 Control 5-4 46,147,62
CO1 Control 5-4 50,122,46
AO1 Lithium 5-4 45,146,38
ACO1 Lithium 5-4 34,240,0
nCO1 Control 5-4 2,135,87
ACO1 Lithium 5-4 11,129,45
nCO1 Lithium 5-4 22,28,0
AO1 Lithium 5-4 7,83,49
AO1 Control 5-4 11,88,45
ACO1 Lithium 5-4 16,37,16
ACO1 Lithium 5-4 17,43,34
nCO1 Control 5-4 9,8,0
nCO1 Control 5-4 18,154,105
ACO1 Control 5-4 46,127,46
CO1 Lithium 5-4 30,166,89
ACO1 Lithium 5-4 31,43,11
ACO1 Control 5-4 24,38,16
CO1 Lithium 5-4 9,93,62
CO1 Lithium 5-4 25,146,90
AO1 Control 5-4 16,92,37
CO1 Lithium 5-4 3,114,89
ACO1 Lithium 5-4 30,53,0
ACO1 Lithium 5-4 39,30,10
ACO1 Lithium 5-4 49,81,0
ACO1 Control 5-4 31,161,92
CO1 Lithium 5-4 17,228,82
ACO1 Lithium 5-4 22,49,24
ACO1 Control 5-4 49,157,9
ACO1 Control 5-4 8,14,0
nCO1 Lithium 5-4 43,9,10
nCO1 Control 5-4 41,226,111
AO1 Lithium 5-4 49,47,8
AO1 Control 5-4 50,51,23
AO1 Lithium 5-4 5,12,2
nCO1 Control 5-4 20,186,85
nCO1 Control 5-4 5,105,80
ACO1 Control 5-4 12,60,5
nCO1 Lithium 5-4 47,116,61
AO1 Control 5-4 10,33,0
ACO1 Lithium 5-4 50,22,4
CO1 Control 5-4 36,215,76
ACO1 Control 5-4 3,58,10
nCO1 Lithium 5-4 39,121,63
ACO1 Lithium 5-4 47,195,0
nCO1 Control 5-4 26,60,0
CO1 Lithium 5-4 21,173,67
AO1 Control 5-4 45,67,29
nCO1 Control 5-4 23,170,100
CO1 Control 5-4 32,130,51
ACO1 Control 5-4 10,69,17
nCO1 Control 5-4 6,165,74
nCO1 Control 5-4 31,208,71
nCO1 Lithium 5-4 36,234,121
ACO1 Control 5-4 9,47,14
CO1 Lithium 5-4 15,151,125
AO1 Lithium 5-4 20,15,18
nCO1 Control 5-4 12,166,52
nCO1 Lithium 5-4 18,133,58
AO1 Control 5-4 20,58,5
nCO1 Lithium 5-4 26,184,97
CO1 Lithium 5-4 19,124,80
nCO1 Lithium 5-4 8,164,48
AO1 Control 5-4 40,40,11
CO1 Control 5-4 40,210,100
AO1 Lithium 5-4 17,50,13
nCO1 Lithium 5-4 44,201,101
CO1 Control 5-4 48,90,28
CO1 Control 5-4 27,145,62
CO1 Control 5-4 22,162,0
CO1 Control 5-4 13,145,66
AO1 Lithium 5-4 29,49,18
nCO1 Lithium 5-4 10,237,109
ACO1 Control 5-4 15,66,17
AO1 Control 5-4 1,65,12
AO1 Control 5-4 38,50,4
nCO1 Lithium 5-4 33,58,0
ACO1 Lithium 5-4 13,73,52
CO1 Lithium 5-4 16,103,0
ACO1 Control 5-4 23,193,67
AO1 Control 5-4 12,44,47
ACO1 Lithium 5-4 25,117,37
CO1 Control 5-4 10,126,71
nCO1 Lithium 5-4 31,142,56
AO1 Control 5-4 28,48,0
AO1 Lithium 5-4 24,15,12
ACO1 Control 5-4 30,65,0
nCO1 Lithium 5-4 20,209,119
ACO1 Control 5-4 14,103,1
nCO1 Control 5-4 27,95,51
CO1 Lithium 5-4 45,165,89
AO1 Control 5-4 8,70,40
CO1 Lithium 5-4 37,189,88
ACO1 Control 5-4 6,110,34
AO1 Control 5-4 15,71,35
ACO1 Control 5-4 4,38,0
CO1 Control 5-4 30,153,43
nCO1 Lithium 5-4 42,199,91
nCO1 Control 5-4 24,114,53
ACO1 Lithium 5-4 10,40,0
CO1 Lithium 5-4 36,240,30
AO1 Lithium 5-4 43,162,49
AO1 Control 5-4 30,78,18
AO1 Lithium 5-4 9,38,31
ACO1 Lithium 5-4 35,350,0
CO1 Lithium 5-4 1,118,38
ACO1 Control 5-4 1,135,0
ACO1 Lithium 5-4 5,23,0
nCO1 Control 5-4 13,175,66
CO1 Control 5-4 42,93,81
CO1 Lithium 5-4 39,178,70
nCO1 Control 5-4 47,20,0
ACO1 Lithium 5-4 15,35,16
CO1 Lithium 5-4 48,140,101
CO1 Control 5-4 25,228,0
ACO1 Lithium 5-4 7,12,0
ACO1 Lithium 5-4 24,5,15
