RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,52,61
CO1 Control 5-4 34,18,37
CO1 Control 5-4 41,56,43
nCO1 Lithium 5-4 32,1,10
AO1 Control 5-4 25,15,18
nCO1 Lithium 5-4 46,93,97
CO1 Control 5-4 14,55,73
nCO1 Control 5-4 8,76,77
AO1 Lithium 5-4 40,0,9
nCO1 Lithium 5-4 19,66,50
ACO1 Lithium 5-4 14,2,0
ACO1 Control 5-4 33,0,0
AO1 Control 5-4 7,21,15
AO1 Lithium 5-4 14,2,4
ACO1 Lithium 5-4 9,22,31
ACO1 Control 5-4 36,59,36
ACO1 Control 5-4 40,0,0
CO1 Control 5-4 45,72,81
CO1 Lithium 5-4 50,71,54
AO1 Control 5-4 27,9,3
ACO1 Lithium 5-4 6,22,26
AO1 Control 5-4 42,24,22
ACO1 Control 5-4 17,7,5
CO1 Lithium 5-4 13,45,62
AO1 Lithium 5-4 46,15,0
AO1 Control 5-4 33,42,36
CO1 Lithium 5-4 35,58,86
nCO1 Lithium 5-4 50,114,94
CO1 Lithium 5-4 43,41,52
CO1 Control 5-4 3,42,51
ACO1 Lithium 5-4 26,21,4
CO1 Control 5-4 5,15,0
AO1 Control 5-4 41,46,28
CO1 Control 5-4 21,76,69
nCO1 Control 5-4 30,63,55
AO1 Lithium 5-4 37,53,42
nCO1 Control 5-4 14,37,48
CO1 Lithium 5-4 23,71,92
ACO1 Lithium 5-4 40,1,9
nCO1 Lithium 5-4 41,130,76
ACO1 Control 5-4 21,71,58
CO1 Lithium 5-4 20,60,61
AO1 Control 5-4 19,27,0
ACO1 Lithium 5-4 23,12,10
ACO1 Control 5-4 39,8,5
AO1 Lithium 5-4 39,2,0
ACO1 Lithium 5-4 20,18,19
CO1 Lithium 5-4 42,20,0
CO1 Lithium 5-4 32,85,82
nCO1 Control 5-4 44,155,113
nCO1 Control 5-4 45,41,29
AO1 Lithium 5-4 34,1,0
AO1 Control 5-4 9,30,37
AO1 Control 5-4 36,30,6
AO1 Lithium 5-4 12,12,28
nCO1 Lithium 5-4 11,114,92
CO1 Lithium 5-4 38,63,59
nCO1 Lithium 5-4 9,125,80
nCO1 Lithium 5-4 15,71,89
AO1 Lithium 5-4 33,38,49
nCO1 Lithium 5-4 49,45,14
AO1 Control 5-4 6,50,67
CO1 Control 5-4 12,46,69
CO1 Control 5-4 15,79,82
nCO1 Lithium 5-4 6,72,90
ACO1 Control 5-4 25,11,24
ACO1 Lithium 5-4 3,16,38
CO1 Control 5-4 29,60,82
AO1 Control 5-4 26,6,5
nCO1 Lithium 5-4 23,133,112
ACO1 Control 5-4 47,18,22
AO1 Lithium 5-4 15,4,10
CO1 Control 5-4 49,17,47
ACO1 Control 5-4 42,15,25
CO1 Lithium 5-4 46,28,52
ACO1 Control 5-4 26,41,54
ACO1 Lithium 5-4 12,0,0
CO1 Lithium 5-4 47,95,78
ACO1 Lithium 5-4 42,34,37
nCO1 Lithium 5-4 13,41,90
nCO1 Control 5-4 48,4,0
AO1 Control 5-4 39,11,35
ACO1 Control 5-4 41,5,18
CO1 Lithium 5-4 28,84,76
nCO1 Control 5-4 16,15,0
ACO1 Lithium 5-4 1,22,13
ACO1 Lithium 5-4 38,8,0
nCO1 Lithium 5-4 7,96,88
CO1 Control 5-4 28,45,50
AO1 Lithium 5-4 30,35,41
ACO1 Control 5-4 22,22,29
nCO1 Lithium 5-4 16,123,117
ACO1 Control 5-4 18,22,22
CO1 Control 5-4 37,61,52
AO1 Control 5-4 47,20,33
AO1 Lithium 5-4 6,0,0
AO1 Control 5-4 44,23,30
nCO1 Control 5-4 36,33,1
AO1 Control 5-4 17,4,0
CO1 Lithium 5-4 14,135,0
nCO1 Lithium 5-4 17,79,83
nCO1 Control 5-4 38,94,91
AO1 Control 5-4 49,21,23
CO1 Lithium 5-4 8,38,36
CO1 Control 5-4 2,54,23
CO1 Lithium 5-4 34,34,25
AO1 Control 5-4 4,32,36
AO1 Lithium 5-4 41,7,4
ACO1 Lithium 5-4 48,23,36
nCO1 Control 5-4 22,95,75
AO1 Lithium 5-4 28,9,0
ACO1 Control 5-4 34,35,36
AO1 Lithium 5-4 4,15,0
AO1 Lithium 5-4 16,35,22
AO1 Control 5-4 31,27,35
nCO1 Control 5-4 34,70,68
AO1 Control 5-4 37,4,9
ACO1 Lithium 5-4 36,46,26
nCO1 Control 5-4 50,60,45
CO1 Control 5-4 1,90,0
AO1 Control 5-4 32,3,11
AO1 Control 5-4 5,9,9
AO1 Lithium 5-4 31,14,19
nCO1 Control 5-4 11,175,114
nCO1 Lithium 5-4 30,11,5
AO1 Lithium 5-4 11,65,13
nCO1 Lithium 5-4 28,93,84
CO1 Lithium 5-4 2,114,86
CO1 Lithium 5-4 6,64,0
nCO1 Lithium 5-4 29,109,92
CO1 Lithium 5-4 11,85,79
ACO1 Lithium 5-4 27,71,49
CO1 Control 5-4 24,15,0
CO1 Lithium 5-4 12,127,103
CO1 Lithium 5-4 5,93,92
ACO1 Lithium 5-4 2,7,1
ACO1 Lithium 5-4 19,47,35
