RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,77,61
CO1 Control 5-4 34,28,37
CO1 Control 5-4 41,143,43
nCO1 Lithium 5-4 32,4,10
AO1 Control 5-4 25,57,18
nCO1 Lithium 5-4 46,154,97
CO1 Control 5-4 14,95,73
nCO1 Control 5-4 8,96,77
AO1 Lithium 5-4 40,4,9
nCO1 Lithium 5-4 19,124,50
ACO1 Lithium 5-4 14,3,0
ACO1 Control 5-4 33,20,0
AO1 Control 5-4 7,40,15
AO1 Lithium 5-4 14,29,4
ACO1 Lithium 5-4 9,67,31
ACO1 Control 5-4 36,138,36
ACO1 Control 5-4 40,1,0
CO1 Control 5-4 45,118,81
CO1 Lithium 5-4 50,115,54
AO1 Control 5-4 27,26,3
ACO1 Lithium 5-4 6,12,26
AO1 Control 5-4 42,68,22
ACO1 Control 5-4 17,30,5
CO1 Lithium 5-4 13,82,62
AO1 Lithium 5-4 46,36,0
AO1 Control 5-4 33,59,36
CO1 Lithium 5-4 35,103,86
nCO1 Lithium 5-4 50,197,94
CO1 Lithium 5-4 43,84,52
CO1 Control 5-4 3,62,51
ACO1 Lithium 5-4 26,63,4
CO1 Control 5-4 5,65,0
AO1 Control 5-4 41,118,28
CO1 Control 5-4 21,132,69
nCO1 Control 5-4 30,116,55
AO1 Lithium 5-4 37,84,42
nCO1 Control 5-4 14,63,48
CO1 Lithium 5-4 23,113,92
ACO1 Lithium 5-4 40,6,9
nCO1 Lithium 5-4 41,165,76
ACO1 Control 5-4 21,97,58
CO1 Lithium 5-4 20,105,61
AO1 Control 5-4 19,27,0
ACO1 Lithium 5-4 23,26,10
ACO1 Control 5-4 39,48,5
AO1 Lithium 5-4 39,10,0
ACO1 Lithium 5-4 20,10,19
CO1 Lithium 5-4 42,97,0
CO1 Lithium 5-4 32,162,82
nCO1 Control 5-4 44,166,113
nCO1 Control 5-4 45,100,29
AO1 Lithium 5-4 34,7,0
AO1 Control 5-4 9,42,37
AO1 Control 5-4 36,55,6
AO1 Lithium 5-4 12,10,28
nCO1 Lithium 5-4 11,166,92
CO1 Lithium 5-4 38,99,59
nCO1 Lithium 5-4 9,171,80
nCO1 Lithium 5-4 15,118,89
AO1 Lithium 5-4 33,41,49
nCO1 Lithium 5-4 49,79,14
AO1 Control 5-4 6,73,67
CO1 Control 5-4 12,142,69
CO1 Control 5-4 15,115,82
nCO1 Lithium 5-4 6,154,90
ACO1 Control 5-4 25,43,24
ACO1 Lithium 5-4 3,23,38
CO1 Control 5-4 29,93,82
AO1 Control 5-4 26,32,5
nCO1 Lithium 5-4 23,163,112
ACO1 Control 5-4 47,58,22
AO1 Lithium 5-4 15,10,10
CO1 Control 5-4 49,84,47
ACO1 Control 5-4 42,60,25
CO1 Lithium 5-4 46,98,52
ACO1 Control 5-4 26,79,54
ACO1 Lithium 5-4 12,105,0
CO1 Lithium 5-4 47,151,78
ACO1 Lithium 5-4 42,66,37
nCO1 Lithium 5-4 13,67,90
nCO1 Control 5-4 48,17,0
AO1 Control 5-4 39,61,35
ACO1 Control 5-4 41,18,18
CO1 Lithium 5-4 28,129,76
nCO1 Control 5-4 16,15,0
ACO1 Lithium 5-4 1,33,13
ACO1 Lithium 5-4 38,13,0
nCO1 Lithium 5-4 7,120,88
CO1 Control 5-4 28,54,50
AO1 Lithium 5-4 30,36,41
ACO1 Control 5-4 22,87,29
nCO1 Lithium 5-4 16,178,117
ACO1 Control 5-4 18,35,22
CO1 Control 5-4 37,126,52
AO1 Control 5-4 47,55,33
AO1 Lithium 5-4 6,40,0
AO1 Control 5-4 44,55,30
nCO1 Control 5-4 36,87,1
AO1 Control 5-4 17,65,0
CO1 Lithium 5-4 14,219,0
nCO1 Lithium 5-4 17,134,83
nCO1 Control 5-4 38,123,91
AO1 Control 5-4 49,37,23
CO1 Lithium 5-4 8,90,36
CO1 Control 5-4 2,105,23
CO1 Lithium 5-4 34,106,25
AO1 Control 5-4 4,82,36
AO1 Lithium 5-4 41,23,4
ACO1 Lithium 5-4 48,33,36
nCO1 Control 5-4 22,151,75
AO1 Lithium 5-4 28,47,0
ACO1 Control 5-4 34,36,36
AO1 Lithium 5-4 4,39,0
AO1 Lithium 5-4 16,47,22
AO1 Control 5-4 31,84,35
nCO1 Control 5-4 34,90,68
AO1 Control 5-4 37,12,9
ACO1 Lithium 5-4 36,66,26
nCO1 Control 5-4 50,99,45
CO1 Control 5-4 1,169,0
AO1 Control 5-4 32,10,11
AO1 Control 5-4 5,24,9
AO1 Lithium 5-4 31,35,19
nCO1 Control 5-4 11,186,114
nCO1 Lithium 5-4 30,24,5
AO1 Lithium 5-4 11,110,13
nCO1 Lithium 5-4 28,165,84
CO1 Lithium 5-4 2,134,86
CO1 Lithium 5-4 6,218,0
nCO1 Lithium 5-4 29,158,92
CO1 Lithium 5-4 11,131,79
ACO1 Lithium 5-4 27,118,49
CO1 Control 5-4 24,165,0
CO1 Lithium 5-4 12,172,103
CO1 Lithium 5-4 5,107,92
ACO1 Lithium 5-4 2,4,1
ACO1 Lithium 5-4 19,72,35
CO1 Lithium 5-4 7,89,59
ACO1 Lithium 5-4 4,6,2
ACO1 Control 5-4 28,9,0
CO1 Control 5-4 26,132,105
CO1 Control 5-4 18,228,0
AO1 Lithium 5-4 8,30,9
CO1 Lithium 5-4 4,144,0
ACO1 Control 5-4 45,52,0
CO1 Lithium 5-4 26,162,87
CO1 Control 5-4 6,115,44
ACO1 Control 5-4 27,9,9
CO1 Control 5-4 31,128,81
ACO1 Control 5-4 50,49,3
AO1 Control 5-4 14,49,18
CO1 Lithium 5-4 40,109,88
nCO1 Control 5-4 39,100,49
ACO1 Lithium 5-4 43,11,0
nCO1 Lithium 5-4 48,56,64
AO1 Lithium 5-4 42,57,49
ACO1 Control 5-4 32,57,35
nCO1 Lithium 5-4 2,151,118
nCO1 Control 5-4 29,80,63
AO1 Control 5-4 29,19,49
nCO1 Lithium 5-4 24,114,53
nCO1 Control 5-4 33,145,94
nCO1 Control 5-4 4,25,0
AO1 Lithium 5-4 21,30,14
CO1 Control 5-4 33,81,66
nCO1 Lithium 5-4 34,5,0
CO1 Control 5-4 8,43,60
AO1 Control 5-4 43,52,28
nCO1 Control 5-4 10,131,87
AO1 Lithium 5-4 35,26,2
CO1 Lithium 5-4 18,72,34
nCO1 Control 5-4 46,110,62
CO1 Control 5-4 50,92,46
AO1 Lithium 5-4 45,110,38
ACO1 Lithium 5-4 34,125,0
nCO1 Control 5-4 2,102,87
ACO1 Lithium 5-4 11,98,45
nCO1 Lithium 5-4 22,27,0
AO1 Lithium 5-4 7,51,49
AO1 Control 5-4 11,48,45
ACO1 Lithium 5-4 16,16,16
ACO1 Lithium 5-4 17,36,34
nCO1 Control 5-4 9,15,0
nCO1 Control 5-4 18,134,105
ACO1 Control 5-4 46,67,46
CO1 Lithium 5-4 30,111,89
ACO1 Lithium 5-4 31,13,11
ACO1 Control 5-4 24,23,16
CO1 Lithium 5-4 9,93,62
CO1 Lithium 5-4 25,110,90
AO1 Control 5-4 16,84,37
CO1 Lithium 5-4 3,96,89
ACO1 Lithium 5-4 30,70,0
ACO1 Lithium 5-4 39,7,10
ACO1 Lithium 5-4 49,96,0
ACO1 Control 5-4 31,145,92
CO1 Lithium 5-4 17,212,82
ACO1 Lithium 5-4 22,35,24
ACO1 Control 5-4 49,70,9
ACO1 Control 5-4 8,13,0
nCO1 Lithium 5-4 43,1,10
nCO1 Control 5-4 41,199,111
AO1 Lithium 5-4 49,15,8
AO1 Control 5-4 50,37,23
AO1 Lithium 5-4 5,3,2
nCO1 Control 5-4 20,155,85
nCO1 Control 5-4 5,81,80
ACO1 Control 5-4 12,20,5
nCO1 Lithium 5-4 47,90,61
AO1 Control 5-4 10,15,0
ACO1 Lithium 5-4 50,11,4
CO1 Control 5-4 36,190,76
ACO1 Control 5-4 3,40,10
nCO1 Lithium 5-4 39,73,63
ACO1 Lithium 5-4 47,217,0
nCO1 Control 5-4 26,91,0
CO1 Lithium 5-4 21,164,67
AO1 Control 5-4 45,33,29
