RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,122,61
CO1 Control 5-4 34,84,37
CO1 Control 5-4 41,236,43
nCO1 Lithium 5-4 32,36,10
AO1 Control 5-4 25,113,18
nCO1 Lithium 5-4 46,216,97
CO1 Control 5-4 14,151,73
nCO1 Control 5-4 8,157,77
AO1 Lithium 5-4 40,41,9
nCO1 Lithium 5-4 19,204,50
ACO1 Lithium 5-4 14,18,0
ACO1 Control 5-4 33,398,0
AO1 Control 5-4 7,135,15
AO1 Lithium 5-4 14,64,4
ACO1 Lithium 5-4 9,109,31
ACO1 Control 5-4 36,225,36
ACO1 Control 5-4 40,30,0
CO1 Control 5-4 45,152,81
CO1 Lithium 5-4 50,201,54
AO1 Control 5-4 27,74,3
ACO1 Lithium 5-4 6,55,26
AO1 Control 5-4 42,81,22
ACO1 Control 5-4 17,90,5
CO1 Lithium 5-4 13,124,62
AO1 Lithium 5-4 46,29,0
AO1 Control 5-4 33,123,36
CO1 Lithium 5-4 35,146,86
nCO1 Lithium 5-4 50,229,94
CO1 Lithium 5-4 43,165,52
CO1 Control 5-4 3,119,51
ACO1 Lithium 5-4 26,105,4
CO1 Control 5-4 5,46,0
AO1 Control 5-4 41,216,28
CO1 Control 5-4 21,177,69
nCO1 Control 5-4 30,151,55
AO1 Lithium 5-4 37,135,42
nCO1 Control 5-4 14,112,48
CO1 Lithium 5-4 23,150,92
ACO1 Lithium 5-4 40,54,9
nCO1 Lithium 5-4 41,204,76
ACO1 Control 5-4 21,128,58
CO1 Lithium 5-4 20,170,61
AO1 Control 5-4 19,202,0
ACO1 Lithium 5-4 23,32,10
ACO1 Control 5-4 39,75,5
AO1 Lithium 5-4 39,34,0
ACO1 Lithium 5-4 20,51,19
CO1 Lithium 5-4 42,168,0
CO1 Lithium 5-4 32,228,82
nCO1 Control 5-4 44,249,113
nCO1 Control 5-4 45,148,29
AO1 Lithium 5-4 34,32,0
AO1 Control 5-4 9,99,37
AO1 Control 5-4 36,134,6
AO1 Lithium 5-4 12,35,28
nCO1 Lithium 5-4 11,212,92
CO1 Lithium 5-4 38,150,59
nCO1 Lithium 5-4 9,239,80
nCO1 Lithium 5-4 15,172,89
AO1 Lithium 5-4 33,83,49
nCO1 Lithium 5-4 49,154,14
AO1 Control 5-4 6,139,67
CO1 Control 5-4 12,234,69
CO1 Control 5-4 15,141,82
nCO1 Lithium 5-4 6,192,90
ACO1 Control 5-4 25,68,24
ACO1 Lithium 5-4 3,66,38
CO1 Control 5-4 29,129,82
AO1 Control 5-4 26,74,5
nCO1 Lithium 5-4 23,241,112
ACO1 Control 5-4 47,124,22
AO1 Lithium 5-4 15,28,10
CO1 Control 5-4 49,157,47
ACO1 Control 5-4 42,105,25
CO1 Lithium 5-4 46,179,52
ACO1 Control 5-4 26,129,54
ACO1 Lithium 5-4 12,364,0
CO1 Lithium 5-4 47,222,78
ACO1 Lithium 5-4 42,108,37
nCO1 Lithium 5-4 13,177,90
nCO1 Control 5-4 48,37,0
AO1 Control 5-4 39,96,35
ACO1 Control 5-4 41,95,18
CO1 Lithium 5-4 28,186,76
nCO1 Control 5-4 16,196,0
ACO1 Lithium 5-4 1,47,13
ACO1 Lithium 5-4 38,71,0
nCO1 Lithium 5-4 7,216,88
CO1 Control 5-4 28,105,50
AO1 Lithium 5-4 30,62,41
ACO1 Control 5-4 22,145,29
nCO1 Lithium 5-4 16,222,117
ACO1 Control 5-4 18,102,22
CO1 Control 5-4 37,280,52
AO1 Control 5-4 47,120,33
AO1 Lithium 5-4 6,125,0
AO1 Control 5-4 44,105,30
nCO1 Control 5-4 36,204,1
AO1 Control 5-4 17,220,0
CO1 Lithium 5-4 14,302,0
nCO1 Lithium 5-4 17,206,83
nCO1 Control 5-4 38,164,91
AO1 Control 5-4 49,56,23
CO1 Lithium 5-4 8,123,36
CO1 Control 5-4 2,146,23
CO1 Lithium 5-4 34,159,25
AO1 Control 5-4 4,127,36
AO1 Lithium 5-4 41,44,4
ACO1 Lithium 5-4 48,69,36
nCO1 Control 5-4 22,187,75
AO1 Lithium 5-4 28,46,0
ACO1 Control 5-4 34,85,36
AO1 Lithium 5-4 4,137,0
AO1 Lithium 5-4 16,101,22
AO1 Control 5-4 31,164,35
nCO1 Control 5-4 34,160,68
AO1 Control 5-4 37,63,9
ACO1 Lithium 5-4 36,111,26
nCO1 Control 5-4 50,164,45
CO1 Control 5-4 1,265,0
AO1 Control 5-4 32,33,11
AO1 Control 5-4 5,113,9
AO1 Lithium 5-4 31,86,19
nCO1 Control 5-4 11,244,114
nCO1 Lithium 5-4 30,46,5
AO1 Lithium 5-4 11,296,13
nCO1 Lithium 5-4 28,195,84
CO1 Lithium 5-4 2,178,86
CO1 Lithium 5-4 6,538,0
nCO1 Lithium 5-4 29,196,92
CO1 Lithium 5-4 11,215,79
ACO1 Lithium 5-4 27,133,49
CO1 Control 5-4 24,480,0
CO1 Lithium 5-4 12,222,103
CO1 Lithium 5-4 5,128,92
ACO1 Lithium 5-4 2,26,1
ACO1 Lithium 5-4 19,120,35
CO1 Lithium 5-4 7,137,59
ACO1 Lithium 5-4 4,10,2
ACO1 Control 5-4 28,25,0
CO1 Control 5-4 26,177,105
CO1 Control 5-4 18,493,0
AO1 Lithium 5-4 8,84,9
CO1 Lithium 5-4 4,221,0
ACO1 Control 5-4 45,90,0
CO1 Lithium 5-4 26,236,87
CO1 Control 5-4 6,224,44
ACO1 Control 5-4 27,43,9
CO1 Control 5-4 31,223,81
ACO1 Control 5-4 50,60,3
AO1 Control 5-4 14,158,18
CO1 Lithium 5-4 40,212,88
