RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,58,61
CO1 Control 5-4 34,22,37
CO1 Control 5-4 41,102,43
nCO1 Lithium 5-4 32,1,10
AO1 Control 5-4 25,15,18
nCO1 Lithium 5-4 46,82,97
CO1 Control 5-4 14,58,73
nCO1 Control 5-4 8,81,77
AO1 Lithium 5-4 40,0,9
nCO1 Lithium 5-4 19,92,50
ACO1 Lithium 5-4 14,3,0
ACO1 Control 5-4 33,140,0
AO1 Control 5-4 7,28,15
AO1 Lithium 5-4 14,30,4
ACO1 Lithium 5-4 9,29,31
ACO1 Control 5-4 36,65,36
ACO1 Control 5-4 40,0,0
CO1 Control 5-4 45,99,81
CO1 Lithium 5-4 50,46,54
AO1 Control 5-4 27,5,3
ACO1 Lithium 5-4 6,25,26
AO1 Control 5-4 42,19,22
ACO1 Control 5-4 17,24,5
CO1 Lithium 5-4 13,40,62
AO1 Lithium 5-4 46,0,0
AO1 Control 5-4 33,39,36
CO1 Lithium 5-4 35,59,86
nCO1 Lithium 5-4 50,130,94
CO1 Lithium 5-4 43,30,52
CO1 Control 5-4 3,66,51
ACO1 Lithium 5-4 26,19,4
CO1 Control 5-4 5,0,0
AO1 Control 5-4 41,69,28
CO1 Control 5-4 21,88,69
nCO1 Control 5-4 30,100,55
AO1 Lithium 5-4 37,36,42
nCO1 Control 5-4 14,47,48
CO1 Lithium 5-4 23,72,92
ACO1 Lithium 5-4 40,2,9
nCO1 Lithium 5-4 41,104,76
ACO1 Control 5-4 21,71,58
CO1 Lithium 5-4 20,51,61
AO1 Control 5-4 19,0,0
ACO1 Lithium 5-4 23,16,10
ACO1 Control 5-4 39,32,5
AO1 Lithium 5-4 39,1,0
ACO1 Lithium 5-4 20,10,19
CO1 Lithium 5-4 42,5,0
CO1 Lithium 5-4 32,59,82
nCO1 Control 5-4 44,170,113
nCO1 Control 5-4 45,84,29
AO1 Lithium 5-4 34,0,0
AO1 Control 5-4 9,17,37
AO1 Control 5-4 36,28,6
AO1 Lithium 5-4 12,15,28
nCO1 Lithium 5-4 11,69,92
CO1 Lithium 5-4 38,58,59
nCO1 Lithium 5-4 9,134,80
nCO1 Lithium 5-4 15,61,89
AO1 Lithium 5-4 33,32,49
nCO1 Lithium 5-4 49,56,14
AO1 Control 5-4 6,49,67
CO1 Control 5-4 12,103,69
CO1 Control 5-4 15,78,82
nCO1 Lithium 5-4 6,73,90
ACO1 Control 5-4 25,17,24
ACO1 Lithium 5-4 3,23,38
CO1 Control 5-4 29,44,82
AO1 Control 5-4 26,7,5
nCO1 Lithium 5-4 23,124,112
ACO1 Control 5-4 47,41,22
AO1 Lithium 5-4 15,7,10
CO1 Control 5-4 49,41,47
ACO1 Control 5-4 42,15,25
CO1 Lithium 5-4 46,54,52
ACO1 Control 5-4 26,56,54
ACO1 Lithium 5-4 12,100,0
CO1 Lithium 5-4 47,116,78
ACO1 Lithium 5-4 42,32,37
nCO1 Lithium 5-4 13,61,90
nCO1 Control 5-4 48,3,0
AO1 Control 5-4 39,25,35
ACO1 Control 5-4 41,1,18
CO1 Lithium 5-4 28,89,76
nCO1 Control 5-4 16,0,0
ACO1 Lithium 5-4 1,15,13
ACO1 Lithium 5-4 38,5,0
nCO1 Lithium 5-4 7,63,88
CO1 Control 5-4 28,35,50
AO1 Lithium 5-4 30,32,41
ACO1 Control 5-4 22,51,29
nCO1 Lithium 5-4 16,82,117
ACO1 Control 5-4 18,9,22
CO1 Control 5-4 37,72,52
AO1 Control 5-4 47,39,33
AO1 Lithium 5-4 6,15,0
AO1 Control 5-4 44,34,30
nCO1 Control 5-4 36,32,1
AO1 Control 5-4 17,65,0
CO1 Lithium 5-4 14,100,0
nCO1 Lithium 5-4 17,82,83
nCO1 Control 5-4 38,71,91
AO1 Control 5-4 49,26,23
CO1 Lithium 5-4 8,36,36
CO1 Control 5-4 2,92,23
CO1 Lithium 5-4 34,11,25
AO1 Control 5-4 4,33,36
AO1 Lithium 5-4 41,25,4
ACO1 Lithium 5-4 48,24,36
nCO1 Control 5-4 22,90,75
AO1 Lithium 5-4 28,0,0
ACO1 Control 5-4 34,42,36
AO1 Lithium 5-4 4,0,0
AO1 Lithium 5-4 16,31,22
AO1 Control 5-4 31,47,35
nCO1 Control 5-4 34,59,68
AO1 Control 5-4 37,6,9
ACO1 Lithium 5-4 36,36,26
nCO1 Control 5-4 50,108,45
CO1 Control 5-4 1,0,0
AO1 Control 5-4 32,3,11
AO1 Control 5-4 5,31,9
AO1 Lithium 5-4 31,15,19
nCO1 Control 5-4 11,143,114
nCO1 Lithium 5-4 30,3,5
AO1 Lithium 5-4 11,77,13
nCO1 Lithium 5-4 28,104,84
CO1 Lithium 5-4 2,91,86
CO1 Lithium 5-4 6,276,0
nCO1 Lithium 5-4 29,82,92
CO1 Lithium 5-4 11,103,79
ACO1 Lithium 5-4 27,54,49
CO1 Control 5-4 24,0,0
CO1 Lithium 5-4 12,108,103
CO1 Lithium 5-4 5,96,92
ACO1 Lithium 5-4 2,4,1
ACO1 Lithium 5-4 19,53,35
CO1 Lithium 5-4 7,58,59
ACO1 Lithium 5-4 4,2,2
ACO1 Control 5-4 28,0,0
CO1 Control 5-4 26,64,105
CO1 Control 5-4 18,252,0
AO1 Lithium 5-4 8,24,9
CO1 Lithium 5-4 4,0,0
ACO1 Control 5-4 45,0,0
CO1 Lithium 5-4 26,109,87
CO1 Control 5-4 6,44,44
ACO1 Control 5-4 27,1,9
CO1 Control 5-4 31,60,81
ACO1 Control 5-4 50,42,3
AO1 Control 5-4 14,26,18
CO1 Lithium 5-4 40,54,88
nCO1 Control 5-4 39,44,49
ACO1 Lithium 5-4 43,2,0
nCO1 Lithium 5-4 48,53,64
AO1 Lithium 5-4 42,33,49
ACO1 Control 5-4 32,17,35
nCO1 Lithium 5-4 2,146,118
nCO1 Control 5-4 29,48,63
AO1 Control 5-4 29,18,49
nCO1 Lithium 5-4 24,69,53
nCO1 Control 5-4 33,99,94
nCO1 Control 5-4 4,0,0
AO1 Lithium 5-4 21,21,14
CO1 Control 5-4 33,76,66
nCO1 Lithium 5-4 34,0,0
CO1 Control 5-4 8,42,60
AO1 Control 5-4 43,13,28
nCO1 Control 5-4 10,60,87
AO1 Lithium 5-4 35,0,2
CO1 Lithium 5-4 18,35,34
nCO1 Control 5-4 46,80,62
CO1 Control 5-4 50,74,46
AO1 Lithium 5-4 45,113,38
ACO1 Lithium 5-4 34,40,0
nCO1 Control 5-4 2,82,87
ACO1 Lithium 5-4 11,49,45
nCO1 Lithium 5-4 22,0,0
AO1 Lithium 5-4 7,27,49
AO1 Control 5-4 11,37,45
ACO1 Lithium 5-4 16,14,16
ACO1 Lithium 5-4 17,26,34
nCO1 Control 5-4 9,0,0
nCO1 Control 5-4 18,79,105
ACO1 Control 5-4 46,44,46
CO1 Lithium 5-4 30,32,89
ACO1 Lithium 5-4 31,9,11
ACO1 Control 5-4 24,10,16
CO1 Lithium 5-4 9,48,62
CO1 Lithium 5-4 25,64,90
AO1 Control 5-4 16,29,37
CO1 Lithium 5-4 3,82,89
ACO1 Lithium 5-4 30,0,0
ACO1 Lithium 5-4 39,10,10
ACO1 Lithium 5-4 49,0,0
ACO1 Control 5-4 31,67,92
CO1 Lithium 5-4 17,70,82
ACO1 Lithium 5-4 22,29,24
ACO1 Control 5-4 49,107,9
ACO1 Control 5-4 8,0,0
nCO1 Lithium 5-4 43,0,10
nCO1 Control 5-4 41,164,111
AO1 Lithium 5-4 49,8,8
AO1 Control 5-4 50,41,23
AO1 Lithium 5-4 5,2,2
nCO1 Control 5-4 20,88,85
nCO1 Control 5-4 5,74,80
ACO1 Control 5-4 12,3,5
nCO1 Lithium 5-4 47,51,61
AO1 Control 5-4 10,0,0
ACO1 Lithium 5-4 50,6,4
CO1 Control 5-4 36,61,76
ACO1 Control 5-4 3,25,10
nCO1 Lithium 5-4 39,62,63
ACO1 Lithium 5-4 47,0,0
nCO1 Control 5-4 26,0,0
CO1 Lithium 5-4 21,142,67
