RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,116,61
CO1 Control 5-4 34,58,37
CO1 Control 5-4 41,166,43
nCO1 Lithium 5-4 32,32,10
AO1 Control 5-4 25,81,18
nCO1 Lithium 5-4 46,160,97
CO1 Control 5-4 14,125,73
nCO1 Control 5-4 8,144,77
AO1 Lithium 5-4 40,48,9
nCO1 Lithium 5-4 19,139,50
ACO1 Lithium 5-4 14,35,0
ACO1 Control 5-4 33,200,0
AO1 Control 5-4 7,93,15
AO1 Lithium 5-4 14,53,4
ACO1 Lithium 5-4 9,105,31
ACO1 Control 5-4 36,150,36
ACO1 Control 5-4 40,45,0
CO1 Control 5-4 45,110,81
CO1 Lithium 5-4 50,179,54
AO1 Control 5-4 27,79,3
ACO1 Lithium 5-4 6,61,26
AO1 Control 5-4 42,74,22
ACO1 Control 5-4 17,53,5
CO1 Lithium 5-4 13,110,62
AO1 Lithium 5-4 46,31,0
AO1 Control 5-4 33,85,36
CO1 Lithium 5-4 35,137,86
nCO1 Lithium 5-4 50,191,94
CO1 Lithium 5-4 43,120,52
CO1 Control 5-4 3,88,51
ACO1 Lithium 5-4 26,106,4
CO1 Control 5-4 5,71,0
AO1 Control 5-4 41,144,28
CO1 Control 5-4 21,139,69
nCO1 Control 5-4 30,160,55
AO1 Lithium 5-4 37,99,42
nCO1 Control 5-4 14,88,48
CO1 Lithium 5-4 23,123,92
ACO1 Lithium 5-4 40,32,9
nCO1 Lithium 5-4 41,181,76
ACO1 Control 5-4 21,110,58
CO1 Lithium 5-4 20,123,61
AO1 Control 5-4 19,72,0
ACO1 Lithium 5-4 23,57,10
ACO1 Control 5-4 39,102,5
AO1 Lithium 5-4 39,37,0
ACO1 Lithium 5-4 20,43,19
CO1 Lithium 5-4 42,146,0
CO1 Lithium 5-4 32,168,82
nCO1 Control 5-4 44,190,113
nCO1 Control 5-4 45,88,29
AO1 Lithium 5-4 34,17,0
AO1 Control 5-4 9,75,37
AO1 Control 5-4 36,104,6
AO1 Lithium 5-4 12,27,28
nCO1 Lithium 5-4 11,183,92
CO1 Lithium 5-4 38,129,59
nCO1 Lithium 5-4 9,192,80
nCO1 Lithium 5-4 15,151,89
AO1 Lithium 5-4 33,88,49
nCO1 Lithium 5-4 49,122,14
AO1 Control 5-4 6,108,67
CO1 Control 5-4 12,170,69
CO1 Control 5-4 15,112,82
nCO1 Lithium 5-4 6,156,90
ACO1 Control 5-4 25,56,24
ACO1 Lithium 5-4 3,18,38
CO1 Control 5-4 29,110,82
AO1 Control 5-4 26,70,5
nCO1 Lithium 5-4 23,168,112
ACO1 Control 5-4 47,91,22
AO1 Lithium 5-4 15,25,10
CO1 Control 5-4 49,122,47
ACO1 Control 5-4 42,75,25
CO1 Lithium 5-4 46,116,52
ACO1 Control 5-4 26,86,54
ACO1 Lithium 5-4 12,150,0
CO1 Lithium 5-4 47,150,78
ACO1 Lithium 5-4 42,77,37
nCO1 Lithium 5-4 13,102,90
nCO1 Control 5-4 48,71,0
AO1 Control 5-4 39,101,35
ACO1 Control 5-4 41,74,18
CO1 Lithium 5-4 28,165,76
nCO1 Control 5-4 16,35,0
ACO1 Lithium 5-4 1,71,13
ACO1 Lithium 5-4 38,64,0
nCO1 Lithium 5-4 7,161,88
CO1 Control 5-4 28,96,50
AO1 Lithium 5-4 30,84,41
ACO1 Control 5-4 22,97,29
nCO1 Lithium 5-4 16,187,117
ACO1 Control 5-4 18,76,22
CO1 Control 5-4 37,180,52
AO1 Control 5-4 47,69,33
AO1 Lithium 5-4 6,0,0
AO1 Control 5-4 44,53,30
nCO1 Control 5-4 36,144,1
AO1 Control 5-4 17,102,0
CO1 Lithium 5-4 14,279,0
