RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,154,61
CO1 Control 5-4 34,64,37
CO1 Control 5-4 41,209,43
nCO1 Lithium 5-4 32,44,10
AO1 Control 5-4 25,98,18
nCO1 Lithium 5-4 46,204,97
CO1 Control 5-4 14,145,73
nCO1 Control 5-4 8,166,77
AO1 Lithium 5-4 40,62,9
nCO1 Lithium 5-4 19,202,50
ACO1 Lithium 5-4 14,43,0
ACO1 Control 5-4 33,170,0
AO1 Control 5-4 7,141,15
AO1 Lithium 5-4 14,64,4
ACO1 Lithium 5-4 9,147,31
ACO1 Control 5-4 36,203,36
ACO1 Control 5-4 40,67,0
CO1 Control 5-4 45,161,81
CO1 Lithium 5-4 50,192,54
AO1 Control 5-4 27,91,3
ACO1 Lithium 5-4 6,65,26
AO1 Control 5-4 42,103,22
ACO1 Control 5-4 17,103,5
CO1 Lithium 5-4 13,130,62
AO1 Lithium 5-4 46,29,0
AO1 Control 5-4 33,123,36
CO1 Lithium 5-4 35,145,86
nCO1 Lithium 5-4 50,244,94
CO1 Lithium 5-4 43,162,52
CO1 Control 5-4 3,118,51
ACO1 Lithium 5-4 26,107,4
CO1 Control 5-4 5,59,0
AO1 Control 5-4 41,201,28
CO1 Control 5-4 21,178,69
nCO1 Control 5-4 30,173,55
AO1 Lithium 5-4 37,141,42
nCO1 Control 5-4 14,111,48
CO1 Lithium 5-4 23,173,92
ACO1 Lithium 5-4 40,74,9
nCO1 Lithium 5-4 41,225,76
ACO1 Control 5-4 21,142,58
CO1 Lithium 5-4 20,157,61
AO1 Control 5-4 19,25,0
ACO1 Lithium 5-4 23,70,10
ACO1 Control 5-4 39,144,5
AO1 Lithium 5-4 39,49,0
ACO1 Lithium 5-4 20,58,19
CO1 Lithium 5-4 42,168,0
CO1 Lithium 5-4 32,206,82
nCO1 Control 5-4 44,234,113
nCO1 Control 5-4 45,133,29
AO1 Lithium 5-4 34,32,0
AO1 Control 5-4 9,99,37
AO1 Control 5-4 36,146,6
AO1 Lithium 5-4 12,35,28
nCO1 Lithium 5-4 11,238,92
CO1 Lithium 5-4 38,151,59
nCO1 Lithium 5-4 9,242,80
nCO1 Lithium 5-4 15,181,89
AO1 Lithium 5-4 33,97,49
nCO1 Lithium 5-4 49,150,14
AO1 Control 5-4 6,121,67
CO1 Control 5-4 12,232,69
CO1 Control 5-4 15,147,82
nCO1 Lithium 5-4 6,198,90
ACO1 Control 5-4 25,80,24
ACO1 Lithium 5-4 3,66,38
CO1 Control 5-4 29,144,82
AO1 Control 5-4 26,68,5
nCO1 Lithium 5-4 23,232,112
ACO1 Control 5-4 47,146,22
AO1 Lithium 5-4 15,45,10
CO1 Control 5-4 49,164,47
ACO1 Control 5-4 42,110,25
CO1 Lithium 5-4 46,163,52
ACO1 Control 5-4 26,119,54
ACO1 Lithium 5-4 12,150,0
CO1 Lithium 5-4 47,207,78
ACO1 Lithium 5-4 42,113,37
nCO1 Lithium 5-4 13,112,90
nCO1 Control 5-4 48,80,0
AO1 Control 5-4 39,90,35
ACO1 Control 5-4 41,85,18
CO1 Lithium 5-4 28,208,76
