RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,90,61
CO1 Control 5-4 34,38,37
CO1 Control 5-4 41,196,43
nCO1 Lithium 5-4 32,13,10
AO1 Control 5-4 25,87,18
nCO1 Lithium 5-4 46,190,97
CO1 Control 5-4 14,111,73
nCO1 Control 5-4 8,119,77
AO1 Lithium 5-4 40,4,9
nCO1 Lithium 5-4 19,136,50
ACO1 Lithium 5-4 14,2,0
ACO1 Control 5-4 33,311,0
AO1 Control 5-4 7,54,15
AO1 Lithium 5-4 14,32,4
ACO1 Lithium 5-4 9,122,31
ACO1 Control 5-4 36,167,36
ACO1 Control 5-4 40,12,0
CO1 Control 5-4 45,144,81
CO1 Lithium 5-4 50,148,54
AO1 Control 5-4 27,44,3
ACO1 Lithium 5-4 6,24,26
AO1 Control 5-4 42,68,22
ACO1 Control 5-4 17,77,5
CO1 Lithium 5-4 13,95,62
AO1 Lithium 5-4 46,37,0
AO1 Control 5-4 33,62,36
CO1 Lithium 5-4 35,107,86
nCO1 Lithium 5-4 50,206,94
CO1 Lithium 5-4 43,109,52
CO1 Control 5-4 3,91,51
ACO1 Lithium 5-4 26,68,4
CO1 Control 5-4 5,38,0
AO1 Control 5-4 41,143,28
CO1 Control 5-4 21,155,69
nCO1 Control 5-4 30,137,55
AO1 Lithium 5-4 37,92,42
nCO1 Control 5-4 14,105,48
CO1 Lithium 5-4 23,124,92
ACO1 Lithium 5-4 40,22,9
nCO1 Lithium 5-4 41,181,76
ACO1 Control 5-4 21,100,58
CO1 Lithium 5-4 20,139,61
AO1 Control 5-4 19,60,0
ACO1 Lithium 5-4 23,21,10
ACO1 Control 5-4 39,40,5
AO1 Lithium 5-4 39,13,0
ACO1 Lithium 5-4 20,25,19
CO1 Lithium 5-4 42,107,0
CO1 Lithium 5-4 32,190,82
nCO1 Control 5-4 44,244,113
nCO1 Control 5-4 45,144,29
AO1 Lithium 5-4 34,6,0
AO1 Control 5-4 9,37,37
AO1 Control 5-4 36,72,6
AO1 Lithium 5-4 12,11,28
nCO1 Lithium 5-4 11,200,92
CO1 Lithium 5-4 38,118,59
nCO1 Lithium 5-4 9,198,80
nCO1 Lithium 5-4 15,128,89
AO1 Lithium 5-4 33,48,49
nCO1 Lithium 5-4 49,117,14
AO1 Control 5-4 6,86,67
CO1 Control 5-4 12,234,69
CO1 Control 5-4 15,121,82
nCO1 Lithium 5-4 6,179,90
ACO1 Control 5-4 25,33,24
ACO1 Lithium 5-4 3,37,38
CO1 Control 5-4 29,100,82
AO1 Control 5-4 26,30,5
nCO1 Lithium 5-4 23,209,112
ACO1 Control 5-4 47,84,22
AO1 Lithium 5-4 15,15,10
CO1 Control 5-4 49,113,47
ACO1 Control 5-4 42,93,25
CO1 Lithium 5-4 46,129,52
ACO1 Control 5-4 26,77,54
ACO1 Lithium 5-4 12,200,0
CO1 Lithium 5-4 47,185,78
ACO1 Lithium 5-4 42,99,37
nCO1 Lithium 5-4 13,131,90
nCO1 Control 5-4 48,18,0
AO1 Control 5-4 39,53,35
ACO1 Control 5-4 41,49,18
CO1 Lithium 5-4 28,145,76
nCO1 Control 5-4 16,113,0
ACO1 Lithium 5-4 1,32,13
ACO1 Lithium 5-4 38,49,0
nCO1 Lithium 5-4 7,139,88
CO1 Control 5-4 28,83,50
AO1 Lithium 5-4 30,36,41
ACO1 Control 5-4 22,139,29
nCO1 Lithium 5-4 16,224,117
ACO1 Control 5-4 18,64,22
CO1 Control 5-4 37,198,52
AO1 Control 5-4 47,56,33
AO1 Lithium 5-4 6,84,0
AO1 Control 5-4 44,95,30
nCO1 Control 5-4 36,161,1
AO1 Control 5-4 17,148,0
CO1 Lithium 5-4 14,259,0
nCO1 Lithium 5-4 17,157,83
nCO1 Control 5-4 38,117,91
AO1 Control 5-4 49,28,23
CO1 Lithium 5-4 8,90,36
CO1 Control 5-4 2,136,23
CO1 Lithium 5-4 34,101,25
AO1 Control 5-4 4,92,36
AO1 Lithium 5-4 41,18,4
ACO1 Lithium 5-4 48,51,36
nCO1 Control 5-4 22,169,75
AO1 Lithium 5-4 28,36,0
ACO1 Control 5-4 34,66,36
AO1 Lithium 5-4 4,130,0
AO1 Lithium 5-4 16,54,22
AO1 Control 5-4 31,117,35
nCO1 Control 5-4 34,122,68
AO1 Control 5-4 37,27,9
ACO1 Lithium 5-4 36,82,26
nCO1 Control 5-4 50,135,45
CO1 Control 5-4 1,220,0
AO1 Control 5-4 32,21,11
AO1 Control 5-4 5,47,9
AO1 Lithium 5-4 31,32,19
nCO1 Control 5-4 11,211,114
nCO1 Lithium 5-4 30,11,5
AO1 Lithium 5-4 11,216,13
nCO1 Lithium 5-4 28,175,84
CO1 Lithium 5-4 2,146,86
CO1 Lithium 5-4 6,342,0
nCO1 Lithium 5-4 29,140,92
CO1 Lithium 5-4 11,183,79
ACO1 Lithium 5-4 27,84,49
CO1 Control 5-4 24,364,0
CO1 Lithium 5-4 12,180,103
CO1 Lithium 5-4 5,111,92
ACO1 Lithium 5-4 2,3,1
ACO1 Lithium 5-4 19,91,35
CO1 Lithium 5-4 7,113,59
ACO1 Lithium 5-4 4,6,2
ACO1 Control 5-4 28,3,0
CO1 Control 5-4 26,143,105
CO1 Control 5-4 18,363,0
AO1 Lithium 5-4 8,30,9
CO1 Lithium 5-4 4,209,0
ACO1 Control 5-4 45,67,0
CO1 Lithium 5-4 26,165,87
CO1 Control 5-4 6,197,44
ACO1 Control 5-4 27,35,9
CO1 Control 5-4 31,186,81
ACO1 Control 5-4 50,40,3
AO1 Control 5-4 14,106,18
CO1 Lithium 5-4 40,160,88
nCO1 Control 5-4 39,148,49
ACO1 Lithium 5-4 43,26,0
nCO1 Lithium 5-4 48,79,64
AO1 Lithium 5-4 42,82,49
ACO1 Control 5-4 32,56,35
nCO1 Lithium 5-4 2,219,118
nCO1 Control 5-4 29,98,63
AO1 Control 5-4 29,19,49
nCO1 Lithium 5-4 24,121,53
nCO1 Control 5-4 33,177,94
nCO1 Control 5-4 4,22,0
AO1 Lithium 5-4 21,32,14
CO1 Control 5-4 33,94,66
nCO1 Lithium 5-4 34,6,0
CO1 Control 5-4 8,71,60
AO1 Control 5-4 43,77,28
nCO1 Control 5-4 10,161,87
AO1 Lithium 5-4 35,44,2
CO1 Lithium 5-4 18,90,34
nCO1 Control 5-4 46,154,62
CO1 Control 5-4 50,126,46
AO1 Lithium 5-4 45,116,38
ACO1 Lithium 5-4 34,231,0
nCO1 Control 5-4 2,121,87
ACO1 Lithium 5-4 11,138,45
nCO1 Lithium 5-4 22,24,0
AO1 Lithium 5-4 7,67,49
AO1 Control 5-4 11,81,45
ACO1 Lithium 5-4 16,33,16
ACO1 Lithium 5-4 17,45,34
nCO1 Control 5-4 9,13,0
nCO1 Control 5-4 18,164,105
ACO1 Control 5-4 46,91,46
CO1 Lithium 5-4 30,149,89
ACO1 Lithium 5-4 31,17,11
ACO1 Control 5-4 24,45,16
CO1 Lithium 5-4 9,94,62
CO1 Lithium 5-4 25,114,90
AO1 Control 5-4 16,126,37
CO1 Lithium 5-4 3,108,89
ACO1 Lithium 5-4 30,59,0
ACO1 Lithium 5-4 39,19,10
ACO1 Lithium 5-4 49,152,0
ACO1 Control 5-4 31,164,92
CO1 Lithium 5-4 17,249,82
ACO1 Lithium 5-4 22,21,24
ACO1 Control 5-4 49,152,9
ACO1 Control 5-4 8,25,0
nCO1 Lithium 5-4 43,9,10
nCO1 Control 5-4 41,254,111
AO1 Lithium 5-4 49,19,8
AO1 Control 5-4 50,31,23
AO1 Lithium 5-4 5,2,2
nCO1 Control 5-4 20,173,85
nCO1 Control 5-4 5,98,80
ACO1 Control 5-4 12,65,5
nCO1 Lithium 5-4 47,112,61
AO1 Control 5-4 10,38,0
ACO1 Lithium 5-4 50,9,4
CO1 Control 5-4 36,241,76
ACO1 Control 5-4 3,24,10
nCO1 Lithium 5-4 39,88,63
ACO1 Lithium 5-4 47,346,0
nCO1 Control 5-4 26,168,0
CO1 Lithium 5-4 21,182,67
AO1 Control 5-4 45,27,29
nCO1 Control 5-4 23,212,100
CO1 Control 5-4 32,94,51
ACO1 Control 5-4 10,51,17
nCO1 Control 5-4 6,165,74
nCO1 Control 5-4 31,201,71
nCO1 Lithium 5-4 36,235,121
ACO1 Control 5-4 9,33,14
CO1 Lithium 5-4 15,155,125
AO1 Lithium 5-4 20,21,18
nCO1 Control 5-4 12,153,52
nCO1 Lithium 5-4 18,113,58
AO1 Control 5-4 20,52,5
nCO1 Lithium 5-4 26,156,97
CO1 Lithium 5-4 19,117,80
nCO1 Lithium 5-4 8,153,48
AO1 Control 5-4 40,32,11
CO1 Control 5-4 40,202,100
AO1 Lithium 5-4 17,44,13
nCO1 Lithium 5-4 44,207,101
CO1 Control 5-4 48,104,28
CO1 Control 5-4 27,116,62
CO1 Control 5-4 22,331,0
CO1 Control 5-4 13,149,66
AO1 Lithium 5-4 29,66,18
nCO1 Lithium 5-4 10,188,109
ACO1 Control 5-4 15,43,17
AO1 Control 5-4 1,78,12
AO1 Control 5-4 38,18,4
nCO1 Lithium 5-4 33,15,0
ACO1 Lithium 5-4 13,35,52
CO1 Lithium 5-4 16,279,0
ACO1 Control 5-4 23,203,67
AO1 Control 5-4 12,37,47
ACO1 Lithium 5-4 25,64,37
CO1 Control 5-4 10,160,71
nCO1 Lithium 5-4 31,93,56
AO1 Control 5-4 28,29,0
AO1 Lithium 5-4 24,16,12
ACO1 Control 5-4 30,60,0
nCO1 Lithium 5-4 20,222,119
ACO1 Control 5-4 14,143,1
nCO1 Control 5-4 27,77,51
CO1 Lithium 5-4 45,113,89
AO1 Control 5-4 8,62,40
CO1 Lithium 5-4 37,167,88
ACO1 Control 5-4 6,163,34
AO1 Control 5-4 15,63,35
ACO1 Control 5-4 4,66,0
CO1 Control 5-4 30,101,43
nCO1 Lithium 5-4 42,187,91
nCO1 Control 5-4 24,128,53
ACO1 Lithium 5-4 10,42,0
CO1 Lithium 5-4 36,214,30
AO1 Lithium 5-4 43,145,49
AO1 Control 5-4 30,52,18
AO1 Lithium 5-4 9,21,31
ACO1 Lithium 5-4 35,345,0
CO1 Lithium 5-4 1,133,38
ACO1 Control 5-4 1,135,0
ACO1 Lithium 5-4 5,17,0
nCO1 Control 5-4 13,133,66
CO1 Control 5-4 42,96,81
CO1 Lithium 5-4 39,100,70
nCO1 Control 5-4 47,123,0
ACO1 Lithium 5-4 15,60,16
CO1 Lithium 5-4 48,124,101
CO1 Control 5-4 25,248,0
ACO1 Lithium 5-4 7,10,0
ACO1 Lithium 5-4 24,70,15
ACO1 Lithium 5-4 21,43,4
nCO1 Lithium 5-4 21,158,56
CO1 Control 5-4 9,179,79
nCO1 Control 5-4 1,152,0
CO1 Lithium 5-4 24,156,69
CO1 Lithium 5-4 31,166,95
ACO1 Control 5-4 7,28,23
nCO1 Lithium 5-4 3,24,4
CO1 Control 5-4 47,193,66
CO1 Control 5-4 16,222,60
CO1 Lithium 5-4 10,128,86
nCO1 Lithium 5-4 1,216,80
CO1 Control 5-4 38,243,75
ACO1 Control 5-4 19,111,24
CO1 Lithium 5-4 49,164,0
nCO1 Lithium 5-4 14,158,70
nCO1 Control 5-4 40,98,74
AO1 Lithium 5-4 2,29,2
AO1 Lithium 5-4 10,60,30
CO1 Lithium 5-4 44,117,87
ACO1 Lithium 5-4 44,123,80
nCO1 Control 5-4 35,226,23
CO1 Control 5-4 39,136,64
AO1 Lithium 5-4 13,25,0
ACO1 Control 5-4 20,67,17
nCO1 Control 5-4 32,171,76
CO1 Control 5-4 17,155,86
AO1 Lithium 5-4 25,24,0
CO1 Lithium 5-4 29,170,102
AO1 Control 5-4 34,99,55
AO1 Control 5-4 3,67,39
ACO1 Lithium 5-4 28,76,0
CO1 Control 5-4 23,375,0
CO1 Lithium 5-4 41,213,106
ACO1 Lithium 5-4 37,23,0
ACO1 Lithium 5-4 18,19,19
AO1 Lithium 5-4 18,30,4
ACO1 Control 5-4 2,97,30
AO1 Lithium 5-4 38,46,25
AO1 Lithium 5-4 19,30,0
nCO1 Lithium 5-4 38,140,84
AO1 Lithium 5-4 32,25,0
AO1 Lithium 5-4 26,56,21
ACO1 Control 5-4 44,66,48
nCO1 Control 5-4 42,226,79
CO1 Control 5-4 4,87,39
AO1 Control 5-4 23,28,0
CO1 Lithium 5-4 27,160,88
AO1 Lithium 5-4 36,74,10
nCO1 Control 5-4 7,117,56
nCO1 Lithium 5-4 25,177,104
CO1 Control 5-4 46,130,56
AO1 Control 5-4 2,77,18
nCO1 Control 5-4 43,154,72
AO1 Control 5-4 22,117,31
AO1 Lithium 5-4 48,25,15
AO1 Control 5-4 48,89,25
CO1 Control 5-4 43,115,47
AO1 Control 5-4 13,101,36
nCO1 Lithium 5-4 5,125,61
ACO1 Control 5-4 48,29,19
AO1 Lithium 5-4 50,24,5
ACO1 Lithium 5-4 45,59,37
nCO1 Lithium 5-4 35,5,0
AO1 Lithium 5-4 27,135,0
AO1 Control 5-4 35,85,28
ACO1 Lithium 5-4 41,53,27
AO1 Control 5-4 21,105,36
nCO1 Control 5-4 21,211,44
AO1 Lithium 5-4 47,38,23
AO1 Lithium 5-4 44,105,20
CO1 Control 5-4 20,135,83
nCO1 Control 5-4 19,162,72
ACO1 Control 5-4 37,58,22
nCO1 Control 5-4 37,208,63
ACO1 Control 5-4 16,69,9
CO1 Control 5-4 35,135,77
AO1 Lithium 5-4 23,70,0
CO1 Control 5-4 7,156,64
AO1 Control 5-4 18,37,5
ACO1 Control 5-4 5,32,15
CO1 Control 5-4 11,96,0
CO1 Lithium 5-4 33,172,95
nCO1 Lithium 5-4 27,135,71
CO1 Control 5-4 19,312,0
nCO1 Lithium 5-4 37,11,3
nCO1 Lithium 5-4 45,151,67
nCO1 Control 5-4 28,76,0
CO1 Control 5-4 44,121,59
AO1 Control 5-4 24,168,0
nCO1 Control 5-4 3,31,2
ACO1 Control 5-4 11,97,21
nCO1 Control 5-4 49,17,0
