RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,160,61
CO1 Control 5-4 34,101,37
CO1 Control 5-4 41,246,43
nCO1 Lithium 5-4 32,27,10
AO1 Control 5-4 25,92,18
nCO1 Lithium 5-4 46,235,97
CO1 Control 5-4 14,159,73
nCO1 Control 5-4 8,196,77
AO1 Lithium 5-4 40,50,9
nCO1 Lithium 5-4 19,222,50
ACO1 Lithium 5-4 14,15,0
ACO1 Control 5-4 33,90,0
AO1 Control 5-4 7,155,15
AO1 Lithium 5-4 14,50,4
ACO1 Lithium 5-4 9,129,31
ACO1 Control 5-4 36,236,36
ACO1 Control 5-4 40,41,0
CO1 Control 5-4 45,172,81
CO1 Lithium 5-4 50,222,54
AO1 Control 5-4 27,121,3
ACO1 Lithium 5-4 6,74,26
AO1 Control 5-4 42,127,22
ACO1 Control 5-4 17,126,5
CO1 Lithium 5-4 13,159,62
AO1 Lithium 5-4 46,31,0
AO1 Control 5-4 33,121,36
CO1 Lithium 5-4 35,156,86
nCO1 Lithium 5-4 50,261,94
CO1 Lithium 5-4 43,190,52
CO1 Control 5-4 3,152,51
ACO1 Lithium 5-4 26,147,4
CO1 Control 5-4 5,53,0
AO1 Control 5-4 41,195,28
CO1 Control 5-4 21,179,69
nCO1 Control 5-4 30,164,55
AO1 Lithium 5-4 37,153,42
nCO1 Control 5-4 14,111,48
CO1 Lithium 5-4 23,227,92
ACO1 Lithium 5-4 40,38,9
nCO1 Lithium 5-4 41,228,76
ACO1 Control 5-4 21,171,58
CO1 Lithium 5-4 20,188,61
AO1 Control 5-4 19,31,0
ACO1 Lithium 5-4 23,40,10
ACO1 Control 5-4 39,109,5
AO1 Lithium 5-4 39,29,0
ACO1 Lithium 5-4 20,70,19
CO1 Lithium 5-4 42,174,0
CO1 Lithium 5-4 32,253,82
nCO1 Control 5-4 44,277,113
nCO1 Control 5-4 45,177,29
AO1 Lithium 5-4 34,43,0
AO1 Control 5-4 9,123,37
AO1 Control 5-4 36,162,6
AO1 Lithium 5-4 12,20,28
nCO1 Lithium 5-4 11,240,92
CO1 Lithium 5-4 38,183,59
nCO1 Lithium 5-4 9,258,80
nCO1 Lithium 5-4 15,209,89
AO1 Lithium 5-4 33,132,49
nCO1 Lithium 5-4 49,152,14
AO1 Control 5-4 6,164,67
CO1 Control 5-4 12,243,69
CO1 Control 5-4 15,159,82
nCO1 Lithium 5-4 6,229,90
ACO1 Control 5-4 25,55,24
ACO1 Lithium 5-4 3,95,38
CO1 Control 5-4 29,156,82
AO1 Control 5-4 26,99,5
nCO1 Lithium 5-4 23,274,112
ACO1 Control 5-4 47,137,22
AO1 Lithium 5-4 15,40,10
CO1 Control 5-4 49,97,47
ACO1 Control 5-4 42,156,25
CO1 Lithium 5-4 46,182,52
ACO1 Control 5-4 26,148,54
ACO1 Lithium 5-4 12,105,0
CO1 Lithium 5-4 47,243,78
ACO1 Lithium 5-4 42,138,37
nCO1 Lithium 5-4 13,149,90
nCO1 Control 5-4 48,82,0
AO1 Control 5-4 39,81,35
ACO1 Control 5-4 41,111,18
CO1 Lithium 5-4 28,239,76
nCO1 Control 5-4 16,43,0
ACO1 Lithium 5-4 1,88,13
ACO1 Lithium 5-4 38,83,0
nCO1 Lithium 5-4 7,230,88
CO1 Control 5-4 28,166,50
AO1 Lithium 5-4 30,122,41
ACO1 Control 5-4 22,142,29
nCO1 Lithium 5-4 16,256,117
ACO1 Control 5-4 18,156,22
CO1 Control 5-4 37,190,52
AO1 Control 5-4 47,104,33
AO1 Lithium 5-4 6,2,0
AO1 Control 5-4 44,143,30
nCO1 Control 5-4 36,230,1
AO1 Control 5-4 17,185,0
CO1 Lithium 5-4 14,268,0
nCO1 Lithium 5-4 17,218,83
nCO1 Control 5-4 38,193,91
AO1 Control 5-4 49,73,23
CO1 Lithium 5-4 8,153,36
CO1 Control 5-4 2,164,23
CO1 Lithium 5-4 34,164,25
AO1 Control 5-4 4,143,36
AO1 Lithium 5-4 41,76,4
ACO1 Lithium 5-4 48,80,36
nCO1 Control 5-4 22,252,75
AO1 Lithium 5-4 28,53,0
ACO1 Control 5-4 34,102,36
AO1 Lithium 5-4 4,137,0
AO1 Lithium 5-4 16,139,22
AO1 Control 5-4 31,136,35
nCO1 Control 5-4 34,199,68
AO1 Control 5-4 37,88,9
ACO1 Lithium 5-4 36,149,26
nCO1 Control 5-4 50,139,45
CO1 Control 5-4 1,178,0
AO1 Control 5-4 32,72,11
AO1 Control 5-4 5,142,9
AO1 Lithium 5-4 31,97,19
nCO1 Control 5-4 11,259,114
nCO1 Lithium 5-4 30,59,5
AO1 Lithium 5-4 11,215,13
nCO1 Lithium 5-4 28,232,84
CO1 Lithium 5-4 2,207,86
CO1 Lithium 5-4 6,227,0
nCO1 Lithium 5-4 29,239,92
CO1 Lithium 5-4 11,202,79
ACO1 Lithium 5-4 27,171,49
CO1 Control 5-4 24,253,0
CO1 Lithium 5-4 12,206,103
CO1 Lithium 5-4 5,168,92
ACO1 Lithium 5-4 2,59,1
ACO1 Lithium 5-4 19,156,35
CO1 Lithium 5-4 7,164,59
ACO1 Lithium 5-4 4,37,2
ACO1 Control 5-4 28,77,0
CO1 Control 5-4 26,207,105
CO1 Control 5-4 18,393,0
AO1 Lithium 5-4 8,107,9
CO1 Lithium 5-4 4,154,0
ACO1 Control 5-4 45,73,0
CO1 Lithium 5-4 26,230,87
CO1 Control 5-4 6,208,44
ACO1 Control 5-4 27,80,9
CO1 Control 5-4 31,193,81
ACO1 Control 5-4 50,88,3
AO1 Control 5-4 14,101,18
CO1 Lithium 5-4 40,202,88
nCO1 Control 5-4 39,172,49
ACO1 Lithium 5-4 43,46,0
nCO1 Lithium 5-4 48,169,64
AO1 Lithium 5-4 42,127,49
ACO1 Control 5-4 32,92,35
nCO1 Lithium 5-4 2,255,118
nCO1 Control 5-4 29,185,63
AO1 Control 5-4 29,95,49
nCO1 Lithium 5-4 24,207,53
nCO1 Control 5-4 33,221,94
nCO1 Control 5-4 4,39,0
AO1 Lithium 5-4 21,71,14
CO1 Control 5-4 33,123,66
nCO1 Lithium 5-4 34,20,0
CO1 Control 5-4 8,132,60
AO1 Control 5-4 43,109,28
nCO1 Control 5-4 10,222,87
AO1 Lithium 5-4 35,87,2
CO1 Lithium 5-4 18,113,34
nCO1 Control 5-4 46,201,62
CO1 Control 5-4 50,179,46
AO1 Lithium 5-4 45,175,38
ACO1 Lithium 5-4 34,227,0
nCO1 Control 5-4 2,191,87
ACO1 Lithium 5-4 11,168,45
nCO1 Lithium 5-4 22,28,0
AO1 Lithium 5-4 7,141,49
AO1 Control 5-4 11,137,45
ACO1 Lithium 5-4 16,45,16
ACO1 Lithium 5-4 17,92,34
nCO1 Control 5-4 9,10,0
nCO1 Control 5-4 18,202,105
ACO1 Control 5-4 46,165,46
CO1 Lithium 5-4 30,235,89
ACO1 Lithium 5-4 31,88,11
ACO1 Control 5-4 24,56,16
CO1 Lithium 5-4 9,132,62
CO1 Lithium 5-4 25,179,90
AO1 Control 5-4 16,158,37
CO1 Lithium 5-4 3,144,89
ACO1 Lithium 5-4 30,53,0
ACO1 Lithium 5-4 39,67,10
ACO1 Lithium 5-4 49,130,0
ACO1 Control 5-4 31,210,92
CO1 Lithium 5-4 17,318,82
ACO1 Lithium 5-4 22,70,24
ACO1 Control 5-4 49,183,9
ACO1 Control 5-4 8,29,0
nCO1 Lithium 5-4 43,16,10
nCO1 Control 5-4 41,265,111
AO1 Lithium 5-4 49,91,8
AO1 Control 5-4 50,89,23
AO1 Lithium 5-4 5,44,2
nCO1 Control 5-4 20,230,85
nCO1 Control 5-4 5,139,80
ACO1 Control 5-4 12,97,5
nCO1 Lithium 5-4 47,178,61
AO1 Control 5-4 10,31,0
ACO1 Lithium 5-4 50,48,4
CO1 Control 5-4 36,302,76
ACO1 Control 5-4 3,102,10
nCO1 Lithium 5-4 39,158,63
ACO1 Lithium 5-4 47,278,0
nCO1 Control 5-4 26,79,0
CO1 Lithium 5-4 21,215,67
AO1 Control 5-4 45,69,29
