RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,118,61
CO1 Control 5-4 34,77,37
CO1 Control 5-4 41,215,43
nCO1 Lithium 5-4 32,36,10
AO1 Control 5-4 25,150,18
nCO1 Lithium 5-4 46,194,97
CO1 Control 5-4 14,134,73
nCO1 Control 5-4 8,163,77
AO1 Lithium 5-4 40,11,9
nCO1 Lithium 5-4 19,256,50
ACO1 Lithium 5-4 14,7,0
ACO1 Control 5-4 33,289,0
AO1 Control 5-4 7,83,15
AO1 Lithium 5-4 14,44,4
ACO1 Lithium 5-4 9,170,31
ACO1 Control 5-4 36,205,36
ACO1 Control 5-4 40,30,0
CO1 Control 5-4 45,181,81
CO1 Lithium 5-4 50,190,54
AO1 Control 5-4 27,81,3
ACO1 Lithium 5-4 6,41,26
AO1 Control 5-4 42,118,22
ACO1 Control 5-4 17,119,5
CO1 Lithium 5-4 13,121,62
AO1 Lithium 5-4 46,105,0
AO1 Control 5-4 33,100,36
CO1 Lithium 5-4 35,146,86
nCO1 Lithium 5-4 50,239,94
CO1 Lithium 5-4 43,104,52
CO1 Control 5-4 3,187,51
ACO1 Lithium 5-4 26,84,4
CO1 Control 5-4 5,46,0
AO1 Control 5-4 41,198,28
CO1 Control 5-4 21,191,69
nCO1 Control 5-4 30,175,55
AO1 Lithium 5-4 37,122,42
nCO1 Control 5-4 14,139,48
CO1 Lithium 5-4 23,143,92
ACO1 Lithium 5-4 40,39,9
nCO1 Lithium 5-4 41,190,76
ACO1 Control 5-4 21,124,58
CO1 Lithium 5-4 20,198,61
AO1 Control 5-4 19,107,0
ACO1 Lithium 5-4 23,49,10
ACO1 Control 5-4 39,59,5
AO1 Lithium 5-4 39,33,0
ACO1 Lithium 5-4 20,68,19
CO1 Lithium 5-4 42,117,0
CO1 Lithium 5-4 32,215,82
nCO1 Control 5-4 44,257,113
nCO1 Control 5-4 45,165,29
AO1 Lithium 5-4 34,33,0
AO1 Control 5-4 9,81,37
AO1 Control 5-4 36,122,6
AO1 Lithium 5-4 12,18,28
nCO1 Lithium 5-4 11,226,92
CO1 Lithium 5-4 38,126,59
nCO1 Lithium 5-4 9,231,80
nCO1 Lithium 5-4 15,183,89
AO1 Lithium 5-4 33,73,49
nCO1 Lithium 5-4 49,183,14
AO1 Control 5-4 6,135,67
CO1 Control 5-4 12,260,69
CO1 Control 5-4 15,170,82
nCO1 Lithium 5-4 6,194,90
ACO1 Control 5-4 25,71,24
ACO1 Lithium 5-4 3,74,38
CO1 Control 5-4 29,149,82
AO1 Control 5-4 26,28,5
nCO1 Lithium 5-4 23,263,112
ACO1 Control 5-4 47,164,22
AO1 Lithium 5-4 15,24,10
CO1 Control 5-4 49,188,47
ACO1 Control 5-4 42,133,25
CO1 Lithium 5-4 46,189,52
ACO1 Control 5-4 26,191,54
ACO1 Lithium 5-4 12,220,0
CO1 Lithium 5-4 47,224,78
ACO1 Lithium 5-4 42,121,37
nCO1 Lithium 5-4 13,217,90
nCO1 Control 5-4 48,28,0
AO1 Control 5-4 39,113,35
ACO1 Control 5-4 41,66,18
CO1 Lithium 5-4 28,182,76
nCO1 Control 5-4 16,177,0
ACO1 Lithium 5-4 1,43,13
ACO1 Lithium 5-4 38,39,0
nCO1 Lithium 5-4 7,156,88
CO1 Control 5-4 28,124,50
AO1 Lithium 5-4 30,60,41
ACO1 Control 5-4 22,224,29
nCO1 Lithium 5-4 16,209,117
ACO1 Control 5-4 18,95,22
CO1 Control 5-4 37,312,52
AO1 Control 5-4 47,103,33
AO1 Lithium 5-4 6,125,0
AO1 Control 5-4 44,158,30
nCO1 Control 5-4 36,125,1
AO1 Control 5-4 17,278,0
CO1 Lithium 5-4 14,331,0
nCO1 Lithium 5-4 17,199,83
nCO1 Control 5-4 38,191,91
AO1 Control 5-4 49,77,23
CO1 Lithium 5-4 8,139,36
CO1 Control 5-4 2,200,23
CO1 Lithium 5-4 34,176,25
AO1 Control 5-4 4,167,36
AO1 Lithium 5-4 41,48,4
ACO1 Lithium 5-4 48,80,36
nCO1 Control 5-4 22,201,75
AO1 Lithium 5-4 28,52,0
ACO1 Control 5-4 34,73,36
AO1 Lithium 5-4 4,141,0
AO1 Lithium 5-4 16,72,22
AO1 Control 5-4 31,219,35
