RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,49,61
CO1 Control 5-4 34,10,37
CO1 Control 5-4 41,76,43
nCO1 Lithium 5-4 32,8,10
AO1 Control 5-4 25,40,18
nCO1 Lithium 5-4 46,99,97
CO1 Control 5-4 14,72,73
nCO1 Control 5-4 8,67,77
AO1 Lithium 5-4 40,1,9
nCO1 Lithium 5-4 19,77,50
ACO1 Lithium 5-4 14,3,0
ACO1 Control 5-4 33,0,0
AO1 Control 5-4 7,24,15
AO1 Lithium 5-4 14,8,4
ACO1 Lithium 5-4 9,32,31
ACO1 Control 5-4 36,104,36
ACO1 Control 5-4 40,0,0
CO1 Control 5-4 45,81,81
CO1 Lithium 5-4 50,82,54
AO1 Control 5-4 27,8,3
ACO1 Lithium 5-4 6,18,26
AO1 Control 5-4 42,32,22
ACO1 Control 5-4 17,7,5
CO1 Lithium 5-4 13,59,62
AO1 Lithium 5-4 46,24,0
AO1 Control 5-4 33,36,36
CO1 Lithium 5-4 35,83,86
nCO1 Lithium 5-4 50,124,94
CO1 Lithium 5-4 43,37,52
CO1 Control 5-4 3,35,51
ACO1 Lithium 5-4 26,19,4
CO1 Control 5-4 5,14,0
AO1 Control 5-4 41,47,28
CO1 Control 5-4 21,81,69
nCO1 Control 5-4 30,62,55
AO1 Lithium 5-4 37,57,42
nCO1 Control 5-4 14,38,48
CO1 Lithium 5-4 23,80,92
ACO1 Lithium 5-4 40,2,9
nCO1 Lithium 5-4 41,111,76
ACO1 Control 5-4 21,81,58
CO1 Lithium 5-4 20,63,61
AO1 Control 5-4 19,27,0
ACO1 Lithium 5-4 23,23,10
ACO1 Control 5-4 39,9,5
AO1 Lithium 5-4 39,8,0
ACO1 Lithium 5-4 20,17,19
CO1 Lithium 5-4 42,36,0
CO1 Lithium 5-4 32,102,82
nCO1 Control 5-4 44,165,113
nCO1 Control 5-4 45,51,29
AO1 Lithium 5-4 34,0,0
AO1 Control 5-4 9,29,37
AO1 Control 5-4 36,35,6
AO1 Lithium 5-4 12,12,28
nCO1 Lithium 5-4 11,109,92
CO1 Lithium 5-4 38,74,59
nCO1 Lithium 5-4 9,128,80
nCO1 Lithium 5-4 15,74,89
AO1 Lithium 5-4 33,41,49
nCO1 Lithium 5-4 49,40,14
AO1 Control 5-4 6,54,67
CO1 Control 5-4 12,51,69
CO1 Control 5-4 15,96,82
nCO1 Lithium 5-4 6,91,90
ACO1 Control 5-4 25,14,24
ACO1 Lithium 5-4 3,21,38
CO1 Control 5-4 29,69,82
AO1 Control 5-4 26,14,5
nCO1 Lithium 5-4 23,111,112
ACO1 Control 5-4 47,40,22
AO1 Lithium 5-4 15,2,10
CO1 Control 5-4 49,45,47
ACO1 Control 5-4 42,10,25
CO1 Lithium 5-4 46,33,52
ACO1 Control 5-4 26,52,54
ACO1 Lithium 5-4 12,0,0
CO1 Lithium 5-4 47,98,78
ACO1 Lithium 5-4 42,44,37
nCO1 Lithium 5-4 13,38,90
nCO1 Control 5-4 48,5,0
AO1 Control 5-4 39,41,35
ACO1 Control 5-4 41,12,18
CO1 Lithium 5-4 28,94,76
nCO1 Control 5-4 16,13,0
ACO1 Lithium 5-4 1,22,13
ACO1 Lithium 5-4 38,8,0
nCO1 Lithium 5-4 7,88,88
