RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,51,61
CO1 Control 5-4 34,19,37
CO1 Control 5-4 41,111,43
nCO1 Lithium 5-4 32,0,10
AO1 Control 5-4 25,29,18
nCO1 Lithium 5-4 46,97,97
CO1 Control 5-4 14,63,73
nCO1 Control 5-4 8,78,77
AO1 Lithium 5-4 40,3,9
nCO1 Lithium 5-4 19,82,50
ACO1 Lithium 5-4 14,2,0
ACO1 Control 5-4 33,0,0
AO1 Control 5-4 7,17,15
AO1 Lithium 5-4 14,15,4
ACO1 Lithium 5-4 9,37,31
ACO1 Control 5-4 36,85,36
ACO1 Control 5-4 40,0,0
CO1 Control 5-4 45,94,81
CO1 Lithium 5-4 50,89,54
AO1 Control 5-4 27,10,3
ACO1 Lithium 5-4 6,7,26
AO1 Control 5-4 42,46,22
ACO1 Control 5-4 17,17,5
CO1 Lithium 5-4 13,61,62
AO1 Lithium 5-4 46,9,0
AO1 Control 5-4 33,39,36
CO1 Lithium 5-4 35,84,86
nCO1 Lithium 5-4 50,126,94
CO1 Lithium 5-4 43,51,52
CO1 Control 5-4 3,42,51
ACO1 Lithium 5-4 26,17,4
CO1 Control 5-4 5,30,0
AO1 Control 5-4 41,77,28
CO1 Control 5-4 21,79,69
nCO1 Control 5-4 30,60,55
AO1 Lithium 5-4 37,45,42
nCO1 Control 5-4 14,55,48
CO1 Lithium 5-4 23,83,92
ACO1 Lithium 5-4 40,3,9
nCO1 Lithium 5-4 41,117,76
ACO1 Control 5-4 21,71,58
CO1 Lithium 5-4 20,79,61
AO1 Control 5-4 19,27,0
ACO1 Lithium 5-4 23,9,10
ACO1 Control 5-4 39,7,5
AO1 Lithium 5-4 39,5,0
ACO1 Lithium 5-4 20,11,19
CO1 Lithium 5-4 42,64,0
CO1 Lithium 5-4 32,102,82
nCO1 Control 5-4 44,144,113
nCO1 Control 5-4 45,73,29
AO1 Lithium 5-4 34,0,0
AO1 Control 5-4 9,15,37
AO1 Control 5-4 36,33,6
AO1 Lithium 5-4 12,3,28
nCO1 Lithium 5-4 11,143,92
CO1 Lithium 5-4 38,68,59
nCO1 Lithium 5-4 9,127,80
nCO1 Lithium 5-4 15,87,89
AO1 Lithium 5-4 33,32,49
nCO1 Lithium 5-4 49,46,14
AO1 Control 5-4 6,53,67
CO1 Control 5-4 12,118,69
CO1 Control 5-4 15,95,82
nCO1 Lithium 5-4 6,113,90
ACO1 Control 5-4 25,15,24
ACO1 Lithium 5-4 3,14,38
CO1 Control 5-4 29,67,82
AO1 Control 5-4 26,12,5
nCO1 Lithium 5-4 23,124,112
ACO1 Control 5-4 47,38,22
AO1 Lithium 5-4 15,7,10
CO1 Control 5-4 49,39,47
ACO1 Control 5-4 42,35,25
CO1 Lithium 5-4 46,45,52
ACO1 Control 5-4 26,43,54
ACO1 Lithium 5-4 12,0,0
CO1 Lithium 5-4 47,109,78
ACO1 Lithium 5-4 42,56,37
nCO1 Lithium 5-4 13,79,90
nCO1 Control 5-4 48,9,0
AO1 Control 5-4 39,36,35
ACO1 Control 5-4 41,14,18
CO1 Lithium 5-4 28,95,76
nCO1 Control 5-4 16,13,0
ACO1 Lithium 5-4 1,22,13
ACO1 Lithium 5-4 38,5,0
nCO1 Lithium 5-4 7,98,88
CO1 Control 5-4 28,40,50
AO1 Lithium 5-4 30,34,41
ACO1 Control 5-4 22,56,29
nCO1 Lithium 5-4 16,123,117
ACO1 Control 5-4 18,11,22
CO1 Control 5-4 37,86,52
AO1 Control 5-4 47,24,33
AO1 Lithium 5-4 6,24,0
AO1 Control 5-4 44,27,30
nCO1 Control 5-4 36,49,1
AO1 Control 5-4 17,10,0
CO1 Lithium 5-4 14,120,0
nCO1 Lithium 5-4 17,103,83
nCO1 Control 5-4 38,75,91
AO1 Control 5-4 49,33,23
CO1 Lithium 5-4 8,51,36
CO1 Control 5-4 2,58,23
CO1 Lithium 5-4 34,28,25
AO1 Control 5-4 4,31,36
AO1 Lithium 5-4 41,6,4
ACO1 Lithium 5-4 48,26,36
nCO1 Control 5-4 22,112,75
AO1 Lithium 5-4 28,40,0
ACO1 Control 5-4 34,30,36
AO1 Lithium 5-4 4,19,0
AO1 Lithium 5-4 16,26,22
AO1 Control 5-4 31,34,35
nCO1 Control 5-4 34,73,68
AO1 Control 5-4 37,3,9
ACO1 Lithium 5-4 36,56,26
nCO1 Control 5-4 50,61,45
CO1 Control 5-4 1,130,0
AO1 Control 5-4 32,5,11
AO1 Control 5-4 5,13,9
AO1 Lithium 5-4 31,10,19
nCO1 Control 5-4 11,167,114
nCO1 Lithium 5-4 30,14,5
AO1 Lithium 5-4 11,90,13
nCO1 Lithium 5-4 28,107,84
CO1 Lithium 5-4 2,113,86
CO1 Lithium 5-4 6,102,0
nCO1 Lithium 5-4 29,109,92
