RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,126,61
CO1 Control 5-4 34,66,37
CO1 Control 5-4 41,220,43
nCO1 Lithium 5-4 32,25,10
AO1 Control 5-4 25,127,18
nCO1 Lithium 5-4 46,215,97
CO1 Control 5-4 14,148,73
nCO1 Control 5-4 8,146,77
AO1 Lithium 5-4 40,17,9
nCO1 Lithium 5-4 19,231,50
ACO1 Lithium 5-4 14,5,0
ACO1 Control 5-4 33,0,0
AO1 Control 5-4 7,89,15
AO1 Lithium 5-4 14,17,4
ACO1 Lithium 5-4 9,134,31
ACO1 Control 5-4 36,155,36
ACO1 Control 5-4 40,9,0
CO1 Control 5-4 45,162,81
CO1 Lithium 5-4 50,184,54
AO1 Control 5-4 27,93,3
ACO1 Lithium 5-4 6,33,26
AO1 Control 5-4 42,104,22
ACO1 Control 5-4 17,134,5
CO1 Lithium 5-4 13,125,62
AO1 Lithium 5-4 46,36,0
AO1 Control 5-4 33,79,36
CO1 Lithium 5-4 35,152,86
nCO1 Lithium 5-4 50,229,94
CO1 Lithium 5-4 43,149,52
CO1 Control 5-4 3,145,51
ACO1 Lithium 5-4 26,76,4
CO1 Control 5-4 5,67,0
AO1 Control 5-4 41,185,28
CO1 Control 5-4 21,203,69
nCO1 Control 5-4 30,153,55
AO1 Lithium 5-4 37,143,42
nCO1 Control 5-4 14,114,48
CO1 Lithium 5-4 23,155,92
ACO1 Lithium 5-4 40,24,9
nCO1 Lithium 5-4 41,205,76
ACO1 Control 5-4 21,138,58
CO1 Lithium 5-4 20,179,61
AO1 Control 5-4 19,60,0
ACO1 Lithium 5-4 23,38,10
ACO1 Control 5-4 39,63,5
AO1 Lithium 5-4 39,48,0
ACO1 Lithium 5-4 20,41,19
CO1 Lithium 5-4 42,116,0
CO1 Lithium 5-4 32,230,82
nCO1 Control 5-4 44,243,113
nCO1 Control 5-4 45,153,29
AO1 Lithium 5-4 34,6,0
AO1 Control 5-4 9,66,37
AO1 Control 5-4 36,101,6
AO1 Lithium 5-4 12,27,28
nCO1 Lithium 5-4 11,215,92
CO1 Lithium 5-4 38,120,59
nCO1 Lithium 5-4 9,239,80
nCO1 Lithium 5-4 15,194,89
AO1 Lithium 5-4 33,54,49
nCO1 Lithium 5-4 49,136,14
