RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,57,61
CO1 Control 5-4 34,25,37
CO1 Control 5-4 41,108,43
nCO1 Lithium 5-4 32,4,10
AO1 Control 5-4 25,51,18
nCO1 Lithium 5-4 46,117,97
CO1 Control 5-4 14,84,73
nCO1 Control 5-4 8,86,77
AO1 Lithium 5-4 40,6,9
nCO1 Lithium 5-4 19,95,50
ACO1 Lithium 5-4 14,4,0
ACO1 Control 5-4 33,0,0
AO1 Control 5-4 7,34,15
AO1 Lithium 5-4 14,8,4
ACO1 Lithium 5-4 9,48,31
ACO1 Control 5-4 36,114,36
ACO1 Control 5-4 40,1,0
CO1 Control 5-4 45,96,81
CO1 Lithium 5-4 50,103,54
AO1 Control 5-4 27,13,3
ACO1 Lithium 5-4 6,19,26
AO1 Control 5-4 42,55,22
ACO1 Control 5-4 17,19,5
CO1 Lithium 5-4 13,77,62
AO1 Lithium 5-4 46,30,0
AO1 Control 5-4 33,57,36
CO1 Lithium 5-4 35,97,86
nCO1 Lithium 5-4 50,166,94
CO1 Lithium 5-4 43,62,52
CO1 Control 5-4 3,45,51
ACO1 Lithium 5-4 26,29,4
CO1 Control 5-4 5,38,0
AO1 Control 5-4 41,102,28
CO1 Control 5-4 21,103,69
nCO1 Control 5-4 30,105,55
AO1 Lithium 5-4 37,66,42
nCO1 Control 5-4 14,48,48
CO1 Lithium 5-4 23,82,92
ACO1 Lithium 5-4 40,3,9
nCO1 Lithium 5-4 41,140,76
ACO1 Control 5-4 21,83,58
CO1 Lithium 5-4 20,89,61
AO1 Control 5-4 19,25,0
ACO1 Lithium 5-4 23,10,10
ACO1 Control 5-4 39,15,5
AO1 Lithium 5-4 39,8,0
ACO1 Lithium 5-4 20,22,19
CO1 Lithium 5-4 42,84,0
CO1 Lithium 5-4 32,123,82
nCO1 Control 5-4 44,150,113
nCO1 Control 5-4 45,80,29
AO1 Lithium 5-4 34,2,0
AO1 Control 5-4 9,36,37
AO1 Control 5-4 36,46,6
AO1 Lithium 5-4 12,12,28
nCO1 Lithium 5-4 11,157,92
CO1 Lithium 5-4 38,80,59
nCO1 Lithium 5-4 9,157,80
nCO1 Lithium 5-4 15,98,89
AO1 Lithium 5-4 33,41,49
nCO1 Lithium 5-4 49,56,14
AO1 Control 5-4 6,85,67
CO1 Control 5-4 12,114,69
CO1 Control 5-4 15,108,82
nCO1 Lithium 5-4 6,124,90
ACO1 Control 5-4 25,26,24
ACO1 Lithium 5-4 3,21,38
CO1 Control 5-4 29,71,82
AO1 Control 5-4 26,24,5
nCO1 Lithium 5-4 23,131,112
ACO1 Control 5-4 47,64,22
AO1 Lithium 5-4 15,14,10
CO1 Control 5-4 49,75,47
ACO1 Control 5-4 42,34,25
CO1 Lithium 5-4 46,62,52
ACO1 Control 5-4 26,48,54
ACO1 Lithium 5-4 12,0,0
CO1 Lithium 5-4 47,108,78
ACO1 Lithium 5-4 42,47,37
nCO1 Lithium 5-4 13,47,90
nCO1 Control 5-4 48,12,0
AO1 Control 5-4 39,49,35
ACO1 Control 5-4 41,21,18
CO1 Lithium 5-4 28,111,76
nCO1 Control 5-4 16,33,0
ACO1 Lithium 5-4 1,27,13
ACO1 Lithium 5-4 38,8,0
nCO1 Lithium 5-4 7,107,88
CO1 Control 5-4 28,46,50
AO1 Lithium 5-4 30,47,41
ACO1 Control 5-4 22,73,29
nCO1 Lithium 5-4 16,170,117
ACO1 Control 5-4 18,21,22
CO1 Control 5-4 37,107,52
AO1 Control 5-4 47,24,33
AO1 Lithium 5-4 6,12,0
AO1 Control 5-4 44,31,30
nCO1 Control 5-4 36,64,1
AO1 Control 5-4 17,25,0
CO1 Lithium 5-4 14,145,0
nCO1 Lithium 5-4 17,107,83
nCO1 Control 5-4 38,95,91
AO1 Control 5-4 49,24,23
CO1 Lithium 5-4 8,89,36
CO1 Control 5-4 2,71,23
CO1 Lithium 5-4 34,41,25
AO1 Control 5-4 4,38,36
AO1 Lithium 5-4 41,14,4
ACO1 Lithium 5-4 48,22,36
nCO1 Control 5-4 22,137,75
AO1 Lithium 5-4 28,38,0
ACO1 Control 5-4 34,36,36
AO1 Lithium 5-4 4,61,0
AO1 Lithium 5-4 16,43,22
AO1 Control 5-4 31,43,35
nCO1 Control 5-4 34,87,68
AO1 Control 5-4 37,9,9
ACO1 Lithium 5-4 36,58,26
nCO1 Control 5-4 50,80,45
CO1 Control 5-4 1,134,0
AO1 Control 5-4 32,7,11
AO1 Control 5-4 5,29,9
AO1 Lithium 5-4 31,18,19
nCO1 Control 5-4 11,201,114
nCO1 Lithium 5-4 30,12,5
AO1 Lithium 5-4 11,126,13
nCO1 Lithium 5-4 28,112,84
CO1 Lithium 5-4 2,133,86
CO1 Lithium 5-4 6,171,0
nCO1 Lithium 5-4 29,120,92
CO1 Lithium 5-4 11,121,79
ACO1 Lithium 5-4 27,84,49
CO1 Control 5-4 24,145,0
CO1 Lithium 5-4 12,145,103
CO1 Lithium 5-4 5,97,92
ACO1 Lithium 5-4 2,7,1
ACO1 Lithium 5-4 19,48,35
CO1 Lithium 5-4 7,74,59
ACO1 Lithium 5-4 4,2,2
ACO1 Control 5-4 28,4,0
CO1 Control 5-4 26,118,105
CO1 Control 5-4 18,154,0
AO1 Lithium 5-4 8,17,9
CO1 Lithium 5-4 4,130,0
ACO1 Control 5-4 45,45,0
CO1 Lithium 5-4 26,126,87
CO1 Control 5-4 6,96,44
ACO1 Control 5-4 27,13,9
CO1 Control 5-4 31,125,81
ACO1 Control 5-4 50,25,3
AO1 Control 5-4 14,37,18
CO1 Lithium 5-4 40,87,88
nCO1 Control 5-4 39,71,49
ACO1 Lithium 5-4 43,5,0
nCO1 Lithium 5-4 48,59,64
AO1 Lithium 5-4 42,45,49
ACO1 Control 5-4 32,28,35
nCO1 Lithium 5-4 2,122,118
nCO1 Control 5-4 29,76,63
AO1 Control 5-4 29,15,49
nCO1 Lithium 5-4 24,117,53
nCO1 Control 5-4 33,113,94
nCO1 Control 5-4 4,17,0
AO1 Lithium 5-4 21,20,14
CO1 Control 5-4 33,81,66
nCO1 Lithium 5-4 34,6,0
CO1 Control 5-4 8,36,60
AO1 Control 5-4 43,40,28
nCO1 Control 5-4 10,110,87
AO1 Lithium 5-4 35,28,2
CO1 Lithium 5-4 18,46,34
nCO1 Control 5-4 46,96,62
CO1 Control 5-4 50,59,46
AO1 Lithium 5-4 45,89,38
ACO1 Lithium 5-4 34,65,0
nCO1 Control 5-4 2,77,87
ACO1 Lithium 5-4 11,82,45
nCO1 Lithium 5-4 22,22,0
AO1 Lithium 5-4 7,43,49
AO1 Control 5-4 11,49,45
ACO1 Lithium 5-4 16,21,16
ACO1 Lithium 5-4 17,30,34
nCO1 Control 5-4 9,12,0
nCO1 Control 5-4 18,108,105
ACO1 Control 5-4 46,56,46
