RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,53,61
CO1 Control 5-4 34,22,37
CO1 Control 5-4 41,50,43
nCO1 Lithium 5-4 32,0,10
AO1 Control 5-4 25,10,18
nCO1 Lithium 5-4 46,102,97
CO1 Control 5-4 14,55,73
nCO1 Control 5-4 8,67,77
AO1 Lithium 5-4 40,0,9
nCO1 Lithium 5-4 19,47,50
ACO1 Lithium 5-4 14,3,0
ACO1 Control 5-4 33,0,0
AO1 Control 5-4 7,23,15
AO1 Lithium 5-4 14,3,4
ACO1 Lithium 5-4 9,26,31
ACO1 Control 5-4 36,60,36
ACO1 Control 5-4 40,0,0
CO1 Control 5-4 45,74,81
CO1 Lithium 5-4 50,53,54
AO1 Control 5-4 27,8,3
ACO1 Lithium 5-4 6,26,26
AO1 Control 5-4 42,21,22
ACO1 Control 5-4 17,7,5
CO1 Lithium 5-4 13,69,62
AO1 Lithium 5-4 46,0,0
AO1 Control 5-4 33,48,36
CO1 Lithium 5-4 35,60,86
nCO1 Lithium 5-4 50,119,94
CO1 Lithium 5-4 43,42,52
CO1 Control 5-4 3,27,51
ACO1 Lithium 5-4 26,5,4
CO1 Control 5-4 5,0,0
AO1 Control 5-4 41,11,28
CO1 Control 5-4 21,79,69
nCO1 Control 5-4 30,37,55
AO1 Lithium 5-4 37,59,42
nCO1 Control 5-4 14,42,48
CO1 Lithium 5-4 23,81,92
ACO1 Lithium 5-4 40,1,9
nCO1 Lithium 5-4 41,129,76
ACO1 Control 5-4 21,70,58
CO1 Lithium 5-4 20,54,61
AO1 Control 5-4 19,0,0
ACO1 Lithium 5-4 23,13,10
ACO1 Control 5-4 39,7,5
AO1 Lithium 5-4 39,0,0
ACO1 Lithium 5-4 20,12,19
CO1 Lithium 5-4 42,13,0
CO1 Lithium 5-4 32,81,82
nCO1 Control 5-4 44,144,113
nCO1 Control 5-4 45,38,29
AO1 Lithium 5-4 34,0,0
AO1 Control 5-4 9,25,37
AO1 Control 5-4 36,26,6
AO1 Lithium 5-4 12,13,28
nCO1 Lithium 5-4 11,109,92
CO1 Lithium 5-4 38,59,59
nCO1 Lithium 5-4 9,105,80
nCO1 Lithium 5-4 15,80,89
AO1 Lithium 5-4 33,47,49
nCO1 Lithium 5-4 49,4,14
AO1 Control 5-4 6,53,67
CO1 Control 5-4 12,73,69
CO1 Control 5-4 15,93,82
nCO1 Lithium 5-4 6,68,90
ACO1 Control 5-4 25,20,24
ACO1 Lithium 5-4 3,22,38
CO1 Control 5-4 29,62,82
AO1 Control 5-4 26,5,5
nCO1 Lithium 5-4 23,128,112
ACO1 Control 5-4 47,16,22
AO1 Lithium 5-4 15,6,10
CO1 Control 5-4 49,17,47
ACO1 Control 5-4 42,17,25
CO1 Lithium 5-4 46,18,52
ACO1 Control 5-4 26,34,54
ACO1 Lithium 5-4 12,0,0
CO1 Lithium 5-4 47,88,78
ACO1 Lithium 5-4 42,39,37
nCO1 Lithium 5-4 13,38,90
nCO1 Control 5-4 48,3,0
AO1 Control 5-4 39,29,35
ACO1 Control 5-4 41,7,18
CO1 Lithium 5-4 28,80,76
nCO1 Control 5-4 16,0,0
ACO1 Lithium 5-4 1,23,13
ACO1 Lithium 5-4 38,4,0
nCO1 Lithium 5-4 7,90,88
CO1 Control 5-4 28,31,50
AO1 Lithium 5-4 30,35,41
ACO1 Control 5-4 22,24,29
nCO1 Lithium 5-4 16,117,117
ACO1 Control 5-4 18,20,22
CO1 Control 5-4 37,25,52
AO1 Control 5-4 47,30,33
AO1 Lithium 5-4 6,0,0
AO1 Control 5-4 44,22,30
nCO1 Control 5-4 36,33,1
AO1 Control 5-4 17,0,0
CO1 Lithium 5-4 14,0,0
nCO1 Lithium 5-4 17,74,83
nCO1 Control 5-4 38,98,91
AO1 Control 5-4 49,18,23
CO1 Lithium 5-4 8,41,36
CO1 Control 5-4 2,16,23
CO1 Lithium 5-4 34,14,25
AO1 Control 5-4 4,26,36
AO1 Lithium 5-4 41,4,4
ACO1 Lithium 5-4 48,21,36
nCO1 Control 5-4 22,93,75
AO1 Lithium 5-4 28,0,0
ACO1 Control 5-4 34,32,36
AO1 Lithium 5-4 4,0,0
AO1 Lithium 5-4 16,39,22
AO1 Control 5-4 31,19,35
nCO1 Control 5-4 34,67,68
AO1 Control 5-4 37,5,9
ACO1 Lithium 5-4 36,38,26
nCO1 Control 5-4 50,25,45
CO1 Control 5-4 1,0,0
AO1 Control 5-4 32,4,11
AO1 Control 5-4 5,13,9
AO1 Lithium 5-4 31,18,19
nCO1 Control 5-4 11,145,114
nCO1 Lithium 5-4 30,10,5
AO1 Lithium 5-4 11,21,13
nCO1 Lithium 5-4 28,91,84
CO1 Lithium 5-4 2,108,86
