RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,59,61
CO1 Control 5-4 34,38,37
CO1 Control 5-4 41,115,43
nCO1 Lithium 5-4 32,13,10
AO1 Control 5-4 25,129,18
nCO1 Lithium 5-4 46,89,97
CO1 Control 5-4 14,47,73
nCO1 Control 5-4 8,104,77
AO1 Lithium 5-4 40,3,9
nCO1 Lithium 5-4 19,161,50
ACO1 Lithium 5-4 14,2,0
ACO1 Control 5-4 33,246,0
AO1 Control 5-4 7,28,15
AO1 Lithium 5-4 14,49,4
ACO1 Lithium 5-4 9,91,31
ACO1 Control 5-4 36,98,36
ACO1 Control 5-4 40,18,0
CO1 Control 5-4 45,77,81
CO1 Lithium 5-4 50,150,54
AO1 Control 5-4 27,33,3
ACO1 Lithium 5-4 6,21,26
AO1 Control 5-4 42,65,22
ACO1 Control 5-4 17,57,5
CO1 Lithium 5-4 13,31,62
AO1 Lithium 5-4 46,31,0
AO1 Control 5-4 33,37,36
CO1 Lithium 5-4 35,90,86
nCO1 Lithium 5-4 50,123,94
CO1 Lithium 5-4 43,43,52
CO1 Control 5-4 3,79,51
ACO1 Lithium 5-4 26,34,4
CO1 Control 5-4 5,38,0
AO1 Control 5-4 41,152,28
CO1 Control 5-4 21,118,69
nCO1 Control 5-4 30,129,55
AO1 Lithium 5-4 37,42,42
nCO1 Control 5-4 14,78,48
CO1 Lithium 5-4 23,89,92
ACO1 Lithium 5-4 40,20,9
nCO1 Lithium 5-4 41,82,76
ACO1 Control 5-4 21,71,58
CO1 Lithium 5-4 20,93,61
AO1 Control 5-4 19,118,0
ACO1 Lithium 5-4 23,19,10
ACO1 Control 5-4 39,43,5
AO1 Lithium 5-4 39,8,0
ACO1 Lithium 5-4 20,24,19
CO1 Lithium 5-4 42,42,0
CO1 Lithium 5-4 32,127,82
nCO1 Control 5-4 44,174,113
nCO1 Control 5-4 45,105,29
AO1 Lithium 5-4 34,3,0
AO1 Control 5-4 9,27,37
AO1 Control 5-4 36,47,6
AO1 Lithium 5-4 12,16,28
nCO1 Lithium 5-4 11,69,92
CO1 Lithium 5-4 38,47,59
nCO1 Lithium 5-4 9,115,80
nCO1 Lithium 5-4 15,89,89
AO1 Lithium 5-4 33,33,49
nCO1 Lithium 5-4 49,108,14
AO1 Control 5-4 6,60,67
CO1 Control 5-4 12,138,69
CO1 Control 5-4 15,82,82
nCO1 Lithium 5-4 6,101,90
ACO1 Control 5-4 25,28,24
ACO1 Lithium 5-4 3,43,38
CO1 Control 5-4 29,89,82
AO1 Control 5-4 26,18,5
nCO1 Lithium 5-4 23,127,112
ACO1 Control 5-4 47,80,22
AO1 Lithium 5-4 15,11,10
CO1 Control 5-4 49,123,47
ACO1 Control 5-4 42,77,25
CO1 Lithium 5-4 46,78,52
ACO1 Control 5-4 26,74,54
ACO1 Lithium 5-4 12,152,0
CO1 Lithium 5-4 47,147,78
ACO1 Lithium 5-4 42,65,37
nCO1 Lithium 5-4 13,109,90
nCO1 Control 5-4 48,13,0
AO1 Control 5-4 39,51,35
ACO1 Control 5-4 41,24,18
CO1 Lithium 5-4 28,76,76
nCO1 Control 5-4 16,40,0
ACO1 Lithium 5-4 1,35,13
ACO1 Lithium 5-4 38,20,0
nCO1 Lithium 5-4 7,64,88
CO1 Control 5-4 28,73,50
AO1 Lithium 5-4 30,36,41
ACO1 Control 5-4 22,119,29
nCO1 Lithium 5-4 16,105,117
ACO1 Control 5-4 18,43,22
CO1 Control 5-4 37,185,52
AO1 Control 5-4 47,90,33
AO1 Lithium 5-4 6,87,0
AO1 Control 5-4 44,83,30
nCO1 Control 5-4 36,49,1
AO1 Control 5-4 17,185,0
CO1 Lithium 5-4 14,309,0
nCO1 Lithium 5-4 17,111,83
nCO1 Control 5-4 38,66,91
AO1 Control 5-4 49,41,23
CO1 Lithium 5-4 8,78,36
CO1 Control 5-4 2,103,23
CO1 Lithium 5-4 34,96,25
AO1 Control 5-4 4,102,36
AO1 Lithium 5-4 41,14,4
ACO1 Lithium 5-4 48,51,36
nCO1 Control 5-4 22,87,75
AO1 Lithium 5-4 28,49,0
ACO1 Control 5-4 34,32,36
AO1 Lithium 5-4 4,79,0
AO1 Lithium 5-4 16,28,22
AO1 Control 5-4 31,81,35
nCO1 Control 5-4 34,59,68
AO1 Control 5-4 37,6,9
ACO1 Lithium 5-4 36,80,26
nCO1 Control 5-4 50,148,45
CO1 Control 5-4 1,292,0
AO1 Control 5-4 32,8,11
AO1 Control 5-4 5,44,9
AO1 Lithium 5-4 31,39,19
nCO1 Control 5-4 11,128,114
nCO1 Lithium 5-4 30,16,5
AO1 Lithium 5-4 11,252,13
nCO1 Lithium 5-4 28,107,84
CO1 Lithium 5-4 2,106,86
CO1 Lithium 5-4 6,288,0
nCO1 Lithium 5-4 29,121,92
CO1 Lithium 5-4 11,138,79
ACO1 Lithium 5-4 27,64,49
CO1 Control 5-4 24,418,0
CO1 Lithium 5-4 12,155,103
CO1 Lithium 5-4 5,102,92
ACO1 Lithium 5-4 2,15,1
ACO1 Lithium 5-4 19,48,35
CO1 Lithium 5-4 7,62,59
