RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,232,61
CO1 Control 5-4 34,181,37
CO1 Control 5-4 41,330,43
nCO1 Lithium 5-4 32,111,10
AO1 Control 5-4 25,264,18
nCO1 Lithium 5-4 46,339,97
CO1 Control 5-4 14,186,73
nCO1 Control 5-4 8,263,77
AO1 Lithium 5-4 40,113,9
nCO1 Lithium 5-4 19,426,50
ACO1 Lithium 5-4 14,59,0
ACO1 Control 5-4 33,44,0
AO1 Control 5-4 7,243,15
AO1 Lithium 5-4 14,248,4
ACO1 Lithium 5-4 9,243,31
ACO1 Control 5-4 36,285,36
ACO1 Control 5-4 40,126,0
CO1 Control 5-4 45,320,81
CO1 Lithium 5-4 50,308,54
AO1 Control 5-4 27,175,3
ACO1 Lithium 5-4 6,105,26
AO1 Control 5-4 42,157,22
ACO1 Control 5-4 17,254,5
CO1 Lithium 5-4 13,188,62
AO1 Lithium 5-4 46,34,0
AO1 Control 5-4 33,180,36
CO1 Lithium 5-4 35,218,86
nCO1 Lithium 5-4 50,397,94
CO1 Lithium 5-4 43,211,52
CO1 Control 5-4 3,237,51
ACO1 Lithium 5-4 26,153,4
CO1 Control 5-4 5,70,0
AO1 Control 5-4 41,354,28
CO1 Control 5-4 21,264,69
nCO1 Control 5-4 30,290,55
AO1 Lithium 5-4 37,212,42
nCO1 Control 5-4 14,208,48
CO1 Lithium 5-4 23,271,92
ACO1 Lithium 5-4 40,127,9
nCO1 Lithium 5-4 41,291,76
ACO1 Control 5-4 21,251,58
CO1 Lithium 5-4 20,296,61
AO1 Control 5-4 19,29,0
ACO1 Lithium 5-4 23,88,10
ACO1 Control 5-4 39,134,5
AO1 Lithium 5-4 39,116,0
ACO1 Lithium 5-4 20,174,19
CO1 Lithium 5-4 42,206,0
CO1 Lithium 5-4 32,253,82
nCO1 Control 5-4 44,341,113
nCO1 Control 5-4 45,285,29
AO1 Lithium 5-4 34,62,0
AO1 Control 5-4 9,149,37
AO1 Control 5-4 36,198,6
AO1 Lithium 5-4 12,106,28
nCO1 Lithium 5-4 11,265,92
CO1 Lithium 5-4 38,212,59
nCO1 Lithium 5-4 9,312,80
nCO1 Lithium 5-4 15,283,89
AO1 Lithium 5-4 33,127,49
nCO1 Lithium 5-4 49,298,14
AO1 Control 5-4 6,203,67
CO1 Control 5-4 12,351,69
CO1 Control 5-4 15,190,82
nCO1 Lithium 5-4 6,262,90
ACO1 Control 5-4 25,159,24
ACO1 Lithium 5-4 3,161,38
CO1 Control 5-4 29,203,82
AO1 Control 5-4 26,150,5
nCO1 Lithium 5-4 23,324,112
ACO1 Control 5-4 47,274,22
AO1 Lithium 5-4 15,94,10
CO1 Control 5-4 49,358,47
ACO1 Control 5-4 42,201,25
CO1 Lithium 5-4 46,345,52
ACO1 Control 5-4 26,238,54
ACO1 Lithium 5-4 12,120,0
CO1 Lithium 5-4 47,360,78
ACO1 Lithium 5-4 42,262,37
nCO1 Lithium 5-4 13,292,90
nCO1 Control 5-4 48,132,0
AO1 Control 5-4 39,207,35
ACO1 Control 5-4 41,163,18
CO1 Lithium 5-4 28,240,76
nCO1 Control 5-4 16,131,0
ACO1 Lithium 5-4 1,120,13
ACO1 Lithium 5-4 38,146,0
nCO1 Lithium 5-4 7,259,88
CO1 Control 5-4 28,207,50
AO1 Lithium 5-4 30,116,41
ACO1 Control 5-4 22,303,29
nCO1 Lithium 5-4 16,349,117
ACO1 Control 5-4 18,236,22
CO1 Control 5-4 37,383,52
AO1 Control 5-4 47,223,33
AO1 Lithium 5-4 6,60,0
AO1 Control 5-4 44,254,30
nCO1 Control 5-4 36,317,1
AO1 Control 5-4 17,390,0
CO1 Lithium 5-4 14,229,0
nCO1 Lithium 5-4 17,357,83
nCO1 Control 5-4 38,237,91
AO1 Control 5-4 49,146,23
CO1 Lithium 5-4 8,229,36
CO1 Control 5-4 2,299,23
CO1 Lithium 5-4 34,180,25
AO1 Control 5-4 4,236,36
AO1 Lithium 5-4 41,173,4
ACO1 Lithium 5-4 48,160,36
nCO1 Control 5-4 22,298,75
AO1 Lithium 5-4 28,46,0
ACO1 Control 5-4 34,162,36
AO1 Lithium 5-4 4,50,0
AO1 Lithium 5-4 16,182,22
AO1 Control 5-4 31,294,35
nCO1 Control 5-4 34,209,68
AO1 Control 5-4 37,100,9
ACO1 Lithium 5-4 36,180,26
nCO1 Control 5-4 50,298,45
CO1 Control 5-4 1,260,0
AO1 Control 5-4 32,99,11
AO1 Control 5-4 5,203,9
AO1 Lithium 5-4 31,157,19
nCO1 Control 5-4 11,336,114
nCO1 Lithium 5-4 30,94,5
AO1 Lithium 5-4 11,361,13
nCO1 Lithium 5-4 28,262,84
CO1 Lithium 5-4 2,234,86
CO1 Lithium 5-4 6,268,0
nCO1 Lithium 5-4 29,251,92
CO1 Lithium 5-4 11,299,79
ACO1 Lithium 5-4 27,199,49
CO1 Control 5-4 24,424,0
CO1 Lithium 5-4 12,292,103
CO1 Lithium 5-4 5,232,92
ACO1 Lithium 5-4 2,124,1
ACO1 Lithium 5-4 19,207,35
CO1 Lithium 5-4 7,219,59
