RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,148,61
CO1 Control 5-4 34,115,37
CO1 Control 5-4 41,216,43
nCO1 Lithium 5-4 32,41,10
AO1 Control 5-4 25,151,18
nCO1 Lithium 5-4 46,184,97
CO1 Control 5-4 14,148,73
nCO1 Control 5-4 8,194,77
AO1 Lithium 5-4 40,54,9
nCO1 Lithium 5-4 19,212,50
ACO1 Lithium 5-4 14,20,0
ACO1 Control 5-4 33,19,0
AO1 Control 5-4 7,117,15
AO1 Lithium 5-4 14,76,4
ACO1 Lithium 5-4 9,138,31
ACO1 Control 5-4 36,212,36
ACO1 Control 5-4 40,43,0
CO1 Control 5-4 45,192,81
CO1 Lithium 5-4 50,202,54
AO1 Control 5-4 27,110,3
ACO1 Lithium 5-4 6,74,26
AO1 Control 5-4 42,111,22
ACO1 Control 5-4 17,138,5
CO1 Lithium 5-4 13,126,62
AO1 Lithium 5-4 46,31,0
AO1 Control 5-4 33,122,36
CO1 Lithium 5-4 35,164,86
nCO1 Lithium 5-4 50,241,94
CO1 Lithium 5-4 43,172,52
CO1 Control 5-4 3,133,51
ACO1 Lithium 5-4 26,109,4
CO1 Control 5-4 5,66,0
AO1 Control 5-4 41,221,28
CO1 Control 5-4 21,190,69
nCO1 Control 5-4 30,175,55
AO1 Lithium 5-4 37,148,42
nCO1 Control 5-4 14,132,48
CO1 Lithium 5-4 23,176,92
ACO1 Lithium 5-4 40,35,9
nCO1 Lithium 5-4 41,215,76
ACO1 Control 5-4 21,149,58
CO1 Lithium 5-4 20,185,61
AO1 Control 5-4 19,27,0
ACO1 Lithium 5-4 23,33,10
ACO1 Control 5-4 39,56,5
AO1 Lithium 5-4 39,43,0
ACO1 Lithium 5-4 20,61,19
CO1 Lithium 5-4 42,153,0
CO1 Lithium 5-4 32,219,82
nCO1 Control 5-4 44,272,113
nCO1 Control 5-4 45,171,29
AO1 Lithium 5-4 34,44,0
AO1 Control 5-4 9,108,37
AO1 Control 5-4 36,121,6
AO1 Lithium 5-4 12,52,28
nCO1 Lithium 5-4 11,220,92
CO1 Lithium 5-4 38,158,59
nCO1 Lithium 5-4 9,215,80
nCO1 Lithium 5-4 15,186,89
AO1 Lithium 5-4 33,99,49
nCO1 Lithium 5-4 49,124,14
AO1 Control 5-4 6,148,67
CO1 Control 5-4 12,231,69
CO1 Control 5-4 15,139,82
nCO1 Lithium 5-4 6,198,90
ACO1 Control 5-4 25,55,24
ACO1 Lithium 5-4 3,96,38
CO1 Control 5-4 29,151,82
AO1 Control 5-4 26,97,5
nCO1 Lithium 5-4 23,238,112
ACO1 Control 5-4 47,153,22
AO1 Lithium 5-4 15,47,10
CO1 Control 5-4 49,140,47
ACO1 Control 5-4 42,122,25
CO1 Lithium 5-4 46,180,52
ACO1 Control 5-4 26,153,54
ACO1 Lithium 5-4 12,0,0
CO1 Lithium 5-4 47,241,78
ACO1 Lithium 5-4 42,117,37
nCO1 Lithium 5-4 13,147,90
nCO1 Control 5-4 48,38,0
AO1 Control 5-4 39,86,35
ACO1 Control 5-4 41,92,18
CO1 Lithium 5-4 28,190,76
nCO1 Control 5-4 16,13,0
ACO1 Lithium 5-4 1,57,13
ACO1 Lithium 5-4 38,74,0
nCO1 Lithium 5-4 7,185,88
CO1 Control 5-4 28,147,50
AO1 Lithium 5-4 30,65,41
ACO1 Control 5-4 22,149,29
nCO1 Lithium 5-4 16,237,117
ACO1 Control 5-4 18,135,22
CO1 Control 5-4 37,217,52
AO1 Control 5-4 47,138,33
AO1 Lithium 5-4 6,0,0
AO1 Control 5-4 44,126,30
nCO1 Control 5-4 36,185,1
AO1 Control 5-4 17,223,0
CO1 Lithium 5-4 14,165,0
nCO1 Lithium 5-4 17,199,83
nCO1 Control 5-4 38,162,91
AO1 Control 5-4 49,72,23
CO1 Lithium 5-4 8,133,36
CO1 Control 5-4 2,164,23
CO1 Lithium 5-4 34,125,25
AO1 Control 5-4 4,139,36
AO1 Lithium 5-4 41,58,4
ACO1 Lithium 5-4 48,81,36
nCO1 Control 5-4 22,217,75
AO1 Lithium 5-4 28,34,0
ACO1 Control 5-4 34,92,36
AO1 Lithium 5-4 4,22,0
AO1 Lithium 5-4 16,93,22
AO1 Control 5-4 31,154,35
nCO1 Control 5-4 34,180,68
AO1 Control 5-4 37,54,9
ACO1 Lithium 5-4 36,123,26
nCO1 Control 5-4 50,162,45
CO1 Control 5-4 1,182,0
AO1 Control 5-4 32,54,11
AO1 Control 5-4 5,120,9
AO1 Lithium 5-4 31,89,19
nCO1 Control 5-4 11,253,114
nCO1 Lithium 5-4 30,59,5
AO1 Lithium 5-4 11,228,13
nCO1 Lithium 5-4 28,199,84
CO1 Lithium 5-4 2,182,86
CO1 Lithium 5-4 6,392,0
nCO1 Lithium 5-4 29,198,92
CO1 Lithium 5-4 11,181,79
ACO1 Lithium 5-4 27,140,49
CO1 Control 5-4 24,202,0
CO1 Lithium 5-4 12,193,103
CO1 Lithium 5-4 5,145,92
ACO1 Lithium 5-4 2,40,1
ACO1 Lithium 5-4 19,133,35
CO1 Lithium 5-4 7,127,59
ACO1 Lithium 5-4 4,24,2
ACO1 Control 5-4 28,52,0
CO1 Control 5-4 26,202,105
CO1 Control 5-4 18,356,0
AO1 Lithium 5-4 8,91,9
CO1 Lithium 5-4 4,130,0
ACO1 Control 5-4 45,49,0
CO1 Lithium 5-4 26,234,87
CO1 Control 5-4 6,226,44
ACO1 Control 5-4 27,64,9
CO1 Control 5-4 31,220,81
ACO1 Control 5-4 50,109,3
AO1 Control 5-4 14,113,18
CO1 Lithium 5-4 40,178,88
nCO1 Control 5-4 39,172,49
ACO1 Lithium 5-4 43,48,0
nCO1 Lithium 5-4 48,134,64
AO1 Lithium 5-4 42,142,49
ACO1 Control 5-4 32,101,35
nCO1 Lithium 5-4 2,247,118
nCO1 Control 5-4 29,137,63
AO1 Control 5-4 29,79,49
nCO1 Lithium 5-4 24,190,53
nCO1 Control 5-4 33,219,94
nCO1 Control 5-4 4,14,0
AO1 Lithium 5-4 21,82,14
CO1 Control 5-4 33,150,66
nCO1 Lithium 5-4 34,19,0
CO1 Control 5-4 8,138,60
AO1 Control 5-4 43,110,28
nCO1 Control 5-4 10,208,87
AO1 Lithium 5-4 35,83,2
CO1 Lithium 5-4 18,134,34
nCO1 Control 5-4 46,192,62
CO1 Control 5-4 50,183,46
AO1 Lithium 5-4 45,197,38
ACO1 Lithium 5-4 34,218,0
nCO1 Control 5-4 2,176,87
ACO1 Lithium 5-4 11,156,45
nCO1 Lithium 5-4 22,20,0
AO1 Lithium 5-4 7,105,49
AO1 Control 5-4 11,142,45
ACO1 Lithium 5-4 16,64,16
ACO1 Lithium 5-4 17,81,34
nCO1 Control 5-4 9,13,0
nCO1 Control 5-4 18,220,105
ACO1 Control 5-4 46,149,46
CO1 Lithium 5-4 30,176,89
ACO1 Lithium 5-4 31,59,11
ACO1 Control 5-4 24,74,16
CO1 Lithium 5-4 9,130,62
CO1 Lithium 5-4 25,142,90
AO1 Control 5-4 16,160,37
CO1 Lithium 5-4 3,132,89
ACO1 Lithium 5-4 30,54,0
ACO1 Lithium 5-4 39,53,10
ACO1 Lithium 5-4 49,119,0
ACO1 Control 5-4 31,171,92
CO1 Lithium 5-4 17,281,82
ACO1 Lithium 5-4 22,77,24
ACO1 Control 5-4 49,201,9
ACO1 Control 5-4 8,13,0
nCO1 Lithium 5-4 43,28,10
nCO1 Control 5-4 41,283,111
AO1 Lithium 5-4 49,69,8
AO1 Control 5-4 50,53,23
AO1 Lithium 5-4 5,36,2
nCO1 Control 5-4 20,210,85
nCO1 Control 5-4 5,133,80
ACO1 Control 5-4 12,87,5
nCO1 Lithium 5-4 47,164,61
AO1 Control 5-4 10,15,0
ACO1 Lithium 5-4 50,40,4
CO1 Control 5-4 36,253,76
ACO1 Control 5-4 3,109,10
nCO1 Lithium 5-4 39,138,63
ACO1 Lithium 5-4 47,260,0
nCO1 Control 5-4 26,37,0
CO1 Lithium 5-4 21,213,67
AO1 Control 5-4 45,70,29
nCO1 Control 5-4 23,223,100
CO1 Control 5-4 32,173,51
ACO1 Control 5-4 10,107,17
nCO1 Control 5-4 6,213,74
nCO1 Control 5-4 31,284,71
nCO1 Lithium 5-4 36,242,121
ACO1 Control 5-4 9,80,14
CO1 Lithium 5-4 15,179,125
AO1 Lithium 5-4 20,49,18
nCO1 Control 5-4 12,187,52
nCO1 Lithium 5-4 18,160,58
AO1 Control 5-4 20,86,5
nCO1 Lithium 5-4 26,197,97
CO1 Lithium 5-4 19,154,80
nCO1 Lithium 5-4 8,189,48
AO1 Control 5-4 40,81,11
CO1 Control 5-4 40,236,100
AO1 Lithium 5-4 17,112,13
nCO1 Lithium 5-4 44,206,101
CO1 Control 5-4 48,128,28
CO1 Control 5-4 27,172,62
CO1 Control 5-4 22,106,0
CO1 Control 5-4 13,169,66
AO1 Lithium 5-4 29,75,18
nCO1 Lithium 5-4 10,237,109
ACO1 Control 5-4 15,78,17
AO1 Control 5-4 1,122,12
AO1 Control 5-4 38,56,4
nCO1 Lithium 5-4 33,84,0
ACO1 Lithium 5-4 13,72,52
CO1 Lithium 5-4 16,199,0
ACO1 Control 5-4 23,203,67
AO1 Control 5-4 12,62,47
ACO1 Lithium 5-4 25,114,37
CO1 Control 5-4 10,169,71
nCO1 Lithium 5-4 31,150,56
AO1 Control 5-4 28,77,0
AO1 Lithium 5-4 24,35,12
ACO1 Control 5-4 30,61,0
nCO1 Lithium 5-4 20,224,119
ACO1 Control 5-4 14,177,1
nCO1 Control 5-4 27,133,51
CO1 Lithium 5-4 45,151,89
AO1 Control 5-4 8,114,40
CO1 Lithium 5-4 37,210,88
ACO1 Control 5-4 6,177,34
AO1 Control 5-4 15,97,35
ACO1 Control 5-4 4,11,0
CO1 Control 5-4 30,159,43
nCO1 Lithium 5-4 42,212,91
nCO1 Control 5-4 24,152,53
ACO1 Lithium 5-4 10,41,0
CO1 Lithium 5-4 36,291,30
AO1 Lithium 5-4 43,164,49
AO1 Control 5-4 30,110,18
AO1 Lithium 5-4 9,62,31
ACO1 Lithium 5-4 35,146,0
CO1 Lithium 5-4 1,181,38
ACO1 Control 5-4 1,121,0
ACO1 Lithium 5-4 5,55,0
nCO1 Control 5-4 13,177,66
CO1 Control 5-4 42,156,81
CO1 Lithium 5-4 39,166,70
nCO1 Control 5-4 47,21,0
ACO1 Lithium 5-4 15,61,16
CO1 Lithium 5-4 48,159,101
CO1 Control 5-4 25,275,0
ACO1 Lithium 5-4 7,44,0
ACO1 Lithium 5-4 24,47,15
ACO1 Lithium 5-4 21,76,4
nCO1 Lithium 5-4 21,204,56
CO1 Control 5-4 9,195,79
nCO1 Control 5-4 1,0,0
CO1 Lithium 5-4 24,192,69
CO1 Lithium 5-4 31,201,95
ACO1 Control 5-4 7,82,23
nCO1 Lithium 5-4 3,118,4
CO1 Control 5-4 47,214,66
CO1 Control 5-4 16,230,60
CO1 Lithium 5-4 10,193,86
nCO1 Lithium 5-4 1,240,80
CO1 Control 5-4 38,261,75
ACO1 Control 5-4 19,158,24
CO1 Lithium 5-4 49,105,0
nCO1 Lithium 5-4 14,187,70
nCO1 Control 5-4 40,121,74
AO1 Lithium 5-4 2,115,2
AO1 Lithium 5-4 10,125,30
CO1 Lithium 5-4 44,190,87
ACO1 Lithium 5-4 44,179,80
nCO1 Control 5-4 35,287,23
CO1 Control 5-4 39,178,64
AO1 Lithium 5-4 13,30,0
ACO1 Control 5-4 20,109,17
nCO1 Control 5-4 32,200,76
CO1 Control 5-4 17,177,86
AO1 Lithium 5-4 25,31,0
CO1 Lithium 5-4 29,186,102
AO1 Control 5-4 34,160,55
AO1 Control 5-4 3,93,39
ACO1 Lithium 5-4 28,15,0
CO1 Control 5-4 23,250,0
CO1 Lithium 5-4 41,225,106
ACO1 Lithium 5-4 37,43,0
ACO1 Lithium 5-4 18,63,19
AO1 Lithium 5-4 18,55,4
ACO1 Control 5-4 2,154,30
AO1 Lithium 5-4 38,95,25
AO1 Lithium 5-4 19,31,0
nCO1 Lithium 5-4 38,183,84
AO1 Lithium 5-4 32,30,0
AO1 Lithium 5-4 26,73,21
ACO1 Control 5-4 44,114,48
nCO1 Control 5-4 42,279,79
CO1 Control 5-4 4,135,39
AO1 Control 5-4 23,31,0
CO1 Lithium 5-4 27,182,88
AO1 Lithium 5-4 36,123,10
nCO1 Control 5-4 7,143,56
nCO1 Lithium 5-4 25,214,104
CO1 Control 5-4 46,190,56
AO1 Control 5-4 2,103,18
nCO1 Control 5-4 43,215,72
AO1 Control 5-4 22,172,31
AO1 Lithium 5-4 48,61,15
AO1 Control 5-4 48,121,25
CO1 Control 5-4 43,155,47
AO1 Control 5-4 13,137,36
nCO1 Lithium 5-4 5,190,61
ACO1 Control 5-4 48,73,19
AO1 Lithium 5-4 50,74,5
ACO1 Lithium 5-4 45,106,37
nCO1 Lithium 5-4 35,36,0
AO1 Lithium 5-4 27,29,0
AO1 Control 5-4 35,155,28
ACO1 Lithium 5-4 41,110,27
AO1 Control 5-4 21,125,36
nCO1 Control 5-4 21,240,44
AO1 Lithium 5-4 47,88,23
AO1 Lithium 5-4 44,116,20
CO1 Control 5-4 20,151,83
nCO1 Control 5-4 19,207,72
ACO1 Control 5-4 37,97,22
nCO1 Control 5-4 37,251,63
ACO1 Control 5-4 16,108,9
CO1 Control 5-4 35,181,77
AO1 Lithium 5-4 23,16,0
CO1 Control 5-4 7,190,64
AO1 Control 5-4 18,58,5
ACO1 Control 5-4 5,90,15
CO1 Control 5-4 11,30,0
CO1 Lithium 5-4 33,210,95
nCO1 Lithium 5-4 27,180,71
CO1 Control 5-4 19,92,0
nCO1 Lithium 5-4 37,72,3
nCO1 Lithium 5-4 45,167,67
nCO1 Control 5-4 28,48,0
CO1 Control 5-4 44,160,59
AO1 Control 5-4 24,95,0
nCO1 Control 5-4 3,37,2
ACO1 Control 5-4 11,130,21
nCO1 Control 5-4 49,39,0
nCO1 Control 5-4 15,203,54
AO1 Control 5-4 46,173,7
nCO1 Lithium 5-4 12,165,97
ACO1 Lithium 5-4 33,85,27
AO1 Lithium 5-4 3,73,1
ACO1 Control 5-4 38,80,19
ACO1 Control 5-4 29,39,0
ACO1 Control 5-4 13,207,30
ACO1 Control 5-4 35,125,30
ACO1 Lithium 5-4 32,125,0
ACO1 Lithium 5-4 29,74,3
nCO1 Lithium 5-4 4,191,75
nCO1 Control 5-4 17,164,88
nCO1 Lithium 5-4 40,220,79
nCO1 Control 5-4 25,140,67
ACO1 Control 5-4 43,113,1
AO1 Lithium 5-4 22,76,17
AO1 Lithium 5-4 1,135,41
CO1 Lithium 5-4 22,148,55
ACO1 Lithium 5-4 46,116,18
