RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,80,61
CO1 Control 5-4 34,27,37
CO1 Control 5-4 41,133,43
nCO1 Lithium 5-4 32,0,10
AO1 Control 5-4 25,44,18
nCO1 Lithium 5-4 46,130,97
CO1 Control 5-4 14,94,73
nCO1 Control 5-4 8,92,77
AO1 Lithium 5-4 40,5,9
nCO1 Lithium 5-4 19,119,50
ACO1 Lithium 5-4 14,4,0
ACO1 Control 5-4 33,0,0
AO1 Control 5-4 7,27,15
AO1 Lithium 5-4 14,15,4
ACO1 Lithium 5-4 9,75,31
ACO1 Control 5-4 36,117,36
ACO1 Control 5-4 40,0,0
CO1 Control 5-4 45,97,81
CO1 Lithium 5-4 50,104,54
AO1 Control 5-4 27,30,3
ACO1 Lithium 5-4 6,10,26
AO1 Control 5-4 42,42,22
ACO1 Control 5-4 17,23,5
CO1 Lithium 5-4 13,92,62
AO1 Lithium 5-4 46,22,0
AO1 Control 5-4 33,54,36
CO1 Lithium 5-4 35,81,86
nCO1 Lithium 5-4 50,153,94
CO1 Lithium 5-4 43,85,52
CO1 Control 5-4 3,66,51
ACO1 Lithium 5-4 26,34,4
CO1 Control 5-4 5,28,0
AO1 Control 5-4 41,125,28
CO1 Control 5-4 21,87,69
nCO1 Control 5-4 30,102,55
AO1 Lithium 5-4 37,69,42
nCO1 Control 5-4 14,60,48
CO1 Lithium 5-4 23,89,92
ACO1 Lithium 5-4 40,14,9
nCO1 Lithium 5-4 41,144,76
ACO1 Control 5-4 21,80,58
CO1 Lithium 5-4 20,92,61
AO1 Control 5-4 19,69,0
ACO1 Lithium 5-4 23,11,10
ACO1 Control 5-4 39,47,5
AO1 Lithium 5-4 39,7,0
ACO1 Lithium 5-4 20,20,19
CO1 Lithium 5-4 42,79,0
CO1 Lithium 5-4 32,180,82
nCO1 Control 5-4 44,188,113
nCO1 Control 5-4 45,68,29
AO1 Lithium 5-4 34,10,0
AO1 Control 5-4 9,36,37
AO1 Control 5-4 36,74,6
AO1 Lithium 5-4 12,13,28
nCO1 Lithium 5-4 11,186,92
CO1 Lithium 5-4 38,108,59
nCO1 Lithium 5-4 9,164,80
nCO1 Lithium 5-4 15,113,89
AO1 Lithium 5-4 33,43,49
nCO1 Lithium 5-4 49,61,14
AO1 Control 5-4 6,79,67
CO1 Control 5-4 12,126,69
CO1 Control 5-4 15,122,82
nCO1 Lithium 5-4 6,137,90
ACO1 Control 5-4 25,13,24
ACO1 Lithium 5-4 3,19,38
CO1 Control 5-4 29,73,82
AO1 Control 5-4 26,20,5
nCO1 Lithium 5-4 23,158,112
ACO1 Control 5-4 47,57,22
AO1 Lithium 5-4 15,10,10
CO1 Control 5-4 49,72,47
ACO1 Control 5-4 42,51,25
CO1 Lithium 5-4 46,70,52
ACO1 Control 5-4 26,62,54
ACO1 Lithium 5-4 12,71,0
CO1 Lithium 5-4 47,101,78
ACO1 Lithium 5-4 42,46,37
nCO1 Lithium 5-4 13,63,90
nCO1 Control 5-4 48,12,0
AO1 Control 5-4 39,57,35
ACO1 Control 5-4 41,15,18
CO1 Lithium 5-4 28,123,76
nCO1 Control 5-4 16,13,0
ACO1 Lithium 5-4 1,24,13
ACO1 Lithium 5-4 38,10,0
nCO1 Lithium 5-4 7,117,88
CO1 Control 5-4 28,73,50
