RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,48,61
CO1 Control 5-4 34,22,37
CO1 Control 5-4 41,53,43
nCO1 Lithium 5-4 32,0,10
AO1 Control 5-4 25,12,18
nCO1 Lithium 5-4 46,93,97
CO1 Control 5-4 14,52,73
nCO1 Control 5-4 8,62,77
AO1 Lithium 5-4 40,0,9
nCO1 Lithium 5-4 19,51,50
ACO1 Lithium 5-4 14,1,0
ACO1 Control 5-4 33,0,0
AO1 Control 5-4 7,22,15
AO1 Lithium 5-4 14,3,4
ACO1 Lithium 5-4 9,19,31
ACO1 Control 5-4 36,56,36
ACO1 Control 5-4 40,0,0
CO1 Control 5-4 45,77,81
CO1 Lithium 5-4 50,51,54
AO1 Control 5-4 27,4,3
ACO1 Lithium 5-4 6,24,26
AO1 Control 5-4 42,20,22
ACO1 Control 5-4 17,7,5
CO1 Lithium 5-4 13,56,62
AO1 Lithium 5-4 46,0,0
AO1 Control 5-4 33,38,36
CO1 Lithium 5-4 35,58,86
nCO1 Lithium 5-4 50,109,94
CO1 Lithium 5-4 43,47,52
CO1 Control 5-4 3,25,51
ACO1 Lithium 5-4 26,5,4
CO1 Control 5-4 5,0,0
AO1 Control 5-4 41,14,28
CO1 Control 5-4 21,72,69
nCO1 Control 5-4 30,38,55
AO1 Lithium 5-4 37,52,42
nCO1 Control 5-4 14,43,48
CO1 Lithium 5-4 23,77,92
ACO1 Lithium 5-4 40,2,9
nCO1 Lithium 5-4 41,100,76
ACO1 Control 5-4 21,50,58
CO1 Lithium 5-4 20,48,61
AO1 Control 5-4 19,0,0
ACO1 Lithium 5-4 23,8,10
ACO1 Control 5-4 39,11,5
AO1 Lithium 5-4 39,0,0
ACO1 Lithium 5-4 20,12,19
CO1 Lithium 5-4 42,20,0
CO1 Lithium 5-4 32,72,82
nCO1 Control 5-4 44,127,113
nCO1 Control 5-4 45,28,29
AO1 Lithium 5-4 34,0,0
AO1 Control 5-4 9,27,37
AO1 Control 5-4 36,29,6
AO1 Lithium 5-4 12,8,28
nCO1 Lithium 5-4 11,90,92
CO1 Lithium 5-4 38,56,59
nCO1 Lithium 5-4 9,107,80
nCO1 Lithium 5-4 15,68,89
AO1 Lithium 5-4 33,31,49
nCO1 Lithium 5-4 49,6,14
AO1 Control 5-4 6,51,67
CO1 Control 5-4 12,51,69
CO1 Control 5-4 15,83,82
nCO1 Lithium 5-4 6,72,90
ACO1 Control 5-4 25,15,24
ACO1 Lithium 5-4 3,18,38
CO1 Control 5-4 29,53,82
AO1 Control 5-4 26,6,5
nCO1 Lithium 5-4 23,105,112
ACO1 Control 5-4 47,20,22
AO1 Lithium 5-4 15,7,10
CO1 Control 5-4 49,14,47
ACO1 Control 5-4 42,14,25
CO1 Lithium 5-4 46,27,52
ACO1 Control 5-4 26,17,54
ACO1 Lithium 5-4 12,0,0
CO1 Lithium 5-4 47,88,78
ACO1 Lithium 5-4 42,29,37
nCO1 Lithium 5-4 13,29,90
nCO1 Control 5-4 48,3,0
AO1 Control 5-4 39,17,35
ACO1 Control 5-4 41,2,18
CO1 Lithium 5-4 28,64,76
nCO1 Control 5-4 16,0,0
ACO1 Lithium 5-4 1,16,13
ACO1 Lithium 5-4 38,3,0
nCO1 Lithium 5-4 7,77,88
CO1 Control 5-4 28,29,50
AO1 Lithium 5-4 30,31,41
ACO1 Control 5-4 22,18,29
nCO1 Lithium 5-4 16,119,117
ACO1 Control 5-4 18,16,22
CO1 Control 5-4 37,25,52
AO1 Control 5-4 47,27,33
AO1 Lithium 5-4 6,0,0
AO1 Control 5-4 44,18,30
nCO1 Control 5-4 36,30,1
AO1 Control 5-4 17,1,0
CO1 Lithium 5-4 14,0,0
nCO1 Lithium 5-4 17,74,83
nCO1 Control 5-4 38,84,91
AO1 Control 5-4 49,14,23
CO1 Lithium 5-4 8,30,36
CO1 Control 5-4 2,19,23
CO1 Lithium 5-4 34,15,25
AO1 Control 5-4 4,28,36
AO1 Lithium 5-4 41,6,4
ACO1 Lithium 5-4 48,20,36
nCO1 Control 5-4 22,86,75
AO1 Lithium 5-4 28,0,0
ACO1 Control 5-4 34,30,36
AO1 Lithium 5-4 4,0,0
AO1 Lithium 5-4 16,27,22
AO1 Control 5-4 31,21,35
nCO1 Control 5-4 34,54,68
AO1 Control 5-4 37,2,9
ACO1 Lithium 5-4 36,34,26
nCO1 Control 5-4 50,37,45
CO1 Control 5-4 1,0,0
AO1 Control 5-4 32,2,11
AO1 Control 5-4 5,10,9
AO1 Lithium 5-4 31,16,19
nCO1 Control 5-4 11,143,114
nCO1 Lithium 5-4 30,4,5
