RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,82,61
CO1 Control 5-4 34,23,37
CO1 Control 5-4 41,149,43
nCO1 Lithium 5-4 32,18,10
AO1 Control 5-4 25,58,18
nCO1 Lithium 5-4 46,140,97
CO1 Control 5-4 14,91,73
nCO1 Control 5-4 8,95,77
AO1 Lithium 5-4 40,9,9
nCO1 Lithium 5-4 19,102,50
ACO1 Lithium 5-4 14,1,0
ACO1 Control 5-4 33,150,0
AO1 Control 5-4 7,41,15
AO1 Lithium 5-4 14,8,4
ACO1 Lithium 5-4 9,80,31
ACO1 Control 5-4 36,125,36
ACO1 Control 5-4 40,1,0
CO1 Control 5-4 45,106,81
CO1 Lithium 5-4 50,121,54
AO1 Control 5-4 27,35,3
ACO1 Lithium 5-4 6,21,26
AO1 Control 5-4 42,37,22
ACO1 Control 5-4 17,42,5
CO1 Lithium 5-4 13,84,62
AO1 Lithium 5-4 46,16,0
AO1 Control 5-4 33,72,36
CO1 Lithium 5-4 35,107,86
nCO1 Lithium 5-4 50,182,94
CO1 Lithium 5-4 43,87,52
CO1 Control 5-4 3,82,51
ACO1 Lithium 5-4 26,53,4
CO1 Control 5-4 5,36,0
AO1 Control 5-4 41,104,28
CO1 Control 5-4 21,129,69
nCO1 Control 5-4 30,86,55
AO1 Lithium 5-4 37,84,42
nCO1 Control 5-4 14,71,48
CO1 Lithium 5-4 23,95,92
ACO1 Lithium 5-4 40,0,9
nCO1 Lithium 5-4 41,148,76
ACO1 Control 5-4 21,75,58
CO1 Lithium 5-4 20,116,61
AO1 Control 5-4 19,24,0
ACO1 Lithium 5-4 23,4,10
ACO1 Control 5-4 39,4,5
AO1 Lithium 5-4 39,1,0
ACO1 Lithium 5-4 20,24,19
CO1 Lithium 5-4 42,84,0
CO1 Lithium 5-4 32,146,82
nCO1 Control 5-4 44,182,113
nCO1 Control 5-4 45,78,29
AO1 Lithium 5-4 34,6,0
AO1 Control 5-4 9,39,37
AO1 Control 5-4 36,70,6
AO1 Lithium 5-4 12,8,28
nCO1 Lithium 5-4 11,172,92
CO1 Lithium 5-4 38,98,59
nCO1 Lithium 5-4 9,178,80
nCO1 Lithium 5-4 15,120,89
AO1 Lithium 5-4 33,45,49
nCO1 Lithium 5-4 49,80,14
