RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,45,61
CO1 Control 5-4 34,18,37
CO1 Control 5-4 41,48,43
nCO1 Lithium 5-4 32,1,10
AO1 Control 5-4 25,17,18
nCO1 Lithium 5-4 46,98,97
CO1 Control 5-4 14,59,73
nCO1 Control 5-4 8,60,77
AO1 Lithium 5-4 40,0,9
nCO1 Lithium 5-4 19,103,50
ACO1 Lithium 5-4 14,2,0
ACO1 Control 5-4 33,0,0
AO1 Control 5-4 7,21,15
AO1 Lithium 5-4 14,14,4
ACO1 Lithium 5-4 9,13,31
ACO1 Control 5-4 36,65,36
ACO1 Control 5-4 40,2,0
CO1 Control 5-4 45,67,81
CO1 Lithium 5-4 50,47,54
AO1 Control 5-4 27,12,3
ACO1 Lithium 5-4 6,20,26
AO1 Control 5-4 42,20,22
ACO1 Control 5-4 17,4,5
CO1 Lithium 5-4 13,58,62
AO1 Lithium 5-4 46,16,0
AO1 Control 5-4 33,44,36
CO1 Lithium 5-4 35,52,86
nCO1 Lithium 5-4 50,103,94
CO1 Lithium 5-4 43,42,52
CO1 Control 5-4 3,18,51
ACO1 Lithium 5-4 26,6,4
CO1 Control 5-4 5,0,0
AO1 Control 5-4 41,21,28
CO1 Control 5-4 21,78,69
nCO1 Control 5-4 30,81,55
AO1 Lithium 5-4 37,49,42
nCO1 Control 5-4 14,43,48
CO1 Lithium 5-4 23,95,92
ACO1 Lithium 5-4 40,1,9
nCO1 Lithium 5-4 41,110,76
ACO1 Control 5-4 21,79,58
CO1 Lithium 5-4 20,42,61
AO1 Control 5-4 19,29,0
ACO1 Lithium 5-4 23,12,10
ACO1 Control 5-4 39,7,5
AO1 Lithium 5-4 39,0,0
ACO1 Lithium 5-4 20,11,19
CO1 Lithium 5-4 42,14,0
CO1 Lithium 5-4 32,71,82
nCO1 Control 5-4 44,139,113
nCO1 Control 5-4 45,43,29
AO1 Lithium 5-4 34,0,0
AO1 Control 5-4 9,28,37
AO1 Control 5-4 36,28,6
AO1 Lithium 5-4 12,4,28
nCO1 Lithium 5-4 11,96,92
CO1 Lithium 5-4 38,48,59
nCO1 Lithium 5-4 9,122,80
nCO1 Lithium 5-4 15,75,89
AO1 Lithium 5-4 33,41,49
nCO1 Lithium 5-4 49,30,14
AO1 Control 5-4 6,54,67
CO1 Control 5-4 12,72,69
CO1 Control 5-4 15,86,82
nCO1 Lithium 5-4 6,69,90
ACO1 Control 5-4 25,10,24
ACO1 Lithium 5-4 3,14,38
CO1 Control 5-4 29,55,82
AO1 Control 5-4 26,7,5
nCO1 Lithium 5-4 23,124,112
ACO1 Control 5-4 47,39,22
AO1 Lithium 5-4 15,2,10
CO1 Control 5-4 49,21,47
ACO1 Control 5-4 42,18,25
CO1 Lithium 5-4 46,27,52
ACO1 Control 5-4 26,44,54
ACO1 Lithium 5-4 12,0,0
CO1 Lithium 5-4 47,101,78
ACO1 Lithium 5-4 42,29,37
nCO1 Lithium 5-4 13,34,90
nCO1 Control 5-4 48,8,0
AO1 Control 5-4 39,30,35
ACO1 Control 5-4 41,13,18
CO1 Lithium 5-4 28,96,76
nCO1 Control 5-4 16,15,0
ACO1 Lithium 5-4 1,17,13
ACO1 Lithium 5-4 38,7,0
nCO1 Lithium 5-4 7,80,88
CO1 Control 5-4 28,41,50
AO1 Lithium 5-4 30,36,41
ACO1 Control 5-4 22,40,29
nCO1 Lithium 5-4 16,111,117
ACO1 Control 5-4 18,15,22
CO1 Control 5-4 37,65,52
AO1 Control 5-4 47,27,33
AO1 Lithium 5-4 6,0,0
AO1 Control 5-4 44,25,30
nCO1 Control 5-4 36,39,1
AO1 Control 5-4 17,0,0
CO1 Lithium 5-4 14,110,0
nCO1 Lithium 5-4 17,88,83
nCO1 Control 5-4 38,86,91
AO1 Control 5-4 49,29,23
CO1 Lithium 5-4 8,52,36
CO1 Control 5-4 2,50,23
CO1 Lithium 5-4 34,14,25
AO1 Control 5-4 4,21,36
AO1 Lithium 5-4 41,8,4
ACO1 Lithium 5-4 48,18,36
nCO1 Control 5-4 22,93,75
AO1 Lithium 5-4 28,30,0
ACO1 Control 5-4 34,33,36
AO1 Lithium 5-4 4,16,0
AO1 Lithium 5-4 16,38,22
AO1 Control 5-4 31,17,35
nCO1 Control 5-4 34,66,68
AO1 Control 5-4 37,8,9
ACO1 Lithium 5-4 36,53,26
nCO1 Control 5-4 50,62,45
CO1 Control 5-4 1,133,0
AO1 Control 5-4 32,6,11
AO1 Control 5-4 5,12,9
AO1 Lithium 5-4 31,10,19
nCO1 Control 5-4 11,150,114
nCO1 Lithium 5-4 30,3,5
AO1 Lithium 5-4 11,49,13
nCO1 Lithium 5-4 28,77,84
CO1 Lithium 5-4 2,116,86
CO1 Lithium 5-4 6,137,0
nCO1 Lithium 5-4 29,117,92
CO1 Lithium 5-4 11,75,79
ACO1 Lithium 5-4 27,88,49
CO1 Control 5-4 24,15,0
CO1 Lithium 5-4 12,100,103
CO1 Lithium 5-4 5,85,92
ACO1 Lithium 5-4 2,2,1
ACO1 Lithium 5-4 19,50,35
CO1 Lithium 5-4 7,49,59
ACO1 Lithium 5-4 4,0,2
ACO1 Control 5-4 28,1,0
CO1 Control 5-4 26,62,105
CO1 Control 5-4 18,178,0
AO1 Lithium 5-4 8,12,9
CO1 Lithium 5-4 4,150,0
ACO1 Control 5-4 45,30,0
CO1 Lithium 5-4 26,80,87
CO1 Control 5-4 6,31,44
ACO1 Control 5-4 27,11,9
CO1 Control 5-4 31,60,81
ACO1 Control 5-4 50,16,3
AO1 Control 5-4 14,32,18
CO1 Lithium 5-4 40,60,88
nCO1 Control 5-4 39,63,49
ACO1 Lithium 5-4 43,0,0
nCO1 Lithium 5-4 48,52,64
AO1 Lithium 5-4 42,39,49
ACO1 Control 5-4 32,21,35
nCO1 Lithium 5-4 2,102,118
nCO1 Control 5-4 29,56,63
AO1 Control 5-4 29,13,49
nCO1 Lithium 5-4 24,83,53
nCO1 Control 5-4 33,106,94
nCO1 Control 5-4 4,12,0
AO1 Lithium 5-4 21,19,14
CO1 Control 5-4 33,59,66
nCO1 Lithium 5-4 34,5,0
CO1 Control 5-4 8,24,60
AO1 Control 5-4 43,11,28
nCO1 Control 5-4 10,65,87
AO1 Lithium 5-4 35,3,2
CO1 Lithium 5-4 18,30,34
nCO1 Control 5-4 46,86,62
CO1 Control 5-4 50,54,46
AO1 Lithium 5-4 45,42,38
ACO1 Lithium 5-4 34,0,0
nCO1 Control 5-4 2,73,87
ACO1 Lithium 5-4 11,47,45
