RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,44,61
CO1 Control 5-4 34,7,37
CO1 Control 5-4 41,61,43
nCO1 Lithium 5-4 32,2,10
AO1 Control 5-4 25,19,18
nCO1 Lithium 5-4 46,110,97
CO1 Control 5-4 14,52,73
nCO1 Control 5-4 8,55,77
AO1 Lithium 5-4 40,0,9
nCO1 Lithium 5-4 19,69,50
ACO1 Lithium 5-4 14,3,0
ACO1 Control 5-4 33,0,0
AO1 Control 5-4 7,23,15
AO1 Lithium 5-4 14,3,4
ACO1 Lithium 5-4 9,25,31
ACO1 Control 5-4 36,51,36
ACO1 Control 5-4 40,0,0
CO1 Control 5-4 45,91,81
CO1 Lithium 5-4 50,53,54
AO1 Control 5-4 27,9,3
ACO1 Lithium 5-4 6,24,26
AO1 Control 5-4 42,27,22
ACO1 Control 5-4 17,9,5
CO1 Lithium 5-4 13,56,62
AO1 Lithium 5-4 46,0,0
AO1 Control 5-4 33,48,36
CO1 Lithium 5-4 35,58,86
nCO1 Lithium 5-4 50,99,94
CO1 Lithium 5-4 43,41,52
CO1 Control 5-4 3,36,51
ACO1 Lithium 5-4 26,7,4
CO1 Control 5-4 5,0,0
AO1 Control 5-4 41,10,28
CO1 Control 5-4 21,74,69
nCO1 Control 5-4 30,44,55
AO1 Lithium 5-4 37,62,42
nCO1 Control 5-4 14,42,48
CO1 Lithium 5-4 23,79,92
ACO1 Lithium 5-4 40,1,9
nCO1 Lithium 5-4 41,98,76
ACO1 Control 5-4 21,50,58
CO1 Lithium 5-4 20,60,61
AO1 Control 5-4 19,12,0
ACO1 Lithium 5-4 23,10,10
ACO1 Control 5-4 39,11,5
AO1 Lithium 5-4 39,2,0
ACO1 Lithium 5-4 20,17,19
CO1 Lithium 5-4 42,12,0
CO1 Lithium 5-4 32,67,82
nCO1 Control 5-4 44,160,113
nCO1 Control 5-4 45,44,29
AO1 Lithium 5-4 34,0,0
AO1 Control 5-4 9,24,37
AO1 Control 5-4 36,27,6
AO1 Lithium 5-4 12,20,28
nCO1 Lithium 5-4 11,110,92
CO1 Lithium 5-4 38,62,59
nCO1 Lithium 5-4 9,82,80
nCO1 Lithium 5-4 15,78,89
AO1 Lithium 5-4 33,37,49
nCO1 Lithium 5-4 49,19,14
AO1 Control 5-4 6,56,67
CO1 Control 5-4 12,74,69
CO1 Control 5-4 15,90,82
nCO1 Lithium 5-4 6,78,90
ACO1 Control 5-4 25,23,24
ACO1 Lithium 5-4 3,23,38
CO1 Control 5-4 29,52,82
AO1 Control 5-4 26,6,5
