RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,54,61
CO1 Control 5-4 34,20,37
CO1 Control 5-4 41,95,43
nCO1 Lithium 5-4 32,2,10
AO1 Control 5-4 25,51,18
nCO1 Lithium 5-4 46,97,97
CO1 Control 5-4 14,65,73
nCO1 Control 5-4 8,78,77
AO1 Lithium 5-4 40,0,9
nCO1 Lithium 5-4 19,95,50
ACO1 Lithium 5-4 14,2,0
ACO1 Control 5-4 33,19,0
AO1 Control 5-4 7,20,15
AO1 Lithium 5-4 14,13,4
ACO1 Lithium 5-4 9,38,31
ACO1 Control 5-4 36,85,36
ACO1 Control 5-4 40,0,0
CO1 Control 5-4 45,90,81
CO1 Lithium 5-4 50,77,54
AO1 Control 5-4 27,12,3
ACO1 Lithium 5-4 6,19,26
AO1 Control 5-4 42,24,22
ACO1 Control 5-4 17,10,5
CO1 Lithium 5-4 13,67,62
AO1 Lithium 5-4 46,13,0
AO1 Control 5-4 33,47,36
CO1 Lithium 5-4 35,82,86
nCO1 Lithium 5-4 50,162,94
CO1 Lithium 5-4 43,49,52
CO1 Control 5-4 3,37,51
ACO1 Lithium 5-4 26,21,4
CO1 Control 5-4 5,15,0
AO1 Control 5-4 41,85,28
CO1 Control 5-4 21,113,69
nCO1 Control 5-4 30,92,55
AO1 Lithium 5-4 37,50,42
nCO1 Control 5-4 14,52,48
CO1 Lithium 5-4 23,87,92
ACO1 Lithium 5-4 40,1,9
nCO1 Lithium 5-4 41,126,76
ACO1 Control 5-4 21,78,58
CO1 Lithium 5-4 20,72,61
AO1 Control 5-4 19,25,0
ACO1 Lithium 5-4 23,19,10
ACO1 Control 5-4 39,29,5
AO1 Lithium 5-4 39,1,0
ACO1 Lithium 5-4 20,18,19
CO1 Lithium 5-4 42,45,0
CO1 Lithium 5-4 32,100,82
nCO1 Control 5-4 44,176,113
nCO1 Control 5-4 45,65,29
AO1 Lithium 5-4 34,0,0
AO1 Control 5-4 9,18,37
AO1 Control 5-4 36,44,6
AO1 Lithium 5-4 12,4,28
nCO1 Lithium 5-4 11,124,92
CO1 Lithium 5-4 38,68,59
nCO1 Lithium 5-4 9,151,80
nCO1 Lithium 5-4 15,93,89
AO1 Lithium 5-4 33,45,49
nCO1 Lithium 5-4 49,64,14
AO1 Control 5-4 6,55,67
CO1 Control 5-4 12,121,69
CO1 Control 5-4 15,95,82
nCO1 Lithium 5-4 6,92,90
ACO1 Control 5-4 25,12,24
ACO1 Lithium 5-4 3,11,38
CO1 Control 5-4 29,72,82
AO1 Control 5-4 26,9,5
nCO1 Lithium 5-4 23,131,112
ACO1 Control 5-4 47,51,22
AO1 Lithium 5-4 15,5,10
CO1 Control 5-4 49,96,47
ACO1 Control 5-4 42,23,25
CO1 Lithium 5-4 46,42,52
ACO1 Control 5-4 26,44,54
ACO1 Lithium 5-4 12,0,0
CO1 Lithium 5-4 47,107,78
ACO1 Lithium 5-4 42,37,37
nCO1 Lithium 5-4 13,42,90
nCO1 Control 5-4 48,12,0
AO1 Control 5-4 39,59,35
ACO1 Control 5-4 41,3,18
CO1 Lithium 5-4 28,106,76
nCO1 Control 5-4 16,15,0
ACO1 Lithium 5-4 1,24,13
ACO1 Lithium 5-4 38,6,0
nCO1 Lithium 5-4 7,93,88
CO1 Control 5-4 28,44,50
AO1 Lithium 5-4 30,34,41
ACO1 Control 5-4 22,49,29
nCO1 Lithium 5-4 16,135,117
ACO1 Control 5-4 18,17,22
CO1 Control 5-4 37,127,52
AO1 Control 5-4 47,41,33
AO1 Lithium 5-4 6,12,0
AO1 Control 5-4 44,27,30
nCO1 Control 5-4 36,43,1
AO1 Control 5-4 17,13,0
CO1 Lithium 5-4 14,158,0
nCO1 Lithium 5-4 17,101,83
nCO1 Control 5-4 38,89,91
AO1 Control 5-4 49,22,23
CO1 Lithium 5-4 8,53,36
CO1 Control 5-4 2,57,23
CO1 Lithium 5-4 34,35,25
AO1 Control 5-4 4,34,36
AO1 Lithium 5-4 41,8,4
ACO1 Lithium 5-4 48,23,36
nCO1 Control 5-4 22,113,75
AO1 Lithium 5-4 28,41,0
ACO1 Control 5-4 34,32,36
AO1 Lithium 5-4 4,30,0
AO1 Lithium 5-4 16,32,22
AO1 Control 5-4 31,58,35
nCO1 Control 5-4 34,76,68
AO1 Control 5-4 37,7,9
ACO1 Lithium 5-4 36,51,26
nCO1 Control 5-4 50,88,45
CO1 Control 5-4 1,135,0
AO1 Control 5-4 32,8,11
AO1 Control 5-4 5,27,9
AO1 Lithium 5-4 31,11,19
nCO1 Control 5-4 11,165,114
nCO1 Lithium 5-4 30,5,5
AO1 Lithium 5-4 11,95,13
nCO1 Lithium 5-4 28,106,84
CO1 Lithium 5-4 2,124,86
CO1 Lithium 5-4 6,211,0
nCO1 Lithium 5-4 29,102,92
CO1 Lithium 5-4 11,128,79
ACO1 Lithium 5-4 27,74,49
CO1 Control 5-4 24,109,0
CO1 Lithium 5-4 12,153,103
CO1 Lithium 5-4 5,86,92
ACO1 Lithium 5-4 2,6,1
ACO1 Lithium 5-4 19,57,35
CO1 Lithium 5-4 7,68,59
ACO1 Lithium 5-4 4,1,2
ACO1 Control 5-4 28,4,0
CO1 Control 5-4 26,102,105
CO1 Control 5-4 18,178,0
AO1 Lithium 5-4 8,20,9
CO1 Lithium 5-4 4,150,0
ACO1 Control 5-4 45,46,0
CO1 Lithium 5-4 26,113,87
CO1 Control 5-4 6,71,44
ACO1 Control 5-4 27,12,9
CO1 Control 5-4 31,112,81
ACO1 Control 5-4 50,26,3
AO1 Control 5-4 14,46,18
CO1 Lithium 5-4 40,70,88
nCO1 Control 5-4 39,77,49
ACO1 Lithium 5-4 43,1,0
nCO1 Lithium 5-4 48,53,64
AO1 Lithium 5-4 42,41,49
ACO1 Control 5-4 32,32,35
nCO1 Lithium 5-4 2,152,118
nCO1 Control 5-4 29,58,63
AO1 Control 5-4 29,12,49
nCO1 Lithium 5-4 24,85,53
nCO1 Control 5-4 33,101,94
nCO1 Control 5-4 4,26,0
AO1 Lithium 5-4 21,14,14
CO1 Control 5-4 33,90,66
nCO1 Lithium 5-4 34,1,0
CO1 Control 5-4 8,27,60
AO1 Control 5-4 43,26,28
nCO1 Control 5-4 10,96,87
AO1 Lithium 5-4 35,7,2
CO1 Lithium 5-4 18,32,34
nCO1 Control 5-4 46,108,62
CO1 Control 5-4 50,63,46
AO1 Lithium 5-4 45,88,38
ACO1 Lithium 5-4 34,30,0
nCO1 Control 5-4 2,83,87
ACO1 Lithium 5-4 11,65,45
nCO1 Lithium 5-4 22,28,0
AO1 Lithium 5-4 7,37,49
AO1 Control 5-4 11,29,45
ACO1 Lithium 5-4 16,10,16
ACO1 Lithium 5-4 17,34,34
nCO1 Control 5-4 9,12,0
nCO1 Control 5-4 18,98,105
ACO1 Control 5-4 46,47,46
CO1 Lithium 5-4 30,90,89
ACO1 Lithium 5-4 31,10,11
ACO1 Control 5-4 24,20,16
CO1 Lithium 5-4 9,63,62
CO1 Lithium 5-4 25,89,90
AO1 Control 5-4 16,43,37
CO1 Lithium 5-4 3,92,89
ACO1 Lithium 5-4 30,27,0
ACO1 Lithium 5-4 39,11,10
ACO1 Lithium 5-4 49,29,0
ACO1 Control 5-4 31,94,92
CO1 Lithium 5-4 17,98,82
ACO1 Lithium 5-4 22,26,24
ACO1 Control 5-4 49,43,9
ACO1 Control 5-4 8,10,0
nCO1 Lithium 5-4 43,0,10
nCO1 Control 5-4 41,158,111
AO1 Lithium 5-4 49,14,8
AO1 Control 5-4 50,22,23
AO1 Lithium 5-4 5,1,2
nCO1 Control 5-4 20,111,85
nCO1 Control 5-4 5,66,80
ACO1 Control 5-4 12,24,5
nCO1 Lithium 5-4 47,59,61
AO1 Control 5-4 10,15,0
ACO1 Lithium 5-4 50,7,4
CO1 Control 5-4 36,94,76
ACO1 Control 5-4 3,19,10
nCO1 Lithium 5-4 39,56,63
ACO1 Lithium 5-4 47,86,0
nCO1 Control 5-4 26,101,0
CO1 Lithium 5-4 21,123,67
AO1 Control 5-4 45,12,29
nCO1 Control 5-4 23,131,100
CO1 Control 5-4 32,36,51
ACO1 Control 5-4 10,18,17
nCO1 Control 5-4 6,90,74
nCO1 Control 5-4 31,72,71
nCO1 Lithium 5-4 36,145,121
ACO1 Control 5-4 9,35,14
CO1 Lithium 5-4 15,129,125
AO1 Lithium 5-4 20,3,18
nCO1 Control 5-4 12,113,52
nCO1 Lithium 5-4 18,68,58
AO1 Control 5-4 20,27,5
nCO1 Lithium 5-4 26,124,97
CO1 Lithium 5-4 19,88,80
nCO1 Lithium 5-4 8,84,48
AO1 Control 5-4 40,5,11
CO1 Control 5-4 40,118,100
AO1 Lithium 5-4 17,21,13
nCO1 Lithium 5-4 44,105,101
CO1 Control 5-4 48,51,28
CO1 Control 5-4 27,49,62
CO1 Control 5-4 22,60,0
CO1 Control 5-4 13,78,66
AO1 Lithium 5-4 29,28,18
nCO1 Lithium 5-4 10,148,109
ACO1 Control 5-4 15,27,17
AO1 Control 5-4 1,39,12
AO1 Control 5-4 38,9,4
nCO1 Lithium 5-4 33,2,0
ACO1 Lithium 5-4 13,26,52
CO1 Lithium 5-4 16,154,0
ACO1 Control 5-4 23,99,67
AO1 Control 5-4 12,27,47
ACO1 Lithium 5-4 25,71,37
CO1 Control 5-4 10,62,71
nCO1 Lithium 5-4 31,54,56
AO1 Control 5-4 28,11,0
AO1 Lithium 5-4 24,9,12
ACO1 Control 5-4 30,0,0
nCO1 Lithium 5-4 20,143,119
ACO1 Control 5-4 14,52,1
nCO1 Control 5-4 27,60,51
CO1 Lithium 5-4 45,77,89
AO1 Control 5-4 8,40,40
CO1 Lithium 5-4 37,125,88
ACO1 Control 5-4 6,69,34
AO1 Control 5-4 15,41,35
ACO1 Control 5-4 4,14,0
CO1 Control 5-4 30,63,43
nCO1 Lithium 5-4 42,90,91
nCO1 Control 5-4 24,66,53
ACO1 Lithium 5-4 10,28,0
CO1 Lithium 5-4 36,161,30
AO1 Lithium 5-4 43,63,49
AO1 Control 5-4 30,15,18
AO1 Lithium 5-4 9,20,31
ACO1 Lithium 5-4 35,280,0
CO1 Lithium 5-4 1,65,38
ACO1 Control 5-4 1,200,0
ACO1 Lithium 5-4 5,0,0
nCO1 Control 5-4 13,82,66
CO1 Control 5-4 42,47,81
CO1 Lithium 5-4 39,50,70
nCO1 Control 5-4 47,25,0
ACO1 Lithium 5-4 15,7,16
CO1 Lithium 5-4 48,100,101
CO1 Control 5-4 25,167,0
ACO1 Lithium 5-4 7,3,0
ACO1 Lithium 5-4 24,7,15
ACO1 Lithium 5-4 21,28,4
nCO1 Lithium 5-4 21,72,56
CO1 Control 5-4 9,125,79
nCO1 Control 5-4 1,0,0
CO1 Lithium 5-4 24,97,69
CO1 Lithium 5-4 31,110,95
ACO1 Control 5-4 7,11,23
nCO1 Lithium 5-4 3,7,4
CO1 Control 5-4 47,107,66
CO1 Control 5-4 16,134,60
CO1 Lithium 5-4 10,82,86
nCO1 Lithium 5-4 1,159,80
CO1 Control 5-4 38,114,75
ACO1 Control 5-4 19,41,24
CO1 Lithium 5-4 49,54,0
nCO1 Lithium 5-4 14,98,70
nCO1 Control 5-4 40,84,74
AO1 Lithium 5-4 2,8,2
AO1 Lithium 5-4 10,18,30
CO1 Lithium 5-4 44,101,87
ACO1 Lithium 5-4 44,102,80
nCO1 Control 5-4 35,160,23
CO1 Control 5-4 39,60,64
AO1 Lithium 5-4 13,30,0
ACO1 Control 5-4 20,21,17
nCO1 Control 5-4 32,75,76
CO1 Control 5-4 17,92,86
AO1 Lithium 5-4 25,30,0
CO1 Lithium 5-4 29,111,102
AO1 Control 5-4 34,60,55
AO1 Control 5-4 3,43,39
ACO1 Lithium 5-4 28,30,0
CO1 Control 5-4 23,174,0
CO1 Lithium 5-4 41,149,106
ACO1 Lithium 5-4 37,2,0
ACO1 Lithium 5-4 18,10,19
AO1 Lithium 5-4 18,17,4
ACO1 Control 5-4 2,44,30
AO1 Lithium 5-4 38,25,25
AO1 Lithium 5-4 19,26,0
nCO1 Lithium 5-4 38,76,84
AO1 Lithium 5-4 32,42,0
AO1 Lithium 5-4 26,46,21
ACO1 Control 5-4 44,45,48
nCO1 Control 5-4 42,98,79
CO1 Control 5-4 4,32,39
AO1 Control 5-4 23,30,0
CO1 Lithium 5-4 27,101,88
AO1 Lithium 5-4 36,48,10
nCO1 Control 5-4 7,54,56
nCO1 Lithium 5-4 25,128,104
CO1 Control 5-4 46,58,56
AO1 Control 5-4 2,63,18
nCO1 Control 5-4 43,110,72
AO1 Control 5-4 22,79,31
AO1 Lithium 5-4 48,24,15
AO1 Control 5-4 48,60,25
CO1 Control 5-4 43,55,47
AO1 Control 5-4 13,54,36
nCO1 Lithium 5-4 5,58,61
ACO1 Control 5-4 48,23,19
AO1 Lithium 5-4 50,9,5
ACO1 Lithium 5-4 45,41,37
nCO1 Lithium 5-4 35,22,0
AO1 Lithium 5-4 27,156,0
AO1 Control 5-4 35,45,28
ACO1 Lithium 5-4 41,29,27
AO1 Control 5-4 21,49,36
nCO1 Control 5-4 21,111,44
AO1 Lithium 5-4 47,26,23
AO1 Lithium 5-4 44,29,20
CO1 Control 5-4 20,86,83
nCO1 Control 5-4 19,88,72
ACO1 Control 5-4 37,27,22
nCO1 Control 5-4 37,113,63
ACO1 Control 5-4 16,16,9
CO1 Control 5-4 35,87,77
AO1 Lithium 5-4 23,15,0
CO1 Control 5-4 7,86,64
AO1 Control 5-4 18,4,5
ACO1 Control 5-4 5,11,15
CO1 Control 5-4 11,15,0
CO1 Lithium 5-4 33,143,95
nCO1 Lithium 5-4 27,80,71
CO1 Control 5-4 19,78,0
nCO1 Lithium 5-4 37,3,3
nCO1 Lithium 5-4 45,74,67
nCO1 Control 5-4 28,33,0
CO1 Control 5-4 44,67,59
AO1 Control 5-4 24,136,0
nCO1 Control 5-4 3,36,2
ACO1 Control 5-4 11,36,21
nCO1 Control 5-4 49,9,0
nCO1 Control 5-4 15,92,54
AO1 Control 5-4 46,94,7
nCO1 Lithium 5-4 12,77,97
ACO1 Lithium 5-4 33,51,27
AO1 Lithium 5-4 3,7,1
ACO1 Control 5-4 38,12,19
ACO1 Control 5-4 29,2,0
ACO1 Control 5-4 13,108,30
ACO1 Control 5-4 35,42,30
ACO1 Lithium 5-4 32,100,0
ACO1 Lithium 5-4 29,16,3
nCO1 Lithium 5-4 4,88,75
nCO1 Control 5-4 17,74,88
nCO1 Lithium 5-4 40,103,79
nCO1 Control 5-4 25,77,67
ACO1 Control 5-4 43,17,1
AO1 Lithium 5-4 22,10,17
AO1 Lithium 5-4 1,35,41
