RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,90,61
CO1 Control 5-4 34,30,37
CO1 Control 5-4 41,143,43
nCO1 Lithium 5-4 32,33,10
AO1 Control 5-4 25,122,18
nCO1 Lithium 5-4 46,129,97
CO1 Control 5-4 14,89,73
nCO1 Control 5-4 8,132,77
AO1 Lithium 5-4 40,4,9
nCO1 Lithium 5-4 19,200,50
ACO1 Lithium 5-4 14,5,0
ACO1 Control 5-4 33,82,0
AO1 Control 5-4 7,71,15
AO1 Lithium 5-4 14,32,4
ACO1 Lithium 5-4 9,106,31
ACO1 Control 5-4 36,126,36
ACO1 Control 5-4 40,14,0
CO1 Control 5-4 45,163,81
CO1 Lithium 5-4 50,138,54
AO1 Control 5-4 27,65,3
ACO1 Lithium 5-4 6,39,26
AO1 Control 5-4 42,62,22
ACO1 Control 5-4 17,66,5
CO1 Lithium 5-4 13,80,62
AO1 Lithium 5-4 46,36,0
AO1 Control 5-4 33,73,36
CO1 Lithium 5-4 35,110,86
nCO1 Lithium 5-4 50,199,94
CO1 Lithium 5-4 43,73,52
CO1 Control 5-4 3,95,51
ACO1 Lithium 5-4 26,36,4
CO1 Control 5-4 5,30,0
AO1 Control 5-4 41,146,28
CO1 Control 5-4 21,128,69
nCO1 Control 5-4 30,156,55
AO1 Lithium 5-4 37,96,42
nCO1 Control 5-4 14,95,48
CO1 Lithium 5-4 23,143,92
ACO1 Lithium 5-4 40,7,9
nCO1 Lithium 5-4 41,115,76
ACO1 Control 5-4 21,118,58
CO1 Lithium 5-4 20,160,61
AO1 Control 5-4 19,30,0
ACO1 Lithium 5-4 23,22,10
ACO1 Control 5-4 39,54,5
AO1 Lithium 5-4 39,2,0
ACO1 Lithium 5-4 20,41,19
CO1 Lithium 5-4 42,76,0
CO1 Lithium 5-4 32,165,82
nCO1 Control 5-4 44,234,113
nCO1 Control 5-4 45,138,29
AO1 Lithium 5-4 34,8,0
AO1 Control 5-4 9,36,37
AO1 Control 5-4 36,63,6
AO1 Lithium 5-4 12,18,28
nCO1 Lithium 5-4 11,153,92
CO1 Lithium 5-4 38,99,59
nCO1 Lithium 5-4 9,178,80
nCO1 Lithium 5-4 15,184,89
AO1 Lithium 5-4 33,42,49
nCO1 Lithium 5-4 49,115,14
AO1 Control 5-4 6,99,67
CO1 Control 5-4 12,212,69
CO1 Control 5-4 15,126,82
nCO1 Lithium 5-4 6,144,90
ACO1 Control 5-4 25,43,24
ACO1 Lithium 5-4 3,58,38
CO1 Control 5-4 29,130,82
AO1 Control 5-4 26,26,5
nCO1 Lithium 5-4 23,209,112
ACO1 Control 5-4 47,120,22
AO1 Lithium 5-4 15,15,10
CO1 Control 5-4 49,83,47
ACO1 Control 5-4 42,69,25
CO1 Lithium 5-4 46,140,52
ACO1 Control 5-4 26,103,54
ACO1 Lithium 5-4 12,193,0
CO1 Lithium 5-4 47,196,78
ACO1 Lithium 5-4 42,81,37
nCO1 Lithium 5-4 13,137,90
nCO1 Control 5-4 48,12,0
AO1 Control 5-4 39,63,35
ACO1 Control 5-4 41,29,18
CO1 Lithium 5-4 28,150,76
nCO1 Control 5-4 16,13,0
ACO1 Lithium 5-4 1,47,13
ACO1 Lithium 5-4 38,23,0
nCO1 Lithium 5-4 7,106,88
CO1 Control 5-4 28,86,50
AO1 Lithium 5-4 30,55,41
ACO1 Control 5-4 22,130,29
nCO1 Lithium 5-4 16,164,117
ACO1 Control 5-4 18,52,22
CO1 Control 5-4 37,184,52
AO1 Control 5-4 47,63,33
AO1 Lithium 5-4 6,0,0
AO1 Control 5-4 44,80,30
nCO1 Control 5-4 36,71,1
AO1 Control 5-4 17,127,0
