RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,83,61
CO1 Control 5-4 34,21,37
CO1 Control 5-4 41,106,43
nCO1 Lithium 5-4 32,10,10
AO1 Control 5-4 25,62,18
nCO1 Lithium 5-4 46,120,97
CO1 Control 5-4 14,76,73
nCO1 Control 5-4 8,102,77
AO1 Lithium 5-4 40,0,9
nCO1 Lithium 5-4 19,114,50
ACO1 Lithium 5-4 14,2,0
ACO1 Control 5-4 33,0,0
AO1 Control 5-4 7,35,15
AO1 Lithium 5-4 14,18,4
ACO1 Lithium 5-4 9,27,31
ACO1 Control 5-4 36,92,36
ACO1 Control 5-4 40,2,0
CO1 Control 5-4 45,113,81
CO1 Lithium 5-4 50,113,54
AO1 Control 5-4 27,28,3
ACO1 Lithium 5-4 6,34,26
AO1 Control 5-4 42,35,22
ACO1 Control 5-4 17,17,5
CO1 Lithium 5-4 13,70,62
AO1 Lithium 5-4 46,13,0
AO1 Control 5-4 33,63,36
CO1 Lithium 5-4 35,80,86
nCO1 Lithium 5-4 50,155,94
CO1 Lithium 5-4 43,46,52
CO1 Control 5-4 3,54,51
ACO1 Lithium 5-4 26,31,4
CO1 Control 5-4 5,12,0
AO1 Control 5-4 41,77,28
CO1 Control 5-4 21,102,69
nCO1 Control 5-4 30,118,55
AO1 Lithium 5-4 37,76,42
nCO1 Control 5-4 14,63,48
CO1 Lithium 5-4 23,108,92
ACO1 Lithium 5-4 40,3,9
nCO1 Lithium 5-4 41,114,76
ACO1 Control 5-4 21,93,58
CO1 Lithium 5-4 20,90,61
AO1 Control 5-4 19,24,0
ACO1 Lithium 5-4 23,17,10
ACO1 Control 5-4 39,30,5
AO1 Lithium 5-4 39,2,0
ACO1 Lithium 5-4 20,29,19
CO1 Lithium 5-4 42,40,0
CO1 Lithium 5-4 32,115,82
nCO1 Control 5-4 44,161,113
nCO1 Control 5-4 45,77,29
AO1 Lithium 5-4 34,8,0
AO1 Control 5-4 9,36,37
AO1 Control 5-4 36,53,6
AO1 Lithium 5-4 12,13,28
nCO1 Lithium 5-4 11,119,92
CO1 Lithium 5-4 38,71,59
nCO1 Lithium 5-4 9,153,80
nCO1 Lithium 5-4 15,124,89
AO1 Lithium 5-4 33,48,49
nCO1 Lithium 5-4 49,59,14
AO1 Control 5-4 6,75,67
CO1 Control 5-4 12,132,69
CO1 Control 5-4 15,120,82
