RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,53,61
CO1 Control 5-4 34,17,37
CO1 Control 5-4 41,146,43
nCO1 Lithium 5-4 32,10,10
AO1 Control 5-4 25,51,18
nCO1 Lithium 5-4 46,103,97
CO1 Control 5-4 14,89,73
nCO1 Control 5-4 8,93,77
AO1 Lithium 5-4 40,4,9
nCO1 Lithium 5-4 19,99,50
ACO1 Lithium 5-4 14,0,0
ACO1 Control 5-4 33,114,0
AO1 Control 5-4 7,27,15
AO1 Lithium 5-4 14,10,4
ACO1 Lithium 5-4 9,68,31
ACO1 Control 5-4 36,121,36
ACO1 Control 5-4 40,3,0
CO1 Control 5-4 45,95,81
CO1 Lithium 5-4 50,89,54
AO1 Control 5-4 27,21,3
ACO1 Lithium 5-4 6,8,26
AO1 Control 5-4 42,27,22
ACO1 Control 5-4 17,21,5
CO1 Lithium 5-4 13,79,62
AO1 Lithium 5-4 46,16,0
AO1 Control 5-4 33,43,36
CO1 Lithium 5-4 35,104,86
nCO1 Lithium 5-4 50,160,94
CO1 Lithium 5-4 43,70,52
CO1 Control 5-4 3,60,51
ACO1 Lithium 5-4 26,21,4
CO1 Control 5-4 5,29,0
AO1 Control 5-4 41,86,28
CO1 Control 5-4 21,103,69
nCO1 Control 5-4 30,83,55
AO1 Lithium 5-4 37,82,42
nCO1 Control 5-4 14,67,48
CO1 Lithium 5-4 23,94,92
ACO1 Lithium 5-4 40,5,9
nCO1 Lithium 5-4 41,150,76
ACO1 Control 5-4 21,76,58
CO1 Lithium 5-4 20,82,61
AO1 Control 5-4 19,24,0
ACO1 Lithium 5-4 23,2,10
ACO1 Control 5-4 39,2,5
AO1 Lithium 5-4 39,1,0
ACO1 Lithium 5-4 20,18,19
CO1 Lithium 5-4 42,81,0
CO1 Lithium 5-4 32,154,82
nCO1 Control 5-4 44,156,113
nCO1 Control 5-4 45,77,29
AO1 Lithium 5-4 34,0,0
AO1 Control 5-4 9,29,37
AO1 Control 5-4 36,60,6
AO1 Lithium 5-4 12,10,28
nCO1 Lithium 5-4 11,167,92
CO1 Lithium 5-4 38,77,59
nCO1 Lithium 5-4 9,157,80
nCO1 Lithium 5-4 15,106,89
AO1 Lithium 5-4 33,29,49
nCO1 Lithium 5-4 49,73,14
AO1 Control 5-4 6,64,67
CO1 Control 5-4 12,126,69
CO1 Control 5-4 15,98,82
nCO1 Lithium 5-4 6,134,90
ACO1 Control 5-4 25,25,24
ACO1 Lithium 5-4 3,19,38
CO1 Control 5-4 29,104,82
AO1 Control 5-4 26,13,5
nCO1 Lithium 5-4 23,127,112
ACO1 Control 5-4 47,43,22
AO1 Lithium 5-4 15,1,10
CO1 Control 5-4 49,34,47
ACO1 Control 5-4 42,32,25
CO1 Lithium 5-4 46,73,52
ACO1 Control 5-4 26,59,54
ACO1 Lithium 5-4 12,0,0
CO1 Lithium 5-4 47,130,78
ACO1 Lithium 5-4 42,48,37
nCO1 Lithium 5-4 13,88,90
nCO1 Control 5-4 48,8,0
AO1 Control 5-4 39,36,35
ACO1 Control 5-4 41,14,18
CO1 Lithium 5-4 28,118,76
nCO1 Control 5-4 16,13,0
ACO1 Lithium 5-4 1,20,13
ACO1 Lithium 5-4 38,14,0
nCO1 Lithium 5-4 7,107,88
CO1 Control 5-4 28,43,50
AO1 Lithium 5-4 30,43,41
ACO1 Control 5-4 22,63,29
nCO1 Lithium 5-4 16,163,117
ACO1 Control 5-4 18,20,22
CO1 Control 5-4 37,109,52
AO1 Control 5-4 47,20,33
AO1 Lithium 5-4 6,0,0
AO1 Control 5-4 44,36,30
nCO1 Control 5-4 36,77,1
AO1 Control 5-4 17,41,0
CO1 Lithium 5-4 14,125,0
nCO1 Lithium 5-4 17,129,83
nCO1 Control 5-4 38,93,91
AO1 Control 5-4 49,27,23
CO1 Lithium 5-4 8,61,36
