RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,79,61
CO1 Control 5-4 34,39,37
CO1 Control 5-4 41,164,43
nCO1 Lithium 5-4 32,11,10
AO1 Control 5-4 25,81,18
nCO1 Lithium 5-4 46,166,97
CO1 Control 5-4 14,87,73
nCO1 Control 5-4 8,121,77
AO1 Lithium 5-4 40,4,9
nCO1 Lithium 5-4 19,139,50
ACO1 Lithium 5-4 14,4,0
ACO1 Control 5-4 33,252,0
AO1 Control 5-4 7,63,15
AO1 Lithium 5-4 14,29,4
ACO1 Lithium 5-4 9,93,31
ACO1 Control 5-4 36,149,36
ACO1 Control 5-4 40,3,0
CO1 Control 5-4 45,123,81
CO1 Lithium 5-4 50,126,54
AO1 Control 5-4 27,39,3
ACO1 Lithium 5-4 6,21,26
AO1 Control 5-4 42,53,22
ACO1 Control 5-4 17,52,5
CO1 Lithium 5-4 13,107,62
AO1 Lithium 5-4 46,19,0
AO1 Control 5-4 33,64,36
CO1 Lithium 5-4 35,125,86
nCO1 Lithium 5-4 50,199,94
CO1 Lithium 5-4 43,107,52
CO1 Control 5-4 3,77,51
ACO1 Lithium 5-4 26,58,4
CO1 Control 5-4 5,39,0
AO1 Control 5-4 41,115,28
CO1 Control 5-4 21,142,69
nCO1 Control 5-4 30,133,55
AO1 Lithium 5-4 37,85,42
nCO1 Control 5-4 14,81,48
CO1 Lithium 5-4 23,121,92
ACO1 Lithium 5-4 40,10,9
nCO1 Lithium 5-4 41,168,76
ACO1 Control 5-4 21,97,58
CO1 Lithium 5-4 20,120,61
AO1 Control 5-4 19,78,0
ACO1 Lithium 5-4 23,20,10
ACO1 Control 5-4 39,37,5
AO1 Lithium 5-4 39,7,0
ACO1 Lithium 5-4 20,19,19
CO1 Lithium 5-4 42,103,0
CO1 Lithium 5-4 32,192,82
nCO1 Control 5-4 44,228,113
nCO1 Control 5-4 45,105,29
AO1 Lithium 5-4 34,6,0
AO1 Control 5-4 9,49,37
AO1 Control 5-4 36,76,6
AO1 Lithium 5-4 12,16,28
nCO1 Lithium 5-4 11,182,92
CO1 Lithium 5-4 38,104,59
nCO1 Lithium 5-4 9,192,80
nCO1 Lithium 5-4 15,149,89
AO1 Lithium 5-4 33,47,49
nCO1 Lithium 5-4 49,74,14
AO1 Control 5-4 6,99,67
CO1 Control 5-4 12,186,69
CO1 Control 5-4 15,124,82
nCO1 Lithium 5-4 6,189,90
ACO1 Control 5-4 25,33,24
ACO1 Lithium 5-4 3,47,38
CO1 Control 5-4 29,108,82
AO1 Control 5-4 26,34,5
nCO1 Lithium 5-4 23,175,112
ACO1 Control 5-4 47,79,22
AO1 Lithium 5-4 15,16,10
CO1 Control 5-4 49,89,47
ACO1 Control 5-4 42,63,25
CO1 Lithium 5-4 46,122,52
ACO1 Control 5-4 26,95,54
ACO1 Lithium 5-4 12,144,0
CO1 Lithium 5-4 47,166,78
ACO1 Lithium 5-4 42,61,37
nCO1 Lithium 5-4 13,94,90
nCO1 Control 5-4 48,14,0
AO1 Control 5-4 39,59,35
ACO1 Control 5-4 41,36,18
CO1 Lithium 5-4 28,166,76
nCO1 Control 5-4 16,25,0
ACO1 Lithium 5-4 1,37,13
ACO1 Lithium 5-4 38,28,0
nCO1 Lithium 5-4 7,142,88
CO1 Control 5-4 28,60,50
AO1 Lithium 5-4 30,49,41
ACO1 Control 5-4 22,123,29
nCO1 Lithium 5-4 16,169,117
ACO1 Control 5-4 18,41,22
CO1 Control 5-4 37,160,52
AO1 Control 5-4 47,61,33
AO1 Lithium 5-4 6,5,0
AO1 Control 5-4 44,75,30
nCO1 Control 5-4 36,104,1
AO1 Control 5-4 17,111,0
CO1 Lithium 5-4 14,310,0
nCO1 Lithium 5-4 17,174,83
nCO1 Control 5-4 38,132,91
AO1 Control 5-4 49,47,23
CO1 Lithium 5-4 8,98,36
CO1 Control 5-4 2,103,23
CO1 Lithium 5-4 34,96,25
AO1 Control 5-4 4,91,36
AO1 Lithium 5-4 41,18,4
ACO1 Lithium 5-4 48,35,36
nCO1 Control 5-4 22,148,75
AO1 Lithium 5-4 28,36,0
ACO1 Control 5-4 34,40,36
AO1 Lithium 5-4 4,70,0
AO1 Lithium 5-4 16,55,22
AO1 Control 5-4 31,88,35
nCO1 Control 5-4 34,100,68
AO1 Control 5-4 37,18,9
ACO1 Lithium 5-4 36,89,26
nCO1 Control 5-4 50,112,45
CO1 Control 5-4 1,276,0
AO1 Control 5-4 32,13,11
AO1 Control 5-4 5,37,9
AO1 Lithium 5-4 31,57,19
nCO1 Control 5-4 11,198,114
nCO1 Lithium 5-4 30,25,5
AO1 Lithium 5-4 11,190,13
nCO1 Lithium 5-4 28,157,84
CO1 Lithium 5-4 2,155,86
CO1 Lithium 5-4 6,319,0
nCO1 Lithium 5-4 29,172,92
CO1 Lithium 5-4 11,158,79
ACO1 Lithium 5-4 27,117,49
CO1 Control 5-4 24,237,0
CO1 Lithium 5-4 12,169,103
CO1 Lithium 5-4 5,113,92
ACO1 Lithium 5-4 2,14,1
ACO1 Lithium 5-4 19,96,35
CO1 Lithium 5-4 7,99,59
ACO1 Lithium 5-4 4,9,2
ACO1 Control 5-4 28,4,0
CO1 Control 5-4 26,169,105
CO1 Control 5-4 18,339,0
AO1 Lithium 5-4 8,39,9
CO1 Lithium 5-4 4,230,0
ACO1 Control 5-4 45,55,0
CO1 Lithium 5-4 26,167,87
CO1 Control 5-4 6,167,44
ACO1 Control 5-4 27,19,9
CO1 Control 5-4 31,143,81
ACO1 Control 5-4 50,38,3
AO1 Control 5-4 14,110,18
CO1 Lithium 5-4 40,140,88
nCO1 Control 5-4 39,139,49
ACO1 Lithium 5-4 43,16,0
nCO1 Lithium 5-4 48,78,64
AO1 Lithium 5-4 42,73,49
ACO1 Control 5-4 32,54,35
nCO1 Lithium 5-4 2,210,118
nCO1 Control 5-4 29,98,63
AO1 Control 5-4 29,26,49
nCO1 Lithium 5-4 24,139,53
nCO1 Control 5-4 33,150,94
nCO1 Control 5-4 4,14,0
AO1 Lithium 5-4 21,35,14
CO1 Control 5-4 33,106,66
nCO1 Lithium 5-4 34,8,0
CO1 Control 5-4 8,63,60
