RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,33,61
CO1 Control 5-4 34,14,37
CO1 Control 5-4 41,64,43
nCO1 Lithium 5-4 32,0,10
AO1 Control 5-4 25,21,18
nCO1 Lithium 5-4 46,67,97
CO1 Control 5-4 14,52,73
nCO1 Control 5-4 8,61,77
AO1 Lithium 5-4 40,0,9
nCO1 Lithium 5-4 19,79,50
ACO1 Lithium 5-4 14,1,0
ACO1 Control 5-4 33,0,0
AO1 Control 5-4 7,11,15
AO1 Lithium 5-4 14,11,4
ACO1 Lithium 5-4 9,15,31
ACO1 Control 5-4 36,78,36
ACO1 Control 5-4 40,0,0
CO1 Control 5-4 45,69,81
CO1 Lithium 5-4 50,56,54
AO1 Control 5-4 27,12,3
ACO1 Lithium 5-4 6,11,26
AO1 Control 5-4 42,20,22
ACO1 Control 5-4 17,3,5
CO1 Lithium 5-4 13,37,62
AO1 Lithium 5-4 46,13,0
AO1 Control 5-4 33,32,36
CO1 Lithium 5-4 35,54,86
nCO1 Lithium 5-4 50,126,94
CO1 Lithium 5-4 43,28,52
CO1 Control 5-4 3,31,51
ACO1 Lithium 5-4 26,5,4
CO1 Control 5-4 5,0,0
AO1 Control 5-4 41,20,28
CO1 Control 5-4 21,75,69
nCO1 Control 5-4 30,65,55
AO1 Lithium 5-4 37,28,42
nCO1 Control 5-4 14,31,48
CO1 Lithium 5-4 23,73,92
ACO1 Lithium 5-4 40,2,9
nCO1 Lithium 5-4 41,106,76
ACO1 Control 5-4 21,59,58
CO1 Lithium 5-4 20,39,61
AO1 Control 5-4 19,27,0
ACO1 Lithium 5-4 23,7,10
ACO1 Control 5-4 39,4,5
AO1 Lithium 5-4 39,0,0
ACO1 Lithium 5-4 20,9,19
CO1 Lithium 5-4 42,10,0
CO1 Lithium 5-4 32,54,82
nCO1 Control 5-4 44,116,113
nCO1 Control 5-4 45,54,29
AO1 Lithium 5-4 34,0,0
AO1 Control 5-4 9,14,37
AO1 Control 5-4 36,21,6
AO1 Lithium 5-4 12,4,28
nCO1 Lithium 5-4 11,85,92
CO1 Lithium 5-4 38,34,59
nCO1 Lithium 5-4 9,115,80
nCO1 Lithium 5-4 15,85,89
AO1 Lithium 5-4 33,32,49
nCO1 Lithium 5-4 49,25,14
AO1 Control 5-4 6,48,67
CO1 Control 5-4 12,77,69
CO1 Control 5-4 15,63,82
nCO1 Lithium 5-4 6,62,90
ACO1 Control 5-4 25,1,24
ACO1 Lithium 5-4 3,18,38
CO1 Control 5-4 29,40,82
AO1 Control 5-4 26,4,5
nCO1 Lithium 5-4 23,124,112
ACO1 Control 5-4 47,31,22
AO1 Lithium 5-4 15,5,10
CO1 Control 5-4 49,16,47
ACO1 Control 5-4 42,6,25
CO1 Lithium 5-4 46,4,52
ACO1 Control 5-4 26,31,54
ACO1 Lithium 5-4 12,0,0
CO1 Lithium 5-4 47,99,78
ACO1 Lithium 5-4 42,21,37
nCO1 Lithium 5-4 13,45,90
nCO1 Control 5-4 48,1,0
AO1 Control 5-4 39,9,35
ACO1 Control 5-4 41,1,18
CO1 Lithium 5-4 28,90,76
nCO1 Control 5-4 16,13,0
ACO1 Lithium 5-4 1,16,13
ACO1 Lithium 5-4 38,5,0
nCO1 Lithium 5-4 7,85,88
CO1 Control 5-4 28,37,50
AO1 Lithium 5-4 30,29,41
ACO1 Control 5-4 22,7,29
nCO1 Lithium 5-4 16,88,117
ACO1 Control 5-4 18,7,22
CO1 Control 5-4 37,37,52
AO1 Control 5-4 47,22,33
AO1 Lithium 5-4 6,0,0
AO1 Control 5-4 44,20,30
nCO1 Control 5-4 36,20,1
AO1 Control 5-4 17,5,0
CO1 Lithium 5-4 14,99,0
nCO1 Lithium 5-4 17,94,83
nCO1 Control 5-4 38,76,91
AO1 Control 5-4 49,18,23
CO1 Lithium 5-4 8,34,36
CO1 Control 5-4 2,39,23
CO1 Lithium 5-4 34,8,25
AO1 Control 5-4 4,29,36
AO1 Lithium 5-4 41,3,4
ACO1 Lithium 5-4 48,14,36
nCO1 Control 5-4 22,68,75
AO1 Lithium 5-4 28,15,0
ACO1 Control 5-4 34,35,36
AO1 Lithium 5-4 4,0,0
AO1 Lithium 5-4 16,29,22
AO1 Control 5-4 31,28,35
nCO1 Control 5-4 34,54,68
AO1 Control 5-4 37,8,9
ACO1 Lithium 5-4 36,48,26
nCO1 Control 5-4 50,60,45
CO1 Control 5-4 1,120,0
AO1 Control 5-4 32,2,11
AO1 Control 5-4 5,6,9
AO1 Lithium 5-4 31,10,19
nCO1 Control 5-4 11,130,114
nCO1 Lithium 5-4 30,6,5
AO1 Lithium 5-4 11,40,13
nCO1 Lithium 5-4 28,114,84
CO1 Lithium 5-4 2,102,86
CO1 Lithium 5-4 6,87,0
nCO1 Lithium 5-4 29,92,92
CO1 Lithium 5-4 11,104,79
ACO1 Lithium 5-4 27,74,49
CO1 Control 5-4 24,60,0
CO1 Lithium 5-4 12,129,103
