RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,116,61
CO1 Control 5-4 34,67,37
CO1 Control 5-4 41,233,43
nCO1 Lithium 5-4 32,33,10
AO1 Control 5-4 25,107,18
nCO1 Lithium 5-4 46,200,97
CO1 Control 5-4 14,141,73
nCO1 Control 5-4 8,131,77
AO1 Lithium 5-4 40,17,9
nCO1 Lithium 5-4 19,169,50
ACO1 Lithium 5-4 14,16,0
ACO1 Control 5-4 33,330,0
AO1 Control 5-4 7,99,15
AO1 Lithium 5-4 14,49,4
ACO1 Lithium 5-4 9,139,31
ACO1 Control 5-4 36,196,36
ACO1 Control 5-4 40,19,0
CO1 Control 5-4 45,152,81
CO1 Lithium 5-4 50,193,54
AO1 Control 5-4 27,71,3
ACO1 Lithium 5-4 6,38,26
AO1 Control 5-4 42,74,22
ACO1 Control 5-4 17,90,5
CO1 Lithium 5-4 13,119,62
AO1 Lithium 5-4 46,43,0
AO1 Control 5-4 33,93,36
CO1 Lithium 5-4 35,133,86
nCO1 Lithium 5-4 50,234,94
CO1 Lithium 5-4 43,136,52
CO1 Control 5-4 3,104,51
ACO1 Lithium 5-4 26,85,4
CO1 Control 5-4 5,22,0
AO1 Control 5-4 41,214,28
CO1 Control 5-4 21,172,69
nCO1 Control 5-4 30,158,55
AO1 Lithium 5-4 37,148,42
nCO1 Control 5-4 14,99,48
CO1 Lithium 5-4 23,141,92
ACO1 Lithium 5-4 40,41,9
nCO1 Lithium 5-4 41,189,76
ACO1 Control 5-4 21,120,58
CO1 Lithium 5-4 20,144,61
AO1 Control 5-4 19,112,0
ACO1 Lithium 5-4 23,29,10
ACO1 Control 5-4 39,36,5
AO1 Lithium 5-4 39,27,0
ACO1 Lithium 5-4 20,51,19
CO1 Lithium 5-4 42,141,0
CO1 Lithium 5-4 32,189,82
nCO1 Control 5-4 44,263,113
nCO1 Control 5-4 45,133,29
AO1 Lithium 5-4 34,21,0
AO1 Control 5-4 9,83,37
AO1 Control 5-4 36,114,6
AO1 Lithium 5-4 12,43,28
nCO1 Lithium 5-4 11,215,92
CO1 Lithium 5-4 38,118,59
nCO1 Lithium 5-4 9,236,80
nCO1 Lithium 5-4 15,180,89
AO1 Lithium 5-4 33,64,49
nCO1 Lithium 5-4 49,120,14
AO1 Control 5-4 6,115,67
CO1 Control 5-4 12,211,69
CO1 Control 5-4 15,140,82
nCO1 Lithium 5-4 6,185,90
ACO1 Control 5-4 25,62,24
ACO1 Lithium 5-4 3,74,38
CO1 Control 5-4 29,117,82
AO1 Control 5-4 26,58,5
nCO1 Lithium 5-4 23,201,112
ACO1 Control 5-4 47,134,22
AO1 Lithium 5-4 15,25,10
CO1 Control 5-4 49,133,47
ACO1 Control 5-4 42,95,25
CO1 Lithium 5-4 46,169,52
ACO1 Control 5-4 26,118,54
ACO1 Lithium 5-4 12,263,0
CO1 Lithium 5-4 47,208,78
ACO1 Lithium 5-4 42,92,37
nCO1 Lithium 5-4 13,167,90
nCO1 Control 5-4 48,30,0
AO1 Control 5-4 39,86,35
ACO1 Control 5-4 41,83,18
CO1 Lithium 5-4 28,171,76
nCO1 Control 5-4 16,158,0
ACO1 Lithium 5-4 1,42,13
ACO1 Lithium 5-4 38,60,0
nCO1 Lithium 5-4 7,170,88
CO1 Control 5-4 28,84,50
AO1 Lithium 5-4 30,57,41
ACO1 Control 5-4 22,171,29
nCO1 Lithium 5-4 16,201,117
ACO1 Control 5-4 18,90,22
CO1 Control 5-4 37,230,52
AO1 Control 5-4 47,93,33
AO1 Lithium 5-4 6,70,0
AO1 Control 5-4 44,93,30
nCO1 Control 5-4 36,170,1
AO1 Control 5-4 17,243,0
CO1 Lithium 5-4 14,265,0
nCO1 Lithium 5-4 17,188,83
nCO1 Control 5-4 38,140,91
AO1 Control 5-4 49,56,23
CO1 Lithium 5-4 8,125,36
CO1 Control 5-4 2,147,23
CO1 Lithium 5-4 34,94,25
AO1 Control 5-4 4,113,36
AO1 Lithium 5-4 41,36,4
ACO1 Lithium 5-4 48,79,36
nCO1 Control 5-4 22,189,75
AO1 Lithium 5-4 28,17,0
ACO1 Control 5-4 34,69,36
AO1 Lithium 5-4 4,25,0
AO1 Lithium 5-4 16,95,22
AO1 Control 5-4 31,173,35
nCO1 Control 5-4 34,142,68
AO1 Control 5-4 37,40,9
ACO1 Lithium 5-4 36,106,26
nCO1 Control 5-4 50,137,45
CO1 Control 5-4 1,287,0
AO1 Control 5-4 32,24,11
AO1 Control 5-4 5,80,9
AO1 Lithium 5-4 31,75,19
nCO1 Control 5-4 11,220,114
nCO1 Lithium 5-4 30,32,5
AO1 Lithium 5-4 11,252,13
nCO1 Lithium 5-4 28,174,84
CO1 Lithium 5-4 2,171,86
CO1 Lithium 5-4 6,421,0
nCO1 Lithium 5-4 29,173,92
CO1 Lithium 5-4 11,201,79
ACO1 Lithium 5-4 27,142,49
CO1 Control 5-4 24,349,0
CO1 Lithium 5-4 12,191,103
CO1 Lithium 5-4 5,134,92
ACO1 Lithium 5-4 2,19,1
ACO1 Lithium 5-4 19,101,35
CO1 Lithium 5-4 7,116,59
ACO1 Lithium 5-4 4,16,2
ACO1 Control 5-4 28,23,0
CO1 Control 5-4 26,181,105
CO1 Control 5-4 18,355,0
AO1 Lithium 5-4 8,48,9
CO1 Lithium 5-4 4,256,0
ACO1 Control 5-4 45,37,0
CO1 Lithium 5-4 26,221,87
CO1 Control 5-4 6,193,44
ACO1 Control 5-4 27,39,9
CO1 Control 5-4 31,206,81
ACO1 Control 5-4 50,62,3
AO1 Control 5-4 14,160,18
CO1 Lithium 5-4 40,154,88
nCO1 Control 5-4 39,184,49
ACO1 Lithium 5-4 43,19,0
nCO1 Lithium 5-4 48,95,64
AO1 Lithium 5-4 42,115,49
ACO1 Control 5-4 32,76,35
nCO1 Lithium 5-4 2,273,118
nCO1 Control 5-4 29,121,63
AO1 Control 5-4 29,48,49
nCO1 Lithium 5-4 24,175,53
nCO1 Control 5-4 33,184,94
nCO1 Control 5-4 4,16,0
AO1 Lithium 5-4 21,58,14
CO1 Control 5-4 33,132,66
nCO1 Lithium 5-4 34,15,0
CO1 Control 5-4 8,96,60
AO1 Control 5-4 43,94,28
nCO1 Control 5-4 10,166,87
AO1 Lithium 5-4 35,73,2
CO1 Lithium 5-4 18,124,34
nCO1 Control 5-4 46,170,62
CO1 Control 5-4 50,174,46
AO1 Lithium 5-4 45,140,38
ACO1 Lithium 5-4 34,232,0
nCO1 Control 5-4 2,142,87
ACO1 Lithium 5-4 11,141,45
nCO1 Lithium 5-4 22,48,0
AO1 Lithium 5-4 7,74,49
AO1 Control 5-4 11,115,45
ACO1 Lithium 5-4 16,75,16
ACO1 Lithium 5-4 17,52,34
nCO1 Control 5-4 9,28,0
nCO1 Control 5-4 18,185,105
ACO1 Control 5-4 46,111,46
CO1 Lithium 5-4 30,151,89
ACO1 Lithium 5-4 31,37,11
ACO1 Control 5-4 24,71,16
CO1 Lithium 5-4 9,111,62
CO1 Lithium 5-4 25,128,90
AO1 Control 5-4 16,158,37
CO1 Lithium 5-4 3,127,89
ACO1 Lithium 5-4 30,19,0
ACO1 Lithium 5-4 39,43,10
ACO1 Lithium 5-4 49,184,0
ACO1 Control 5-4 31,164,92
CO1 Lithium 5-4 17,288,82
ACO1 Lithium 5-4 22,52,24
ACO1 Control 5-4 49,245,9
ACO1 Control 5-4 8,28,0
nCO1 Lithium 5-4 43,18,10
nCO1 Control 5-4 41,294,111
AO1 Lithium 5-4 49,41,8
AO1 Control 5-4 50,43,23
AO1 Lithium 5-4 5,19,2
nCO1 Control 5-4 20,203,85
nCO1 Control 5-4 5,130,80
ACO1 Control 5-4 12,66,5
nCO1 Lithium 5-4 47,113,61
AO1 Control 5-4 10,25,0
ACO1 Lithium 5-4 50,22,4
CO1 Control 5-4 36,224,76
ACO1 Control 5-4 3,57,10
nCO1 Lithium 5-4 39,134,63
ACO1 Lithium 5-4 47,263,0
nCO1 Control 5-4 26,124,0
CO1 Lithium 5-4 21,216,67
AO1 Control 5-4 45,52,29
nCO1 Control 5-4 23,198,100
CO1 Control 5-4 32,114,51
ACO1 Control 5-4 10,65,17
nCO1 Control 5-4 6,175,74
nCO1 Control 5-4 31,218,71
nCO1 Lithium 5-4 36,200,121
ACO1 Control 5-4 9,60,14
CO1 Lithium 5-4 15,166,125
AO1 Lithium 5-4 20,34,18
nCO1 Control 5-4 12,178,52
nCO1 Lithium 5-4 18,144,58
AO1 Control 5-4 20,54,5
nCO1 Lithium 5-4 26,176,97
CO1 Lithium 5-4 19,127,80
nCO1 Lithium 5-4 8,165,48
AO1 Control 5-4 40,48,11
CO1 Control 5-4 40,215,100
AO1 Lithium 5-4 17,79,13
nCO1 Lithium 5-4 44,179,101
CO1 Control 5-4 48,130,28
CO1 Control 5-4 27,107,62
CO1 Control 5-4 22,253,0
CO1 Control 5-4 13,149,66
AO1 Lithium 5-4 29,56,18
nCO1 Lithium 5-4 10,217,109
ACO1 Control 5-4 15,57,17
AO1 Control 5-4 1,100,12
AO1 Control 5-4 38,45,4
nCO1 Lithium 5-4 33,56,0
ACO1 Lithium 5-4 13,66,52
CO1 Lithium 5-4 16,350,0
ACO1 Control 5-4 23,195,67
AO1 Control 5-4 12,51,47
ACO1 Lithium 5-4 25,100,37
CO1 Control 5-4 10,149,71
nCO1 Lithium 5-4 31,114,56
AO1 Control 5-4 28,37,0
AO1 Lithium 5-4 24,21,12
ACO1 Control 5-4 30,41,0
nCO1 Lithium 5-4 20,198,119
ACO1 Control 5-4 14,228,1
nCO1 Control 5-4 27,120,51
CO1 Lithium 5-4 45,141,89
AO1 Control 5-4 8,79,40
CO1 Lithium 5-4 37,183,88
ACO1 Control 5-4 6,185,34
AO1 Control 5-4 15,82,35
ACO1 Control 5-4 4,70,0
CO1 Control 5-4 30,136,43
nCO1 Lithium 5-4 42,156,91
nCO1 Control 5-4 24,132,53
ACO1 Lithium 5-4 10,30,0
CO1 Lithium 5-4 36,257,30
AO1 Lithium 5-4 43,141,49
AO1 Control 5-4 30,58,18
AO1 Lithium 5-4 9,40,31
ACO1 Lithium 5-4 35,363,0
CO1 Lithium 5-4 1,160,38
ACO1 Control 5-4 1,110,0
ACO1 Lithium 5-4 5,41,0
nCO1 Control 5-4 13,158,66
CO1 Control 5-4 42,104,81
CO1 Lithium 5-4 39,149,70
nCO1 Control 5-4 47,145,0
ACO1 Lithium 5-4 15,47,16
CO1 Lithium 5-4 48,125,101
CO1 Control 5-4 25,224,0
ACO1 Lithium 5-4 7,17,0
ACO1 Lithium 5-4 24,87,15
ACO1 Lithium 5-4 21,55,4
nCO1 Lithium 5-4 21,150,56
CO1 Control 5-4 9,199,79
nCO1 Control 5-4 1,161,0
CO1 Lithium 5-4 24,156,69
CO1 Lithium 5-4 31,191,95
ACO1 Control 5-4 7,56,23
nCO1 Lithium 5-4 3,52,4
CO1 Control 5-4 47,173,66
CO1 Control 5-4 16,248,60
CO1 Lithium 5-4 10,169,86
nCO1 Lithium 5-4 1,279,80
CO1 Control 5-4 38,252,75
ACO1 Control 5-4 19,193,24
CO1 Lithium 5-4 49,142,0
nCO1 Lithium 5-4 14,183,70
nCO1 Control 5-4 40,120,74
AO1 Lithium 5-4 2,70,2
AO1 Lithium 5-4 10,86,30
CO1 Lithium 5-4 44,175,87
ACO1 Lithium 5-4 44,137,80
nCO1 Control 5-4 35,269,23
CO1 Control 5-4 39,153,64
AO1 Lithium 5-4 13,21,0
ACO1 Control 5-4 20,91,17
nCO1 Control 5-4 32,173,76
CO1 Control 5-4 17,157,86
AO1 Lithium 5-4 25,31,0
CO1 Lithium 5-4 29,182,102
AO1 Control 5-4 34,128,55
AO1 Control 5-4 3,94,39
ACO1 Lithium 5-4 28,225,0
CO1 Control 5-4 23,290,0
CO1 Lithium 5-4 41,255,106
ACO1 Lithium 5-4 37,35,0
ACO1 Lithium 5-4 18,39,19
AO1 Lithium 5-4 18,63,4
ACO1 Control 5-4 2,130,30
AO1 Lithium 5-4 38,54,25
AO1 Lithium 5-4 19,25,0
nCO1 Lithium 5-4 38,139,84
AO1 Lithium 5-4 32,24,0
AO1 Lithium 5-4 26,93,21
ACO1 Control 5-4 44,81,48
nCO1 Control 5-4 42,270,79
CO1 Control 5-4 4,95,39
AO1 Control 5-4 23,79,0
CO1 Lithium 5-4 27,151,88
AO1 Lithium 5-4 36,137,10
nCO1 Control 5-4 7,122,56
nCO1 Lithium 5-4 25,184,104
CO1 Control 5-4 46,149,56
AO1 Control 5-4 2,102,18
nCO1 Control 5-4 43,252,72
AO1 Control 5-4 22,150,31
AO1 Lithium 5-4 48,47,15
AO1 Control 5-4 48,104,25
CO1 Control 5-4 43,118,47
AO1 Control 5-4 13,104,36
nCO1 Lithium 5-4 5,174,61
ACO1 Control 5-4 48,54,19
AO1 Lithium 5-4 50,57,5
ACO1 Lithium 5-4 45,86,37
nCO1 Lithium 5-4 35,22,0
AO1 Lithium 5-4 27,17,0
AO1 Control 5-4 35,116,28
ACO1 Lithium 5-4 41,87,27
AO1 Control 5-4 21,126,36
nCO1 Control 5-4 21,200,44
AO1 Lithium 5-4 47,75,23
AO1 Lithium 5-4 44,123,20
CO1 Control 5-4 20,147,83
nCO1 Control 5-4 19,159,72
ACO1 Control 5-4 37,85,22
nCO1 Control 5-4 37,200,63
ACO1 Control 5-4 16,104,9
CO1 Control 5-4 35,156,77
AO1 Lithium 5-4 23,167,0
CO1 Control 5-4 7,152,64
AO1 Control 5-4 18,35,5
ACO1 Control 5-4 5,57,15
CO1 Control 5-4 11,25,0
CO1 Lithium 5-4 33,200,95
nCO1 Lithium 5-4 27,138,71
CO1 Control 5-4 19,293,0
nCO1 Lithium 5-4 37,32,3
nCO1 Lithium 5-4 45,155,67
nCO1 Control 5-4 28,28,0
CO1 Control 5-4 44,148,59
AO1 Control 5-4 24,180,0
nCO1 Control 5-4 3,18,2
ACO1 Control 5-4 11,109,21
nCO1 Control 5-4 49,25,0
nCO1 Control 5-4 15,196,54
AO1 Control 5-4 46,169,7
nCO1 Lithium 5-4 12,164,97
ACO1 Lithium 5-4 33,59,27
AO1 Lithium 5-4 3,36,1
ACO1 Control 5-4 38,45,19
ACO1 Control 5-4 29,26,0
ACO1 Control 5-4 13,163,30
ACO1 Control 5-4 35,86,30
ACO1 Lithium 5-4 32,298,0
ACO1 Lithium 5-4 29,62,3
nCO1 Lithium 5-4 4,172,75
nCO1 Control 5-4 17,170,88
nCO1 Lithium 5-4 40,166,79
nCO1 Control 5-4 25,140,67
ACO1 Control 5-4 43,64,1
AO1 Lithium 5-4 22,93,17
AO1 Lithium 5-4 1,118,41
CO1 Lithium 5-4 22,137,55
ACO1 Lithium 5-4 46,122,18
