RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,60,61
CO1 Control 5-4 34,25,37
CO1 Control 5-4 41,114,43
nCO1 Lithium 5-4 32,7,10
AO1 Control 5-4 25,29,18
nCO1 Lithium 5-4 46,130,97
CO1 Control 5-4 14,77,73
nCO1 Control 5-4 8,74,77
AO1 Lithium 5-4 40,3,9
nCO1 Lithium 5-4 19,97,50
ACO1 Lithium 5-4 14,0,0
ACO1 Control 5-4 33,12,0
AO1 Control 5-4 7,40,15
AO1 Lithium 5-4 14,6,4
ACO1 Lithium 5-4 9,61,31
ACO1 Control 5-4 36,116,36
ACO1 Control 5-4 40,2,0
CO1 Control 5-4 45,78,81
CO1 Lithium 5-4 50,101,54
AO1 Control 5-4 27,16,3
ACO1 Lithium 5-4 6,17,26
AO1 Control 5-4 42,43,22
ACO1 Control 5-4 17,19,5
CO1 Lithium 5-4 13,76,62
AO1 Lithium 5-4 46,31,0
AO1 Control 5-4 33,51,36
CO1 Lithium 5-4 35,104,86
nCO1 Lithium 5-4 50,143,94
CO1 Lithium 5-4 43,79,52
CO1 Control 5-4 3,50,51
ACO1 Lithium 5-4 26,30,4
CO1 Control 5-4 5,45,0
AO1 Control 5-4 41,71,28
CO1 Control 5-4 21,106,69
nCO1 Control 5-4 30,115,55
AO1 Lithium 5-4 37,69,42
nCO1 Control 5-4 14,53,48
CO1 Lithium 5-4 23,88,92
ACO1 Lithium 5-4 40,2,9
nCO1 Lithium 5-4 41,142,76
ACO1 Control 5-4 21,65,58
CO1 Lithium 5-4 20,69,61
AO1 Control 5-4 19,24,0
ACO1 Lithium 5-4 23,5,10
ACO1 Control 5-4 39,16,5
AO1 Lithium 5-4 39,0,0
ACO1 Lithium 5-4 20,16,19
CO1 Lithium 5-4 42,94,0
CO1 Lithium 5-4 32,122,82
nCO1 Control 5-4 44,154,113
nCO1 Control 5-4 45,54,29
AO1 Lithium 5-4 34,6,0
AO1 Control 5-4 9,38,37
AO1 Control 5-4 36,55,6
AO1 Lithium 5-4 12,6,28
nCO1 Lithium 5-4 11,158,92
CO1 Lithium 5-4 38,89,59
nCO1 Lithium 5-4 9,159,80
nCO1 Lithium 5-4 15,89,89
AO1 Lithium 5-4 33,33,49
nCO1 Lithium 5-4 49,74,14
AO1 Control 5-4 6,56,67
CO1 Control 5-4 12,113,69
CO1 Control 5-4 15,91,82
nCO1 Lithium 5-4 6,131,90
ACO1 Control 5-4 25,20,24
ACO1 Lithium 5-4 3,23,38
CO1 Control 5-4 29,89,82
AO1 Control 5-4 26,10,5
nCO1 Lithium 5-4 23,126,112
ACO1 Control 5-4 47,41,22
AO1 Lithium 5-4 15,8,10
CO1 Control 5-4 49,41,47
ACO1 Control 5-4 42,31,25
CO1 Lithium 5-4 46,66,52
ACO1 Control 5-4 26,68,54
ACO1 Lithium 5-4 12,0,0
CO1 Lithium 5-4 47,105,78
ACO1 Lithium 5-4 42,40,37
nCO1 Lithium 5-4 13,62,90
nCO1 Control 5-4 48,9,0
AO1 Control 5-4 39,38,35
