RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,124,61
CO1 Control 5-4 34,55,37
CO1 Control 5-4 41,201,43
nCO1 Lithium 5-4 32,13,10
AO1 Control 5-4 25,50,18
nCO1 Lithium 5-4 46,184,97
CO1 Control 5-4 14,143,73
nCO1 Control 5-4 8,121,77
AO1 Lithium 5-4 40,23,9
nCO1 Lithium 5-4 19,149,50
ACO1 Lithium 5-4 14,6,0
ACO1 Control 5-4 33,0,0
AO1 Control 5-4 7,110,15
AO1 Lithium 5-4 14,44,4
ACO1 Lithium 5-4 9,106,31
ACO1 Control 5-4 36,150,36
ACO1 Control 5-4 40,22,0
CO1 Control 5-4 45,157,81
CO1 Lithium 5-4 50,188,54
AO1 Control 5-4 27,90,3
ACO1 Lithium 5-4 6,28,26
AO1 Control 5-4 42,70,22
ACO1 Control 5-4 17,79,5
CO1 Lithium 5-4 13,118,62
AO1 Lithium 5-4 46,42,0
AO1 Control 5-4 33,129,36
CO1 Lithium 5-4 35,136,86
nCO1 Lithium 5-4 50,223,94
CO1 Lithium 5-4 43,141,52
CO1 Control 5-4 3,92,51
ACO1 Lithium 5-4 26,76,4
CO1 Control 5-4 5,97,0
AO1 Control 5-4 41,135,28
CO1 Control 5-4 21,160,69
nCO1 Control 5-4 30,164,55
AO1 Lithium 5-4 37,132,42
nCO1 Control 5-4 14,93,48
CO1 Lithium 5-4 23,141,92
ACO1 Lithium 5-4 40,9,9
nCO1 Lithium 5-4 41,183,76
ACO1 Control 5-4 21,134,58
CO1 Lithium 5-4 20,147,61
AO1 Control 5-4 19,28,0
ACO1 Lithium 5-4 23,34,10
ACO1 Control 5-4 39,74,5
AO1 Lithium 5-4 39,17,0
ACO1 Lithium 5-4 20,39,19
CO1 Lithium 5-4 42,137,0
CO1 Lithium 5-4 32,193,82
nCO1 Control 5-4 44,213,113
nCO1 Control 5-4 45,139,29
AO1 Lithium 5-4 34,6,0
AO1 Control 5-4 9,77,37
AO1 Control 5-4 36,121,6
AO1 Lithium 5-4 12,13,28
nCO1 Lithium 5-4 11,219,92
CO1 Lithium 5-4 38,145,59
nCO1 Lithium 5-4 9,239,80
nCO1 Lithium 5-4 15,170,89
AO1 Lithium 5-4 33,90,49
nCO1 Lithium 5-4 49,111,14
AO1 Control 5-4 6,112,67
CO1 Control 5-4 12,233,69
CO1 Control 5-4 15,122,82
nCO1 Lithium 5-4 6,180,90
ACO1 Control 5-4 25,33,24
ACO1 Lithium 5-4 3,52,38
CO1 Control 5-4 29,114,82
AO1 Control 5-4 26,76,5
nCO1 Lithium 5-4 23,217,112
ACO1 Control 5-4 47,92,22
AO1 Lithium 5-4 15,25,10
CO1 Control 5-4 49,80,47
ACO1 Control 5-4 42,77,25
CO1 Lithium 5-4 46,121,52
ACO1 Control 5-4 26,80,54
ACO1 Lithium 5-4 12,0,0
CO1 Lithium 5-4 47,163,78
ACO1 Lithium 5-4 42,80,37
nCO1 Lithium 5-4 13,103,90
nCO1 Control 5-4 48,61,0
AO1 Control 5-4 39,77,35
ACO1 Control 5-4 41,106,18
CO1 Lithium 5-4 28,203,76
nCO1 Control 5-4 16,142,0
ACO1 Lithium 5-4 1,55,13
ACO1 Lithium 5-4 38,88,0
nCO1 Lithium 5-4 7,176,88
CO1 Control 5-4 28,101,50
AO1 Lithium 5-4 30,89,41
ACO1 Control 5-4 22,110,29
nCO1 Lithium 5-4 16,237,117
ACO1 Control 5-4 18,91,22
CO1 Control 5-4 37,119,52
AO1 Control 5-4 47,63,33
AO1 Lithium 5-4 6,84,0
AO1 Control 5-4 44,60,30
nCO1 Control 5-4 36,168,1
AO1 Control 5-4 17,88,0
CO1 Lithium 5-4 14,126,0
nCO1 Lithium 5-4 17,179,83
nCO1 Control 5-4 38,151,91
AO1 Control 5-4 49,42,23
CO1 Lithium 5-4 8,116,36
CO1 Control 5-4 2,80,23
CO1 Lithium 5-4 34,114,25
AO1 Control 5-4 4,82,36
AO1 Lithium 5-4 41,54,4
ACO1 Lithium 5-4 48,44,36
nCO1 Control 5-4 22,184,75
AO1 Lithium 5-4 28,77,0
ACO1 Control 5-4 34,77,36
AO1 Lithium 5-4 4,165,0
AO1 Lithium 5-4 16,103,22
AO1 Control 5-4 31,107,35
nCO1 Control 5-4 34,136,68
AO1 Control 5-4 37,68,9
ACO1 Lithium 5-4 36,104,26
nCO1 Control 5-4 50,122,45
CO1 Control 5-4 1,132,0
AO1 Control 5-4 32,57,11
AO1 Control 5-4 5,85,9
AO1 Lithium 5-4 31,48,19
nCO1 Control 5-4 11,229,114
nCO1 Lithium 5-4 30,30,5
AO1 Lithium 5-4 11,203,13
nCO1 Lithium 5-4 28,195,84
CO1 Lithium 5-4 2,172,86
CO1 Lithium 5-4 6,236,0
nCO1 Lithium 5-4 29,181,92
CO1 Lithium 5-4 11,161,79
ACO1 Lithium 5-4 27,143,49
CO1 Control 5-4 24,287,0
CO1 Lithium 5-4 12,189,103
CO1 Lithium 5-4 5,99,92
ACO1 Lithium 5-4 2,37,1
ACO1 Lithium 5-4 19,143,35
CO1 Lithium 5-4 7,125,59
ACO1 Lithium 5-4 4,8,2
ACO1 Control 5-4 28,33,0
CO1 Control 5-4 26,144,105
CO1 Control 5-4 18,497,0
AO1 Lithium 5-4 8,72,9
CO1 Lithium 5-4 4,130,0
ACO1 Control 5-4 45,52,0
CO1 Lithium 5-4 26,197,87
CO1 Control 5-4 6,198,44
ACO1 Control 5-4 27,62,9
CO1 Control 5-4 31,181,81
ACO1 Control 5-4 50,66,3
AO1 Control 5-4 14,83,18
CO1 Lithium 5-4 40,182,88
nCO1 Control 5-4 39,154,49
ACO1 Lithium 5-4 43,22,0
nCO1 Lithium 5-4 48,115,64
AO1 Lithium 5-4 42,89,49
ACO1 Control 5-4 32,78,35
nCO1 Lithium 5-4 2,177,118
nCO1 Control 5-4 29,152,63
AO1 Control 5-4 29,39,49
nCO1 Lithium 5-4 24,146,53
nCO1 Control 5-4 33,176,94
nCO1 Control 5-4 4,0,0
AO1 Lithium 5-4 21,55,14
CO1 Control 5-4 33,82,66
nCO1 Lithium 5-4 34,9,0
CO1 Control 5-4 8,71,60
AO1 Control 5-4 43,74,28
nCO1 Control 5-4 10,168,87
AO1 Lithium 5-4 35,63,2
CO1 Lithium 5-4 18,109,34
nCO1 Control 5-4 46,145,62
CO1 Control 5-4 50,118,46
AO1 Lithium 5-4 45,137,38
ACO1 Lithium 5-4 34,254,0
nCO1 Control 5-4 2,145,87
ACO1 Lithium 5-4 11,114,45
nCO1 Lithium 5-4 22,28,0
AO1 Lithium 5-4 7,88,49
AO1 Control 5-4 11,68,45
ACO1 Lithium 5-4 16,15,16
ACO1 Lithium 5-4 17,37,34
nCO1 Control 5-4 9,13,0
nCO1 Control 5-4 18,147,105
ACO1 Control 5-4 46,143,46
CO1 Lithium 5-4 30,158,89
ACO1 Lithium 5-4 31,52,11
ACO1 Control 5-4 24,45,16
CO1 Lithium 5-4 9,79,62
CO1 Lithium 5-4 25,133,90
AO1 Control 5-4 16,105,37
CO1 Lithium 5-4 3,104,89
ACO1 Lithium 5-4 30,71,0
ACO1 Lithium 5-4 39,34,10
ACO1 Lithium 5-4 49,107,0
ACO1 Control 5-4 31,180,92
CO1 Lithium 5-4 17,244,82
ACO1 Lithium 5-4 22,42,24
ACO1 Control 5-4 49,158,9
ACO1 Control 5-4 8,13,0
nCO1 Lithium 5-4 43,9,10
nCO1 Control 5-4 41,234,111
AO1 Lithium 5-4 49,55,8
AO1 Control 5-4 50,70,23
AO1 Lithium 5-4 5,16,2
nCO1 Control 5-4 20,177,85
nCO1 Control 5-4 5,81,80
ACO1 Control 5-4 12,92,5
nCO1 Lithium 5-4 47,141,61
AO1 Control 5-4 10,55,0
ACO1 Lithium 5-4 50,22,4
CO1 Control 5-4 36,235,76
ACO1 Control 5-4 3,37,10
nCO1 Lithium 5-4 39,109,63
ACO1 Lithium 5-4 47,361,0
nCO1 Control 5-4 26,301,0
CO1 Lithium 5-4 21,191,67
AO1 Control 5-4 45,53,29
nCO1 Control 5-4 23,188,100
CO1 Control 5-4 32,89,51
ACO1 Control 5-4 10,68,17
