RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,78,61
CO1 Control 5-4 34,30,37
CO1 Control 5-4 41,151,43
nCO1 Lithium 5-4 32,17,10
AO1 Control 5-4 25,131,18
nCO1 Lithium 5-4 46,147,97
CO1 Control 5-4 14,91,73
nCO1 Control 5-4 8,104,77
AO1 Lithium 5-4 40,3,9
nCO1 Lithium 5-4 19,135,50
ACO1 Lithium 5-4 14,3,0
ACO1 Control 5-4 33,306,0
AO1 Control 5-4 7,46,15
AO1 Lithium 5-4 14,40,4
ACO1 Lithium 5-4 9,87,31
ACO1 Control 5-4 36,126,36
ACO1 Control 5-4 40,4,0
CO1 Control 5-4 45,125,81
CO1 Lithium 5-4 50,124,54
AO1 Control 5-4 27,35,3
ACO1 Lithium 5-4 6,26,26
AO1 Control 5-4 42,56,22
ACO1 Control 5-4 17,42,5
CO1 Lithium 5-4 13,84,62
AO1 Lithium 5-4 46,10,0
AO1 Control 5-4 33,68,36
CO1 Lithium 5-4 35,108,86
nCO1 Lithium 5-4 50,188,94
CO1 Lithium 5-4 43,75,52
CO1 Control 5-4 3,89,51
ACO1 Lithium 5-4 26,39,4
CO1 Control 5-4 5,0,0
AO1 Control 5-4 41,120,28
CO1 Control 5-4 21,128,69
nCO1 Control 5-4 30,138,55
AO1 Lithium 5-4 37,81,42
nCO1 Control 5-4 14,89,48
CO1 Lithium 5-4 23,108,92
ACO1 Lithium 5-4 40,6,9
nCO1 Lithium 5-4 41,137,76
ACO1 Control 5-4 21,99,58
CO1 Lithium 5-4 20,122,61
AO1 Control 5-4 19,27,0
ACO1 Lithium 5-4 23,18,10
ACO1 Control 5-4 39,32,5
AO1 Lithium 5-4 39,5,0
ACO1 Lithium 5-4 20,25,19
CO1 Lithium 5-4 42,86,0
CO1 Lithium 5-4 32,145,82
nCO1 Control 5-4 44,226,113
nCO1 Control 5-4 45,94,29
AO1 Lithium 5-4 34,6,0
AO1 Control 5-4 9,33,37
AO1 Control 5-4 36,48,6
AO1 Lithium 5-4 12,20,28
nCO1 Lithium 5-4 11,173,92
CO1 Lithium 5-4 38,78,59
nCO1 Lithium 5-4 9,192,80
nCO1 Lithium 5-4 15,150,89
AO1 Lithium 5-4 33,48,49
nCO1 Lithium 5-4 49,101,14
AO1 Control 5-4 6,77,67
CO1 Control 5-4 12,155,69
CO1 Control 5-4 15,130,82
nCO1 Lithium 5-4 6,121,90
ACO1 Control 5-4 25,35,24
ACO1 Lithium 5-4 3,45,38
CO1 Control 5-4 29,120,82
AO1 Control 5-4 26,21,5
nCO1 Lithium 5-4 23,173,112
ACO1 Control 5-4 47,71,22
AO1 Lithium 5-4 15,11,10
CO1 Control 5-4 49,102,47
ACO1 Control 5-4 42,56,25
CO1 Lithium 5-4 46,107,52
ACO1 Control 5-4 26,102,54
ACO1 Lithium 5-4 12,150,0
CO1 Lithium 5-4 47,190,78
ACO1 Lithium 5-4 42,44,37
nCO1 Lithium 5-4 13,139,90
nCO1 Control 5-4 48,9,0
AO1 Control 5-4 39,45,35
ACO1 Control 5-4 41,19,18
CO1 Lithium 5-4 28,126,76
nCO1 Control 5-4 16,15,0
ACO1 Lithium 5-4 1,43,13
ACO1 Lithium 5-4 38,21,0
nCO1 Lithium 5-4 7,109,88
CO1 Control 5-4 28,81,50
AO1 Lithium 5-4 30,45,41
ACO1 Control 5-4 22,106,29
nCO1 Lithium 5-4 16,148,117
ACO1 Control 5-4 18,36,22
CO1 Control 5-4 37,193,52
AO1 Control 5-4 47,54,33
AO1 Lithium 5-4 6,0,0
AO1 Control 5-4 44,72,30
nCO1 Control 5-4 36,53,1
AO1 Control 5-4 17,195,0
CO1 Lithium 5-4 14,242,0
nCO1 Lithium 5-4 17,142,83
nCO1 Control 5-4 38,106,91
AO1 Control 5-4 49,22,23
CO1 Lithium 5-4 8,80,36
CO1 Control 5-4 2,120,23
CO1 Lithium 5-4 34,79,25
AO1 Control 5-4 4,102,36
AO1 Lithium 5-4 41,4,4
ACO1 Lithium 5-4 48,35,36
nCO1 Control 5-4 22,133,75
AO1 Lithium 5-4 28,24,0
ACO1 Control 5-4 34,60,36
AO1 Lithium 5-4 4,12,0
AO1 Lithium 5-4 16,43,22
AO1 Control 5-4 31,65,35
nCO1 Control 5-4 34,96,68
AO1 Control 5-4 37,7,9
ACO1 Lithium 5-4 36,82,26
nCO1 Control 5-4 50,143,45
CO1 Control 5-4 1,195,0
AO1 Control 5-4 32,7,11
AO1 Control 5-4 5,26,9
AO1 Lithium 5-4 31,68,19
nCO1 Control 5-4 11,215,114
nCO1 Lithium 5-4 30,18,5
AO1 Lithium 5-4 11,190,13
nCO1 Lithium 5-4 28,142,84
CO1 Lithium 5-4 2,180,86
CO1 Lithium 5-4 6,274,0
nCO1 Lithium 5-4 29,137,92
CO1 Lithium 5-4 11,177,79
ACO1 Lithium 5-4 27,87,49
CO1 Control 5-4 24,305,0
CO1 Lithium 5-4 12,176,103
CO1 Lithium 5-4 5,119,92
ACO1 Lithium 5-4 2,8,1
ACO1 Lithium 5-4 19,74,35
CO1 Lithium 5-4 7,76,59
ACO1 Lithium 5-4 4,8,2
ACO1 Control 5-4 28,11,0
CO1 Control 5-4 26,129,105
CO1 Control 5-4 18,328,0
AO1 Lithium 5-4 8,29,9
CO1 Lithium 5-4 4,150,0
ACO1 Control 5-4 45,44,0
CO1 Lithium 5-4 26,140,87
CO1 Control 5-4 6,110,44
ACO1 Control 5-4 27,25,9
CO1 Control 5-4 31,146,81
ACO1 Control 5-4 50,42,3
AO1 Control 5-4 14,107,18
CO1 Lithium 5-4 40,118,88
nCO1 Control 5-4 39,157,49
ACO1 Lithium 5-4 43,8,0
nCO1 Lithium 5-4 48,82,64
AO1 Lithium 5-4 42,87,49
ACO1 Control 5-4 32,51,35
nCO1 Lithium 5-4 2,219,118
nCO1 Control 5-4 29,93,63
AO1 Control 5-4 29,34,49
nCO1 Lithium 5-4 24,113,53
nCO1 Control 5-4 33,158,94
nCO1 Control 5-4 4,10,0
AO1 Lithium 5-4 21,20,14
CO1 Control 5-4 33,118,66
nCO1 Lithium 5-4 34,7,0
CO1 Control 5-4 8,80,60
AO1 Control 5-4 43,47,28
nCO1 Control 5-4 10,129,87
AO1 Lithium 5-4 35,25,2
CO1 Lithium 5-4 18,104,34
nCO1 Control 5-4 46,162,62
CO1 Control 5-4 50,101,46
AO1 Lithium 5-4 45,111,38
ACO1 Lithium 5-4 34,167,0
nCO1 Control 5-4 2,97,87
ACO1 Lithium 5-4 11,108,45
nCO1 Lithium 5-4 22,28,0
AO1 Lithium 5-4 7,46,49
AO1 Control 5-4 11,81,45
ACO1 Lithium 5-4 16,23,16
ACO1 Lithium 5-4 17,32,34
nCO1 Control 5-4 9,10,0
nCO1 Control 5-4 18,156,105
ACO1 Control 5-4 46,58,46
CO1 Lithium 5-4 30,139,89
ACO1 Lithium 5-4 31,26,11
ACO1 Control 5-4 24,44,16
CO1 Lithium 5-4 9,93,62
CO1 Lithium 5-4 25,101,90
AO1 Control 5-4 16,92,37
CO1 Lithium 5-4 3,120,89
ACO1 Lithium 5-4 30,14,0
ACO1 Lithium 5-4 39,17,10
ACO1 Lithium 5-4 49,68,0
ACO1 Control 5-4 31,123,92
CO1 Lithium 5-4 17,212,82
ACO1 Lithium 5-4 22,38,24
ACO1 Control 5-4 49,207,9
ACO1 Control 5-4 8,13,0
nCO1 Lithium 5-4 43,11,10
nCO1 Control 5-4 41,216,111
AO1 Lithium 5-4 49,8,8
AO1 Control 5-4 50,26,23
AO1 Lithium 5-4 5,12,2
nCO1 Control 5-4 20,132,85
nCO1 Control 5-4 5,99,80
ACO1 Control 5-4 12,39,5
nCO1 Lithium 5-4 47,79,61
AO1 Control 5-4 10,15,0
ACO1 Lithium 5-4 50,12,4
CO1 Control 5-4 36,174,76
ACO1 Control 5-4 3,30,10
nCO1 Lithium 5-4 39,66,63
ACO1 Lithium 5-4 47,188,0
nCO1 Control 5-4 26,13,0
CO1 Lithium 5-4 21,174,67
AO1 Control 5-4 45,23,29
nCO1 Control 5-4 23,185,100
CO1 Control 5-4 32,87,51
ACO1 Control 5-4 10,53,17
nCO1 Control 5-4 6,152,74
nCO1 Control 5-4 31,128,71
nCO1 Lithium 5-4 36,171,121
ACO1 Control 5-4 9,68,14
CO1 Lithium 5-4 15,166,125
AO1 Lithium 5-4 20,14,18
nCO1 Control 5-4 12,115,52
nCO1 Lithium 5-4 18,78,58
AO1 Control 5-4 20,30,5
nCO1 Lithium 5-4 26,135,97
CO1 Lithium 5-4 19,111,80
nCO1 Lithium 5-4 8,154,48
AO1 Control 5-4 40,37,11
CO1 Control 5-4 40,171,100
AO1 Lithium 5-4 17,10,13
nCO1 Lithium 5-4 44,165,101
CO1 Control 5-4 48,64,28
CO1 Control 5-4 27,79,62
CO1 Control 5-4 22,161,0
CO1 Control 5-4 13,120,66
AO1 Lithium 5-4 29,66,18
nCO1 Lithium 5-4 10,166,109
ACO1 Control 5-4 15,37,17
AO1 Control 5-4 1,51,12
AO1 Control 5-4 38,14,4
nCO1 Lithium 5-4 33,12,0
ACO1 Lithium 5-4 13,45,52
CO1 Lithium 5-4 16,283,0
ACO1 Control 5-4 23,185,67
AO1 Control 5-4 12,43,47
ACO1 Lithium 5-4 25,81,37
CO1 Control 5-4 10,144,71
nCO1 Lithium 5-4 31,60,56
AO1 Control 5-4 28,23,0
AO1 Lithium 5-4 24,11,12
ACO1 Control 5-4 30,13,0
nCO1 Lithium 5-4 20,183,119
ACO1 Control 5-4 14,168,1
nCO1 Control 5-4 27,77,51
CO1 Lithium 5-4 45,95,89
AO1 Control 5-4 8,75,40
CO1 Lithium 5-4 37,151,88
ACO1 Control 5-4 6,158,34
AO1 Control 5-4 15,59,35
ACO1 Control 5-4 4,22,0
CO1 Control 5-4 30,97,43
nCO1 Lithium 5-4 42,133,91
nCO1 Control 5-4 24,97,53
ACO1 Lithium 5-4 10,26,0
CO1 Lithium 5-4 36,181,30
AO1 Lithium 5-4 43,118,49
AO1 Control 5-4 30,37,18
AO1 Lithium 5-4 9,26,31
ACO1 Lithium 5-4 35,190,0
CO1 Lithium 5-4 1,168,38
ACO1 Control 5-4 1,116,0
ACO1 Lithium 5-4 5,10,0
nCO1 Control 5-4 13,103,66
CO1 Control 5-4 42,78,81
CO1 Lithium 5-4 39,90,70
nCO1 Control 5-4 47,22,0
ACO1 Lithium 5-4 15,38,16
CO1 Lithium 5-4 48,100,101
CO1 Control 5-4 25,150,0
ACO1 Lithium 5-4 7,6,0
ACO1 Lithium 5-4 24,4,15
ACO1 Lithium 5-4 21,36,4
nCO1 Lithium 5-4 21,95,56
CO1 Control 5-4 9,160,79
nCO1 Control 5-4 1,0,0
CO1 Lithium 5-4 24,135,69
CO1 Lithium 5-4 31,179,95
ACO1 Control 5-4 7,31,23
nCO1 Lithium 5-4 3,17,4
CO1 Control 5-4 47,175,66
CO1 Control 5-4 16,212,60
CO1 Lithium 5-4 10,130,86
nCO1 Lithium 5-4 1,200,80
CO1 Control 5-4 38,203,75
ACO1 Control 5-4 19,87,24
CO1 Lithium 5-4 49,120,0
