RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,53,61
CO1 Control 5-4 34,23,37
CO1 Control 5-4 41,94,43
nCO1 Lithium 5-4 32,9,10
AO1 Control 5-4 25,95,18
nCO1 Lithium 5-4 46,96,97
CO1 Control 5-4 14,72,73
nCO1 Control 5-4 8,94,77
AO1 Lithium 5-4 40,4,9
nCO1 Lithium 5-4 19,120,50
ACO1 Lithium 5-4 14,3,0
ACO1 Control 5-4 33,0,0
AO1 Control 5-4 7,29,15
AO1 Lithium 5-4 14,17,4
ACO1 Lithium 5-4 9,57,31
ACO1 Control 5-4 36,94,36
ACO1 Control 5-4 40,12,0
CO1 Control 5-4 45,88,81
CO1 Lithium 5-4 50,92,54
AO1 Control 5-4 27,32,3
ACO1 Lithium 5-4 6,25,26
AO1 Control 5-4 42,44,22
ACO1 Control 5-4 17,32,5
CO1 Lithium 5-4 13,67,62
AO1 Lithium 5-4 46,15,0
AO1 Control 5-4 33,41,36
CO1 Lithium 5-4 35,103,86
nCO1 Lithium 5-4 50,150,94
CO1 Lithium 5-4 43,61,52
CO1 Control 5-4 3,65,51
ACO1 Lithium 5-4 26,15,4
CO1 Control 5-4 5,15,0
AO1 Control 5-4 41,104,28
CO1 Control 5-4 21,109,69
nCO1 Control 5-4 30,83,55
AO1 Lithium 5-4 37,64,42
nCO1 Control 5-4 14,62,48
CO1 Lithium 5-4 23,87,92
ACO1 Lithium 5-4 40,5,9
nCO1 Lithium 5-4 41,133,76
ACO1 Control 5-4 21,74,58
CO1 Lithium 5-4 20,108,61
AO1 Control 5-4 19,34,0
ACO1 Lithium 5-4 23,17,10
ACO1 Control 5-4 39,47,5
AO1 Lithium 5-4 39,8,0
ACO1 Lithium 5-4 20,22,19
CO1 Lithium 5-4 42,69,0
CO1 Lithium 5-4 32,109,82
nCO1 Control 5-4 44,149,113
nCO1 Control 5-4 45,68,29
AO1 Lithium 5-4 34,7,0
AO1 Control 5-4 9,33,37
AO1 Control 5-4 36,50,6
AO1 Lithium 5-4 12,23,28
nCO1 Lithium 5-4 11,116,92
CO1 Lithium 5-4 38,80,59
nCO1 Lithium 5-4 9,153,80
nCO1 Lithium 5-4 15,93,89
AO1 Lithium 5-4 33,38,49
nCO1 Lithium 5-4 49,80,14
AO1 Control 5-4 6,63,67
CO1 Control 5-4 12,110,69
CO1 Control 5-4 15,93,82
nCO1 Lithium 5-4 6,92,90
ACO1 Control 5-4 25,22,24
ACO1 Lithium 5-4 3,38,38
CO1 Control 5-4 29,93,82
