RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,56,61
CO1 Control 5-4 34,43,37
CO1 Control 5-4 41,97,43
nCO1 Lithium 5-4 32,18,10
AO1 Control 5-4 25,55,18
nCO1 Lithium 5-4 46,98,97
CO1 Control 5-4 14,64,73
nCO1 Control 5-4 8,85,77
AO1 Lithium 5-4 40,1,9
nCO1 Lithium 5-4 19,96,50
ACO1 Lithium 5-4 14,0,0
ACO1 Control 5-4 33,99,0
AO1 Control 5-4 7,32,15
AO1 Lithium 5-4 14,18,4
ACO1 Lithium 5-4 9,44,31
ACO1 Control 5-4 36,57,36
ACO1 Control 5-4 40,5,0
CO1 Control 5-4 45,93,81
CO1 Lithium 5-4 50,77,54
AO1 Control 5-4 27,39,3
ACO1 Lithium 5-4 6,27,26
AO1 Control 5-4 42,28,22
ACO1 Control 5-4 17,46,5
CO1 Lithium 5-4 13,74,62
AO1 Lithium 5-4 46,29,0
AO1 Control 5-4 33,58,36
CO1 Lithium 5-4 35,77,86
nCO1 Lithium 5-4 50,150,94
CO1 Lithium 5-4 43,43,52
CO1 Control 5-4 3,66,51
ACO1 Lithium 5-4 26,23,4
CO1 Control 5-4 5,24,0
AO1 Control 5-4 41,71,28
CO1 Control 5-4 21,92,69
nCO1 Control 5-4 30,116,55
AO1 Lithium 5-4 37,59,42
nCO1 Control 5-4 14,68,48
CO1 Lithium 5-4 23,95,92
ACO1 Lithium 5-4 40,15,9
nCO1 Lithium 5-4 41,110,76
ACO1 Control 5-4 21,83,58
CO1 Lithium 5-4 20,107,61
AO1 Control 5-4 19,28,0
ACO1 Lithium 5-4 23,11,10
ACO1 Control 5-4 39,63,5
AO1 Lithium 5-4 39,29,0
ACO1 Lithium 5-4 20,31,19
CO1 Lithium 5-4 42,21,0
CO1 Lithium 5-4 32,110,82
nCO1 Control 5-4 44,150,113
nCO1 Control 5-4 45,78,29
AO1 Lithium 5-4 34,14,0
AO1 Control 5-4 9,27,37
AO1 Control 5-4 36,35,6
AO1 Lithium 5-4 12,20,28
nCO1 Lithium 5-4 11,108,92
CO1 Lithium 5-4 38,85,59
nCO1 Lithium 5-4 9,118,80
nCO1 Lithium 5-4 15,88,89
AO1 Lithium 5-4 33,38,49
nCO1 Lithium 5-4 49,86,14
AO1 Control 5-4 6,79,67
CO1 Control 5-4 12,100,69
CO1 Control 5-4 15,88,82
nCO1 Lithium 5-4 6,94,90
ACO1 Control 5-4 25,30,24
ACO1 Lithium 5-4 3,34,38
CO1 Control 5-4 29,90,82
AO1 Control 5-4 26,18,5
nCO1 Lithium 5-4 23,146,112
ACO1 Control 5-4 47,67,22
AO1 Lithium 5-4 15,10,10
CO1 Control 5-4 49,97,47
ACO1 Control 5-4 42,53,25
CO1 Lithium 5-4 46,70,52
ACO1 Control 5-4 26,73,54
ACO1 Lithium 5-4 12,134,0
CO1 Lithium 5-4 47,127,78
ACO1 Lithium 5-4 42,46,37
nCO1 Lithium 5-4 13,83,90
nCO1 Control 5-4 48,5,0
AO1 Control 5-4 39,21,35
ACO1 Control 5-4 41,8,18
CO1 Lithium 5-4 28,102,76
nCO1 Control 5-4 16,13,0
ACO1 Lithium 5-4 1,33,13
ACO1 Lithium 5-4 38,13,0
nCO1 Lithium 5-4 7,87,88
CO1 Control 5-4 28,60,50
AO1 Lithium 5-4 30,37,41
ACO1 Control 5-4 22,60,29
nCO1 Lithium 5-4 16,117,117
ACO1 Control 5-4 18,33,22
CO1 Control 5-4 37,124,52
AO1 Control 5-4 47,35,33
AO1 Lithium 5-4 6,0,0
AO1 Control 5-4 44,60,30
nCO1 Control 5-4 36,37,1
AO1 Control 5-4 17,51,0
CO1 Lithium 5-4 14,318,0
nCO1 Lithium 5-4 17,109,83
nCO1 Control 5-4 38,93,91
AO1 Control 5-4 49,32,23
CO1 Lithium 5-4 8,41,36
CO1 Control 5-4 2,94,23
CO1 Lithium 5-4 34,51,25
AO1 Control 5-4 4,57,36
AO1 Lithium 5-4 41,8,4
ACO1 Lithium 5-4 48,39,36
nCO1 Control 5-4 22,112,75
AO1 Lithium 5-4 28,32,0
ACO1 Control 5-4 34,41,36
AO1 Lithium 5-4 4,93,0
AO1 Lithium 5-4 16,38,22
AO1 Control 5-4 31,31,35
nCO1 Control 5-4 34,70,68
AO1 Control 5-4 37,19,9
ACO1 Lithium 5-4 36,48,26
nCO1 Control 5-4 50,135,45
CO1 Control 5-4 1,168,0
AO1 Control 5-4 32,4,11
AO1 Control 5-4 5,29,9
AO1 Lithium 5-4 31,20,19
nCO1 Control 5-4 11,149,114
nCO1 Lithium 5-4 30,12,5
AO1 Lithium 5-4 11,114,13
nCO1 Lithium 5-4 28,146,84
CO1 Lithium 5-4 2,107,86
CO1 Lithium 5-4 6,315,0
nCO1 Lithium 5-4 29,124,92
CO1 Lithium 5-4 11,137,79
ACO1 Lithium 5-4 27,87,49
CO1 Control 5-4 24,153,0
CO1 Lithium 5-4 12,154,103
CO1 Lithium 5-4 5,93,92
ACO1 Lithium 5-4 2,13,1
ACO1 Lithium 5-4 19,94,35
CO1 Lithium 5-4 7,56,59
ACO1 Lithium 5-4 4,5,2
ACO1 Control 5-4 28,10,0
CO1 Control 5-4 26,75,105
CO1 Control 5-4 18,236,0
AO1 Lithium 5-4 8,28,9
CO1 Lithium 5-4 4,179,0
ACO1 Control 5-4 45,26,0
CO1 Lithium 5-4 26,97,87
CO1 Control 5-4 6,66,44
ACO1 Control 5-4 27,11,9
CO1 Control 5-4 31,117,81
ACO1 Control 5-4 50,46,3
AO1 Control 5-4 14,78,18
CO1 Lithium 5-4 40,76,88
