RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,98,61
CO1 Control 5-4 34,45,37
CO1 Control 5-4 41,192,43
nCO1 Lithium 5-4 32,13,10
AO1 Control 5-4 25,29,18
nCO1 Lithium 5-4 46,180,97
CO1 Control 5-4 14,138,73
nCO1 Control 5-4 8,118,77
AO1 Lithium 5-4 40,7,9
nCO1 Lithium 5-4 19,147,50
ACO1 Lithium 5-4 14,0,0
ACO1 Control 5-4 33,0,0
AO1 Control 5-4 7,38,15
AO1 Lithium 5-4 14,12,4
ACO1 Lithium 5-4 9,77,31
ACO1 Control 5-4 36,101,36
ACO1 Control 5-4 40,0,0
CO1 Control 5-4 45,142,81
CO1 Lithium 5-4 50,112,54
AO1 Control 5-4 27,61,3
ACO1 Lithium 5-4 6,16,26
AO1 Control 5-4 42,69,22
ACO1 Control 5-4 17,49,5
CO1 Lithium 5-4 13,105,62
AO1 Lithium 5-4 46,15,0
AO1 Control 5-4 33,66,36
CO1 Lithium 5-4 35,100,86
nCO1 Lithium 5-4 50,232,94
CO1 Lithium 5-4 43,108,52
CO1 Control 5-4 3,115,51
ACO1 Lithium 5-4 26,37,4
CO1 Control 5-4 5,61,0
AO1 Control 5-4 41,55,28
CO1 Control 5-4 21,146,69
nCO1 Control 5-4 30,133,55
AO1 Lithium 5-4 37,98,42
nCO1 Control 5-4 14,68,48
CO1 Lithium 5-4 23,145,92
ACO1 Lithium 5-4 40,10,9
nCO1 Lithium 5-4 41,224,76
ACO1 Control 5-4 21,131,58
CO1 Lithium 5-4 20,136,61
AO1 Control 5-4 19,26,0
ACO1 Lithium 5-4 23,4,10
ACO1 Control 5-4 39,0,5
AO1 Lithium 5-4 39,4,0
ACO1 Lithium 5-4 20,29,19
CO1 Lithium 5-4 42,106,0
CO1 Lithium 5-4 32,189,82
nCO1 Control 5-4 44,215,113
nCO1 Control 5-4 45,103,29
AO1 Lithium 5-4 34,0,0
AO1 Control 5-4 9,46,37
AO1 Control 5-4 36,74,6
AO1 Lithium 5-4 12,4,28
nCO1 Lithium 5-4 11,238,92
CO1 Lithium 5-4 38,128,59
nCO1 Lithium 5-4 9,247,80
nCO1 Lithium 5-4 15,177,89
AO1 Lithium 5-4 33,38,49
nCO1 Lithium 5-4 49,69,14
AO1 Control 5-4 6,109,67
CO1 Control 5-4 12,173,69
CO1 Control 5-4 15,146,82
nCO1 Lithium 5-4 6,203,90
ACO1 Control 5-4 25,25,24
ACO1 Lithium 5-4 3,29,38
CO1 Control 5-4 29,118,82
AO1 Control 5-4 26,28,5
nCO1 Lithium 5-4 23,239,112
ACO1 Control 5-4 47,20,22
AO1 Lithium 5-4 15,37,10
CO1 Control 5-4 49,74,47
ACO1 Control 5-4 42,63,25
CO1 Lithium 5-4 46,106,52
ACO1 Control 5-4 26,85,54
ACO1 Lithium 5-4 12,0,0
CO1 Lithium 5-4 47,147,78
ACO1 Lithium 5-4 42,68,37
nCO1 Lithium 5-4 13,101,90
nCO1 Control 5-4 48,22,0
AO1 Control 5-4 39,46,35
ACO1 Control 5-4 41,40,18
CO1 Lithium 5-4 28,197,76
nCO1 Control 5-4 16,13,0
ACO1 Lithium 5-4 1,42,13
ACO1 Lithium 5-4 38,17,0
nCO1 Lithium 5-4 7,177,88
CO1 Control 5-4 28,94,50
AO1 Lithium 5-4 30,49,41
ACO1 Control 5-4 22,140,29
nCO1 Lithium 5-4 16,227,117
ACO1 Control 5-4 18,45,22
CO1 Control 5-4 37,98,52
AO1 Control 5-4 47,55,33
AO1 Lithium 5-4 6,12,0
AO1 Control 5-4 44,63,30
nCO1 Control 5-4 36,114,1
AO1 Control 5-4 17,21,0
CO1 Lithium 5-4 14,105,0
nCO1 Lithium 5-4 17,203,83
nCO1 Control 5-4 38,136,91
AO1 Control 5-4 49,58,23
CO1 Lithium 5-4 8,58,36
CO1 Control 5-4 2,123,23
CO1 Lithium 5-4 34,71,25
AO1 Control 5-4 4,111,36
AO1 Lithium 5-4 41,13,4
ACO1 Lithium 5-4 48,35,36
nCO1 Control 5-4 22,239,75
AO1 Lithium 5-4 28,49,0
ACO1 Control 5-4 34,68,36
AO1 Lithium 5-4 4,60,0
AO1 Lithium 5-4 16,73,22
AO1 Control 5-4 31,88,35
nCO1 Control 5-4 34,122,68
AO1 Control 5-4 37,4,9
ACO1 Lithium 5-4 36,74,26
nCO1 Control 5-4 50,97,45
CO1 Control 5-4 1,78,0
AO1 Control 5-4 32,16,11
AO1 Control 5-4 5,38,9
AO1 Lithium 5-4 31,16,19
nCO1 Control 5-4 11,252,114
nCO1 Lithium 5-4 30,19,5
AO1 Lithium 5-4 11,77,13
nCO1 Lithium 5-4 28,195,84
CO1 Lithium 5-4 2,196,86
CO1 Lithium 5-4 6,12,0
nCO1 Lithium 5-4 29,191,92
CO1 Lithium 5-4 11,131,79
ACO1 Lithium 5-4 27,130,49
CO1 Control 5-4 24,97,0
CO1 Lithium 5-4 12,181,103
CO1 Lithium 5-4 5,117,92
ACO1 Lithium 5-4 2,0,1
ACO1 Lithium 5-4 19,67,35
CO1 Lithium 5-4 7,109,59
ACO1 Lithium 5-4 4,0,2
ACO1 Control 5-4 28,0,0
CO1 Control 5-4 26,192,105
CO1 Control 5-4 18,47,0
AO1 Lithium 5-4 8,11,9
CO1 Lithium 5-4 4,117,0
ACO1 Control 5-4 45,44,0
CO1 Lithium 5-4 26,211,87
CO1 Control 5-4 6,165,44
ACO1 Control 5-4 27,22,9
CO1 Control 5-4 31,165,81
ACO1 Control 5-4 50,63,3
AO1 Control 5-4 14,44,18
CO1 Lithium 5-4 40,137,88
nCO1 Control 5-4 39,62,49
ACO1 Lithium 5-4 43,21,0
nCO1 Lithium 5-4 48,111,64
AO1 Lithium 5-4 42,65,49
ACO1 Control 5-4 32,60,35
nCO1 Lithium 5-4 2,143,118
nCO1 Control 5-4 29,88,63
AO1 Control 5-4 29,52,49
nCO1 Lithium 5-4 24,151,53
nCO1 Control 5-4 33,154,94
nCO1 Control 5-4 4,8,0
AO1 Lithium 5-4 21,28,14
CO1 Control 5-4 33,114,66
nCO1 Lithium 5-4 34,8,0
CO1 Control 5-4 8,48,60
AO1 Control 5-4 43,110,28
nCO1 Control 5-4 10,185,87
AO1 Lithium 5-4 35,56,2
CO1 Lithium 5-4 18,60,34
nCO1 Control 5-4 46,188,62
CO1 Control 5-4 50,96,46
AO1 Lithium 5-4 45,162,38
ACO1 Lithium 5-4 34,73,0
nCO1 Control 5-4 2,98,87
ACO1 Lithium 5-4 11,135,45
nCO1 Lithium 5-4 22,27,0
AO1 Lithium 5-4 7,76,49
AO1 Control 5-4 11,102,45
ACO1 Lithium 5-4 16,31,16
ACO1 Lithium 5-4 17,55,34
nCO1 Control 5-4 9,12,0
nCO1 Control 5-4 18,204,105
ACO1 Control 5-4 46,100,46
CO1 Lithium 5-4 30,144,89
ACO1 Lithium 5-4 31,16,11
ACO1 Control 5-4 24,16,16
CO1 Lithium 5-4 9,110,62
CO1 Lithium 5-4 25,114,90
AO1 Control 5-4 16,95,37
CO1 Lithium 5-4 3,126,89
ACO1 Lithium 5-4 30,37,0
ACO1 Lithium 5-4 39,14,10
ACO1 Lithium 5-4 49,64,0
ACO1 Control 5-4 31,181,92
CO1 Lithium 5-4 17,286,82
ACO1 Lithium 5-4 22,24,24
ACO1 Control 5-4 49,59,9
ACO1 Control 5-4 8,13,0
nCO1 Lithium 5-4 43,19,10
nCO1 Control 5-4 41,253,111
AO1 Lithium 5-4 49,16,8
