RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,138,61
CO1 Control 5-4 34,85,37
CO1 Control 5-4 41,205,43
nCO1 Lithium 5-4 32,38,10
AO1 Control 5-4 25,95,18
nCO1 Lithium 5-4 46,191,97
CO1 Control 5-4 14,149,73
nCO1 Control 5-4 8,144,77
AO1 Lithium 5-4 40,73,9
nCO1 Lithium 5-4 19,199,50
ACO1 Lithium 5-4 14,32,0
ACO1 Control 5-4 33,0,0
AO1 Control 5-4 7,123,15
AO1 Lithium 5-4 14,60,4
ACO1 Lithium 5-4 9,116,31
ACO1 Control 5-4 36,196,36
ACO1 Control 5-4 40,53,0
CO1 Control 5-4 45,152,81
CO1 Lithium 5-4 50,192,54
AO1 Control 5-4 27,90,3
ACO1 Lithium 5-4 6,70,26
AO1 Control 5-4 42,127,22
ACO1 Control 5-4 17,126,5
CO1 Lithium 5-4 13,131,62
AO1 Lithium 5-4 46,27,0
AO1 Control 5-4 33,123,36
CO1 Lithium 5-4 35,144,86
nCO1 Lithium 5-4 50,234,94
CO1 Lithium 5-4 43,151,52
CO1 Control 5-4 3,105,51
ACO1 Lithium 5-4 26,90,4
CO1 Control 5-4 5,60,0
AO1 Control 5-4 41,176,28
CO1 Control 5-4 21,174,69
nCO1 Control 5-4 30,154,55
AO1 Lithium 5-4 37,130,42
nCO1 Control 5-4 14,120,48
CO1 Lithium 5-4 23,160,92
ACO1 Lithium 5-4 40,32,9
nCO1 Lithium 5-4 41,225,76
ACO1 Control 5-4 21,136,58
CO1 Lithium 5-4 20,157,61
AO1 Control 5-4 19,57,0
ACO1 Lithium 5-4 23,72,10
ACO1 Control 5-4 39,106,5
AO1 Lithium 5-4 39,37,0
ACO1 Lithium 5-4 20,69,19
CO1 Lithium 5-4 42,169,0
CO1 Lithium 5-4 32,206,82
nCO1 Control 5-4 44,227,113
nCO1 Control 5-4 45,134,29
AO1 Lithium 5-4 34,18,0
AO1 Control 5-4 9,110,37
AO1 Control 5-4 36,159,6
AO1 Lithium 5-4 12,42,28
nCO1 Lithium 5-4 11,213,92
CO1 Lithium 5-4 38,167,59
nCO1 Lithium 5-4 9,208,80
nCO1 Lithium 5-4 15,160,89
AO1 Lithium 5-4 33,109,49
nCO1 Lithium 5-4 49,159,14
AO1 Control 5-4 6,144,67
CO1 Control 5-4 12,200,69
CO1 Control 5-4 15,146,82
nCO1 Lithium 5-4 6,165,90
ACO1 Control 5-4 25,63,24
ACO1 Lithium 5-4 3,66,38
CO1 Control 5-4 29,137,82
AO1 Control 5-4 26,83,5
nCO1 Lithium 5-4 23,230,112
ACO1 Control 5-4 47,143,22
AO1 Lithium 5-4 15,39,10
CO1 Control 5-4 49,119,47
ACO1 Control 5-4 42,135,25
CO1 Lithium 5-4 46,179,52
ACO1 Control 5-4 26,121,54
ACO1 Lithium 5-4 12,45,0
CO1 Lithium 5-4 47,202,78
ACO1 Lithium 5-4 42,157,37
nCO1 Lithium 5-4 13,134,90
nCO1 Control 5-4 48,96,0
AO1 Control 5-4 39,118,35
ACO1 Control 5-4 41,123,18
CO1 Lithium 5-4 28,182,76
nCO1 Control 5-4 16,130,0
ACO1 Lithium 5-4 1,78,13
ACO1 Lithium 5-4 38,83,0
nCO1 Lithium 5-4 7,182,88
CO1 Control 5-4 28,117,50
AO1 Lithium 5-4 30,97,41
ACO1 Control 5-4 22,151,29
nCO1 Lithium 5-4 16,221,117
ACO1 Control 5-4 18,115,22
CO1 Control 5-4 37,176,52
AO1 Control 5-4 47,66,33
AO1 Lithium 5-4 6,30,0
AO1 Control 5-4 44,93,30
nCO1 Control 5-4 36,164,1
AO1 Control 5-4 17,142,0
CO1 Lithium 5-4 14,284,0
nCO1 Lithium 5-4 17,208,83
nCO1 Control 5-4 38,154,91
AO1 Control 5-4 49,79,23
CO1 Lithium 5-4 8,149,36
CO1 Control 5-4 2,140,23
CO1 Lithium 5-4 34,124,25
AO1 Control 5-4 4,118,36
AO1 Lithium 5-4 41,74,4
ACO1 Lithium 5-4 48,93,36
nCO1 Control 5-4 22,217,75
AO1 Lithium 5-4 28,44,0
ACO1 Control 5-4 34,84,36
AO1 Lithium 5-4 4,107,0
AO1 Lithium 5-4 16,141,22
AO1 Control 5-4 31,127,35
nCO1 Control 5-4 34,149,68
AO1 Control 5-4 37,75,9
ACO1 Lithium 5-4 36,122,26
nCO1 Control 5-4 50,151,45
CO1 Control 5-4 1,193,0
AO1 Control 5-4 32,71,11
AO1 Control 5-4 5,110,9
AO1 Lithium 5-4 31,83,19
nCO1 Control 5-4 11,259,114
nCO1 Lithium 5-4 30,33,5
AO1 Lithium 5-4 11,205,13
nCO1 Lithium 5-4 28,209,84
CO1 Lithium 5-4 2,194,86
CO1 Lithium 5-4 6,222,0
nCO1 Lithium 5-4 29,182,92
CO1 Lithium 5-4 11,186,79
ACO1 Lithium 5-4 27,171,49
CO1 Control 5-4 24,236,0
CO1 Lithium 5-4 12,196,103
CO1 Lithium 5-4 5,121,92
ACO1 Lithium 5-4 2,57,1
ACO1 Lithium 5-4 19,141,35
CO1 Lithium 5-4 7,138,59
ACO1 Lithium 5-4 4,16,2
ACO1 Control 5-4 28,66,0
CO1 Control 5-4 26,195,105
CO1 Control 5-4 18,269,0
AO1 Lithium 5-4 8,104,9
CO1 Lithium 5-4 4,180,0
ACO1 Control 5-4 45,70,0
CO1 Lithium 5-4 26,216,87
CO1 Control 5-4 6,179,44
ACO1 Control 5-4 27,73,9
CO1 Control 5-4 31,207,81
ACO1 Control 5-4 50,101,3
AO1 Control 5-4 14,112,18
CO1 Lithium 5-4 40,178,88
nCO1 Control 5-4 39,176,49
ACO1 Lithium 5-4 43,39,0
nCO1 Lithium 5-4 48,138,64
AO1 Lithium 5-4 42,140,49
ACO1 Control 5-4 32,104,35
nCO1 Lithium 5-4 2,214,118
nCO1 Control 5-4 29,134,63
AO1 Control 5-4 29,57,49
nCO1 Lithium 5-4 24,168,53
nCO1 Control 5-4 33,179,94
nCO1 Control 5-4 4,31,0
AO1 Lithium 5-4 21,85,14
CO1 Control 5-4 33,129,66
nCO1 Lithium 5-4 34,17,0
CO1 Control 5-4 8,99,60
AO1 Control 5-4 43,91,28
nCO1 Control 5-4 10,158,87
AO1 Lithium 5-4 35,77,2
CO1 Lithium 5-4 18,117,34
nCO1 Control 5-4 46,168,62
CO1 Control 5-4 50,161,46
AO1 Lithium 5-4 45,172,38
ACO1 Lithium 5-4 34,189,0
nCO1 Control 5-4 2,153,87
ACO1 Lithium 5-4 11,150,45
nCO1 Lithium 5-4 22,30,0
AO1 Lithium 5-4 7,111,49
AO1 Control 5-4 11,117,45
ACO1 Lithium 5-4 16,52,16
ACO1 Lithium 5-4 17,94,34
nCO1 Control 5-4 9,15,0
nCO1 Control 5-4 18,199,105
ACO1 Control 5-4 46,135,46
CO1 Lithium 5-4 30,174,89
ACO1 Lithium 5-4 31,77,11
ACO1 Control 5-4 24,72,16
CO1 Lithium 5-4 9,127,62
CO1 Lithium 5-4 25,169,90
AO1 Control 5-4 16,143,37
CO1 Lithium 5-4 3,151,89
ACO1 Lithium 5-4 30,71,0
ACO1 Lithium 5-4 39,63,10
ACO1 Lithium 5-4 49,164,0
ACO1 Control 5-4 31,194,92
CO1 Lithium 5-4 17,253,82
ACO1 Lithium 5-4 22,74,24
ACO1 Control 5-4 49,174,9
ACO1 Control 5-4 8,13,0
nCO1 Lithium 5-4 43,17,10
nCO1 Control 5-4 41,254,111
AO1 Lithium 5-4 49,106,8
AO1 Control 5-4 50,94,23
AO1 Lithium 5-4 5,32,2
nCO1 Control 5-4 20,206,85
nCO1 Control 5-4 5,109,80
ACO1 Control 5-4 12,100,5
nCO1 Lithium 5-4 47,132,61
AO1 Control 5-4 10,48,0
ACO1 Lithium 5-4 50,73,4
CO1 Control 5-4 36,239,76
ACO1 Control 5-4 3,51,10
nCO1 Lithium 5-4 39,149,63
ACO1 Lithium 5-4 47,212,0
nCO1 Control 5-4 26,147,0
CO1 Lithium 5-4 21,196,67
AO1 Control 5-4 45,76,29
nCO1 Control 5-4 23,173,100
CO1 Control 5-4 32,128,51
ACO1 Control 5-4 10,93,17
nCO1 Control 5-4 6,195,74
nCO1 Control 5-4 31,197,71
nCO1 Lithium 5-4 36,227,121
ACO1 Control 5-4 9,82,14
CO1 Lithium 5-4 15,185,125
AO1 Lithium 5-4 20,52,18
nCO1 Control 5-4 12,178,52
nCO1 Lithium 5-4 18,153,58
AO1 Control 5-4 20,97,5
nCO1 Lithium 5-4 26,203,97
CO1 Lithium 5-4 19,145,80
nCO1 Lithium 5-4 8,175,48
AO1 Control 5-4 40,71,11
CO1 Control 5-4 40,215,100
AO1 Lithium 5-4 17,98,13
nCO1 Lithium 5-4 44,208,101
CO1 Control 5-4 48,137,28
CO1 Control 5-4 27,145,62
CO1 Control 5-4 22,290,0
CO1 Control 5-4 13,159,66
AO1 Lithium 5-4 29,77,18
nCO1 Lithium 5-4 10,228,109
ACO1 Control 5-4 15,102,17
AO1 Control 5-4 1,94,12
AO1 Control 5-4 38,79,4
nCO1 Lithium 5-4 33,78,0
ACO1 Lithium 5-4 13,101,52
CO1 Lithium 5-4 16,176,0
ACO1 Control 5-4 23,177,67
AO1 Control 5-4 12,84,47
ACO1 Lithium 5-4 25,145,37
CO1 Control 5-4 10,143,71
nCO1 Lithium 5-4 31,147,56
AO1 Control 5-4 28,68,0
AO1 Lithium 5-4 24,61,12
ACO1 Control 5-4 30,61,0
nCO1 Lithium 5-4 20,245,119
ACO1 Control 5-4 14,167,1
nCO1 Control 5-4 27,122,51
CO1 Lithium 5-4 45,154,89
AO1 Control 5-4 8,122,40
CO1 Lithium 5-4 37,208,88
ACO1 Control 5-4 6,124,34
AO1 Control 5-4 15,106,35
ACO1 Control 5-4 4,40,0
CO1 Control 5-4 30,149,43
nCO1 Lithium 5-4 42,219,91
nCO1 Control 5-4 24,141,53
ACO1 Lithium 5-4 10,56,0
CO1 Lithium 5-4 36,257,30
AO1 Lithium 5-4 43,168,49
AO1 Control 5-4 30,86,18
AO1 Lithium 5-4 9,81,31
ACO1 Lithium 5-4 35,205,0
CO1 Lithium 5-4 1,121,38
ACO1 Control 5-4 1,150,0
ACO1 Lithium 5-4 5,22,0
nCO1 Control 5-4 13,187,66
CO1 Control 5-4 42,140,81
CO1 Lithium 5-4 39,157,70
nCO1 Control 5-4 47,167,0
ACO1 Lithium 5-4 15,57,16
CO1 Lithium 5-4 48,176,101
CO1 Control 5-4 25,240,0
ACO1 Lithium 5-4 7,47,0
ACO1 Lithium 5-4 24,113,15
ACO1 Lithium 5-4 21,68,4
nCO1 Lithium 5-4 21,162,56
CO1 Control 5-4 9,188,79
nCO1 Control 5-4 1,116,0
CO1 Lithium 5-4 24,199,69
CO1 Lithium 5-4 31,188,95
ACO1 Control 5-4 7,96,23
nCO1 Lithium 5-4 3,88,4
CO1 Control 5-4 47,189,66
CO1 Control 5-4 16,254,60
CO1 Lithium 5-4 10,191,86
nCO1 Lithium 5-4 1,215,80
CO1 Control 5-4 38,253,75
ACO1 Control 5-4 19,175,24
CO1 Lithium 5-4 49,128,0
nCO1 Lithium 5-4 14,202,70
nCO1 Control 5-4 40,132,74
AO1 Lithium 5-4 2,92,2
AO1 Lithium 5-4 10,114,30
CO1 Lithium 5-4 44,188,87
ACO1 Lithium 5-4 44,181,80
nCO1 Control 5-4 35,177,23
CO1 Control 5-4 39,142,64
AO1 Lithium 5-4 13,24,0
ACO1 Control 5-4 20,111,17
nCO1 Control 5-4 32,180,76
CO1 Control 5-4 17,181,86
AO1 Lithium 5-4 25,30,0
CO1 Lithium 5-4 29,212,102
AO1 Control 5-4 34,148,55
AO1 Control 5-4 3,65,39
ACO1 Lithium 5-4 28,15,0
CO1 Control 5-4 23,231,0
CO1 Lithium 5-4 41,212,106
ACO1 Lithium 5-4 37,67,0
ACO1 Lithium 5-4 18,93,19
AO1 Lithium 5-4 18,108,4
ACO1 Control 5-4 2,144,30
AO1 Lithium 5-4 38,103,25
AO1 Lithium 5-4 19,35,0
nCO1 Lithium 5-4 38,173,84
AO1 Lithium 5-4 32,30,0
AO1 Lithium 5-4 26,100,21
ACO1 Control 5-4 44,111,48
nCO1 Control 5-4 42,242,79
CO1 Control 5-4 4,90,39
AO1 Control 5-4 23,45,0
CO1 Lithium 5-4 27,174,88
AO1 Lithium 5-4 36,88,10
nCO1 Control 5-4 7,138,56
nCO1 Lithium 5-4 25,186,104
CO1 Control 5-4 46,157,56
AO1 Control 5-4 2,113,18
nCO1 Control 5-4 43,179,72
AO1 Control 5-4 22,140,31
AO1 Lithium 5-4 48,71,15
AO1 Control 5-4 48,107,25
CO1 Control 5-4 43,138,47
AO1 Control 5-4 13,127,36
nCO1 Lithium 5-4 5,160,61
ACO1 Control 5-4 48,85,19
AO1 Lithium 5-4 50,82,5
ACO1 Lithium 5-4 45,119,37
nCO1 Lithium 5-4 35,33,0
AO1 Lithium 5-4 27,105,0
AO1 Control 5-4 35,157,28
ACO1 Lithium 5-4 41,107,27
AO1 Control 5-4 21,141,36
nCO1 Control 5-4 21,202,44
AO1 Lithium 5-4 47,99,23
AO1 Lithium 5-4 44,99,20
CO1 Control 5-4 20,173,83
nCO1 Control 5-4 19,154,72
ACO1 Control 5-4 37,106,22
nCO1 Control 5-4 37,200,63
ACO1 Control 5-4 16,119,9
CO1 Control 5-4 35,181,77
AO1 Lithium 5-4 23,86,0
CO1 Control 5-4 7,157,64
AO1 Control 5-4 18,90,5
ACO1 Control 5-4 5,99,15
CO1 Control 5-4 11,40,0
CO1 Lithium 5-4 33,210,95
nCO1 Lithium 5-4 27,179,71
CO1 Control 5-4 19,119,0
nCO1 Lithium 5-4 37,73,3
nCO1 Lithium 5-4 45,170,67
nCO1 Control 5-4 28,72,0
CO1 Control 5-4 44,150,59
AO1 Control 5-4 24,189,0
nCO1 Control 5-4 3,46,2
ACO1 Control 5-4 11,121,21
nCO1 Control 5-4 49,46,0
nCO1 Control 5-4 15,188,54
AO1 Control 5-4 46,162,7
nCO1 Lithium 5-4 12,179,97
ACO1 Lithium 5-4 33,102,27
AO1 Lithium 5-4 3,93,1
ACO1 Control 5-4 38,83,19
ACO1 Control 5-4 29,68,0
ACO1 Control 5-4 13,158,30
ACO1 Control 5-4 35,137,30
ACO1 Lithium 5-4 32,150,0
ACO1 Lithium 5-4 29,96,3
nCO1 Lithium 5-4 4,162,75
nCO1 Control 5-4 17,163,88
nCO1 Lithium 5-4 40,224,79
nCO1 Control 5-4 25,148,67
ACO1 Control 5-4 43,81,1
AO1 Lithium 5-4 22,81,17
AO1 Lithium 5-4 1,128,41
CO1 Lithium 5-4 22,150,55
ACO1 Lithium 5-4 46,117,18
