RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,27,61
CO1 Control 5-4 34,16,37
CO1 Control 5-4 41,20,43
nCO1 Lithium 5-4 32,0,10
AO1 Control 5-4 25,12,18
nCO1 Lithium 5-4 46,51,97
CO1 Control 5-4 14,34,73
nCO1 Control 5-4 8,44,77
AO1 Lithium 5-4 40,0,9
nCO1 Lithium 5-4 19,43,50
ACO1 Lithium 5-4 14,0,0
ACO1 Control 5-4 33,0,0
AO1 Control 5-4 7,15,15
AO1 Lithium 5-4 14,2,4
ACO1 Lithium 5-4 9,11,31
ACO1 Control 5-4 36,18,36
ACO1 Control 5-4 40,0,0
CO1 Control 5-4 45,47,81
CO1 Lithium 5-4 50,23,54
AO1 Control 5-4 27,8,3
ACO1 Lithium 5-4 6,18,26
AO1 Control 5-4 42,12,22
ACO1 Control 5-4 17,5,5
CO1 Lithium 5-4 13,29,62
AO1 Lithium 5-4 46,0,0
AO1 Control 5-4 33,32,36
CO1 Lithium 5-4 35,29,86
nCO1 Lithium 5-4 50,62,94
CO1 Lithium 5-4 43,17,52
CO1 Control 5-4 3,20,51
ACO1 Lithium 5-4 26,6,4
CO1 Control 5-4 5,0,0
AO1 Control 5-4 41,6,28
CO1 Control 5-4 21,68,69
nCO1 Control 5-4 30,52,55
AO1 Lithium 5-4 37,28,42
nCO1 Control 5-4 14,22,48
CO1 Lithium 5-4 23,47,92
ACO1 Lithium 5-4 40,1,9
nCO1 Lithium 5-4 41,58,76
ACO1 Control 5-4 21,41,58
CO1 Lithium 5-4 20,29,61
AO1 Control 5-4 19,27,0
ACO1 Lithium 5-4 23,16,10
ACO1 Control 5-4 39,8,5
AO1 Lithium 5-4 39,1,0
ACO1 Lithium 5-4 20,4,19
CO1 Lithium 5-4 42,4,0
CO1 Lithium 5-4 32,20,82
nCO1 Control 5-4 44,107,113
nCO1 Control 5-4 45,30,29
AO1 Lithium 5-4 34,0,0
AO1 Control 5-4 9,17,37
AO1 Control 5-4 36,13,6
AO1 Lithium 5-4 12,11,28
nCO1 Lithium 5-4 11,43,92
CO1 Lithium 5-4 38,24,59
nCO1 Lithium 5-4 9,46,80
nCO1 Lithium 5-4 15,39,89
AO1 Lithium 5-4 33,26,49
nCO1 Lithium 5-4 49,15,14
AO1 Control 5-4 6,34,67
CO1 Control 5-4 12,39,69
CO1 Control 5-4 15,53,82
nCO1 Lithium 5-4 6,25,90
ACO1 Control 5-4 25,10,24
ACO1 Lithium 5-4 3,14,38
CO1 Control 5-4 29,40,82
AO1 Control 5-4 26,6,5
nCO1 Lithium 5-4 23,94,112
ACO1 Control 5-4 47,13,22
AO1 Lithium 5-4 15,3,10
CO1 Control 5-4 49,17,47
ACO1 Control 5-4 42,9,25
CO1 Lithium 5-4 46,13,52
ACO1 Control 5-4 26,16,54
ACO1 Lithium 5-4 12,0,0
CO1 Lithium 5-4 47,42,78
ACO1 Lithium 5-4 42,24,37
nCO1 Lithium 5-4 13,32,90
nCO1 Control 5-4 48,2,0
AO1 Control 5-4 39,4,35
ACO1 Control 5-4 41,4,18
CO1 Lithium 5-4 28,47,76
nCO1 Control 5-4 16,13,0
ACO1 Lithium 5-4 1,16,13
ACO1 Lithium 5-4 38,3,0
nCO1 Lithium 5-4 7,40,88
CO1 Control 5-4 28,27,50
AO1 Lithium 5-4 30,25,41
ACO1 Control 5-4 22,23,29
nCO1 Lithium 5-4 16,43,117
ACO1 Control 5-4 18,10,22
CO1 Control 5-4 37,40,52
AO1 Control 5-4 47,23,33
AO1 Lithium 5-4 6,0,0
AO1 Control 5-4 44,20,30
nCO1 Control 5-4 36,8,1
AO1 Control 5-4 17,2,0
CO1 Lithium 5-4 14,74,0
nCO1 Lithium 5-4 17,39,83
nCO1 Control 5-4 38,54,91
AO1 Control 5-4 49,19,23
CO1 Lithium 5-4 8,35,36
CO1 Control 5-4 2,28,23
CO1 Lithium 5-4 34,7,25
AO1 Control 5-4 4,13,36
AO1 Lithium 5-4 41,7,4
ACO1 Lithium 5-4 48,18,36
nCO1 Control 5-4 22,42,75
AO1 Lithium 5-4 28,0,0
ACO1 Control 5-4 34,30,36
AO1 Lithium 5-4 4,0,0
AO1 Lithium 5-4 16,18,22
AO1 Control 5-4 31,12,35
nCO1 Control 5-4 34,26,68
AO1 Control 5-4 37,3,9
ACO1 Lithium 5-4 36,30,26
nCO1 Control 5-4 50,35,45
CO1 Control 5-4 1,113,0
AO1 Control 5-4 32,3,11
AO1 Control 5-4 5,7,9
AO1 Lithium 5-4 31,15,19
nCO1 Control 5-4 11,67,114
nCO1 Lithium 5-4 30,6,5
AO1 Lithium 5-4 11,6,13
nCO1 Lithium 5-4 28,55,84
CO1 Lithium 5-4 2,76,86
CO1 Lithium 5-4 6,57,0
nCO1 Lithium 5-4 29,57,92
CO1 Lithium 5-4 11,45,79
ACO1 Lithium 5-4 27,44,49
CO1 Control 5-4 24,30,0
CO1 Lithium 5-4 12,82,103
CO1 Lithium 5-4 5,73,92
ACO1 Lithium 5-4 2,5,1
ACO1 Lithium 5-4 19,33,35
CO1 Lithium 5-4 7,23,59
ACO1 Lithium 5-4 4,0,2
ACO1 Control 5-4 28,2,0
CO1 Control 5-4 26,29,105
CO1 Control 5-4 18,0,0
AO1 Lithium 5-4 8,1,9
CO1 Lithium 5-4 4,30,0
ACO1 Control 5-4 45,10,0
CO1 Lithium 5-4 26,51,87
CO1 Control 5-4 6,11,44
ACO1 Control 5-4 27,2,9
CO1 Control 5-4 31,28,81
ACO1 Control 5-4 50,11,3
AO1 Control 5-4 14,34,18
CO1 Lithium 5-4 40,37,88
nCO1 Control 5-4 39,22,49
ACO1 Lithium 5-4 43,0,0
nCO1 Lithium 5-4 48,35,64
AO1 Lithium 5-4 42,27,49
ACO1 Control 5-4 32,17,35
nCO1 Lithium 5-4 2,65,118
nCO1 Control 5-4 29,37,63
AO1 Control 5-4 29,11,49
nCO1 Lithium 5-4 24,24,53
nCO1 Control 5-4 33,67,94
nCO1 Control 5-4 4,0,0
AO1 Lithium 5-4 21,15,14
CO1 Control 5-4 33,33,66
nCO1 Lithium 5-4 34,0,0
CO1 Control 5-4 8,11,60
AO1 Control 5-4 43,13,28
nCO1 Control 5-4 10,32,87
AO1 Lithium 5-4 35,1,2
CO1 Lithium 5-4 18,18,34
nCO1 Control 5-4 46,46,62
CO1 Control 5-4 50,21,46
AO1 Lithium 5-4 45,43,38
ACO1 Lithium 5-4 34,0,0
nCO1 Control 5-4 2,68,87
ACO1 Lithium 5-4 11,14,45
nCO1 Lithium 5-4 22,8,0
AO1 Lithium 5-4 7,23,49
AO1 Control 5-4 11,33,45
ACO1 Lithium 5-4 16,10,16
ACO1 Lithium 5-4 17,15,34
nCO1 Control 5-4 9,0,0
nCO1 Control 5-4 18,62,105
ACO1 Control 5-4 46,38,46
CO1 Lithium 5-4 30,21,89
ACO1 Lithium 5-4 31,10,11
ACO1 Control 5-4 24,10,16
CO1 Lithium 5-4 9,34,62
CO1 Lithium 5-4 25,26,90
AO1 Control 5-4 16,10,37
CO1 Lithium 5-4 3,68,89
ACO1 Lithium 5-4 30,0,0
ACO1 Lithium 5-4 39,5,10
ACO1 Lithium 5-4 49,0,0
ACO1 Control 5-4 31,47,92
CO1 Lithium 5-4 17,33,82
ACO1 Lithium 5-4 22,25,24
ACO1 Control 5-4 49,58,9
ACO1 Control 5-4 8,0,0
nCO1 Lithium 5-4 43,3,10
nCO1 Control 5-4 41,68,111
AO1 Lithium 5-4 49,12,8
AO1 Control 5-4 50,9,23
AO1 Lithium 5-4 5,1,2
nCO1 Control 5-4 20,57,85
nCO1 Control 5-4 5,54,80
ACO1 Control 5-4 12,4,5
nCO1 Lithium 5-4 47,40,61
AO1 Control 5-4 10,13,0
ACO1 Lithium 5-4 50,5,4
CO1 Control 5-4 36,21,76
ACO1 Control 5-4 3,0,10
nCO1 Lithium 5-4 39,27,63
ACO1 Lithium 5-4 47,15,0
nCO1 Control 5-4 26,0,0
CO1 Lithium 5-4 21,78,67
AO1 Control 5-4 45,13,29
nCO1 Control 5-4 23,86,100
CO1 Control 5-4 32,29,51
ACO1 Control 5-4 10,6,17
nCO1 Control 5-4 6,37,74
nCO1 Control 5-4 31,57,71
nCO1 Lithium 5-4 36,59,121
ACO1 Control 5-4 9,6,14
CO1 Lithium 5-4 15,73,125
AO1 Lithium 5-4 20,5,18
nCO1 Control 5-4 12,43,52
nCO1 Lithium 5-4 18,17,58
AO1 Control 5-4 20,11,5
nCO1 Lithium 5-4 26,53,97
CO1 Lithium 5-4 19,41,80
nCO1 Lithium 5-4 8,24,48
AO1 Control 5-4 40,7,11
CO1 Control 5-4 40,36,100
AO1 Lithium 5-4 17,5,13
nCO1 Lithium 5-4 44,61,101
CO1 Control 5-4 48,16,28
CO1 Control 5-4 27,22,62
CO1 Control 5-4 22,15,0
CO1 Control 5-4 13,31,66
AO1 Lithium 5-4 29,4,18
nCO1 Lithium 5-4 10,55,109
ACO1 Control 5-4 15,15,17
AO1 Control 5-4 1,8,12
AO1 Control 5-4 38,4,4
nCO1 Lithium 5-4 33,1,0
ACO1 Lithium 5-4 13,21,52
CO1 Lithium 5-4 16,30,0
ACO1 Control 5-4 23,41,67
AO1 Control 5-4 12,23,47
ACO1 Lithium 5-4 25,50,37
CO1 Control 5-4 10,26,71
nCO1 Lithium 5-4 31,26,56
AO1 Control 5-4 28,3,0
AO1 Lithium 5-4 24,5,12
ACO1 Control 5-4 30,0,0
nCO1 Lithium 5-4 20,91,119
ACO1 Control 5-4 14,2,1
nCO1 Control 5-4 27,31,51
