RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,33,61
CO1 Control 5-4 34,15,37
CO1 Control 5-4 41,42,43
nCO1 Lithium 5-4 32,1,10
AO1 Control 5-4 25,17,18
nCO1 Lithium 5-4 46,66,97
CO1 Control 5-4 14,32,73
nCO1 Control 5-4 8,50,77
AO1 Lithium 5-4 40,0,9
nCO1 Lithium 5-4 19,48,50
ACO1 Lithium 5-4 14,1,0
ACO1 Control 5-4 33,0,0
AO1 Control 5-4 7,10,15
AO1 Lithium 5-4 14,11,4
ACO1 Lithium 5-4 9,9,31
ACO1 Control 5-4 36,60,36
ACO1 Control 5-4 40,0,0
CO1 Control 5-4 45,68,81
CO1 Lithium 5-4 50,39,54
AO1 Control 5-4 27,9,3
ACO1 Lithium 5-4 6,12,26
AO1 Control 5-4 42,12,22
ACO1 Control 5-4 17,6,5
CO1 Lithium 5-4 13,52,62
AO1 Lithium 5-4 46,0,0
AO1 Control 5-4 33,39,36
CO1 Lithium 5-4 35,62,86
nCO1 Lithium 5-4 50,97,94
CO1 Lithium 5-4 43,27,52
CO1 Control 5-4 3,22,51
ACO1 Lithium 5-4 26,8,4
CO1 Control 5-4 5,0,0
AO1 Control 5-4 41,41,28
CO1 Control 5-4 21,70,69
nCO1 Control 5-4 30,83,55
AO1 Lithium 5-4 37,34,42
nCO1 Control 5-4 14,34,48
CO1 Lithium 5-4 23,75,92
ACO1 Lithium 5-4 40,1,9
nCO1 Lithium 5-4 41,98,76
ACO1 Control 5-4 21,69,58
CO1 Lithium 5-4 20,32,61
AO1 Control 5-4 19,60,0
ACO1 Lithium 5-4 23,11,10
ACO1 Control 5-4 39,5,5
AO1 Lithium 5-4 39,1,0
ACO1 Lithium 5-4 20,6,19
CO1 Lithium 5-4 42,11,0
CO1 Lithium 5-4 32,56,82
nCO1 Control 5-4 44,121,113
nCO1 Control 5-4 45,41,29
AO1 Lithium 5-4 34,0,0
AO1 Control 5-4 9,21,37
AO1 Control 5-4 36,20,6
AO1 Lithium 5-4 12,4,28
nCO1 Lithium 5-4 11,80,92
CO1 Lithium 5-4 38,44,59
nCO1 Lithium 5-4 9,101,80
nCO1 Lithium 5-4 15,66,89
AO1 Lithium 5-4 33,32,49
nCO1 Lithium 5-4 49,21,14
AO1 Control 5-4 6,50,67
CO1 Control 5-4 12,55,69
CO1 Control 5-4 15,67,82
nCO1 Lithium 5-4 6,58,90
ACO1 Control 5-4 25,9,24
ACO1 Lithium 5-4 3,12,38
CO1 Control 5-4 29,50,82
AO1 Control 5-4 26,6,5
nCO1 Lithium 5-4 23,126,112
ACO1 Control 5-4 47,38,22
AO1 Lithium 5-4 15,2,10
CO1 Control 5-4 49,11,47
ACO1 Control 5-4 42,6,25
CO1 Lithium 5-4 46,21,52
ACO1 Control 5-4 26,23,54
ACO1 Lithium 5-4 12,0,0
CO1 Lithium 5-4 47,81,78
ACO1 Lithium 5-4 42,26,37
nCO1 Lithium 5-4 13,28,90
nCO1 Control 5-4 48,3,0
AO1 Control 5-4 39,18,35
ACO1 Control 5-4 41,3,18
CO1 Lithium 5-4 28,66,76
nCO1 Control 5-4 16,13,0
ACO1 Lithium 5-4 1,16,13
ACO1 Lithium 5-4 38,3,0
nCO1 Lithium 5-4 7,57,88
CO1 Control 5-4 28,41,50
AO1 Lithium 5-4 30,30,41
ACO1 Control 5-4 22,24,29
nCO1 Lithium 5-4 16,86,117
ACO1 Control 5-4 18,6,22
CO1 Control 5-4 37,47,52
AO1 Control 5-4 47,22,33
AO1 Lithium 5-4 6,24,0
AO1 Control 5-4 44,15,30
nCO1 Control 5-4 36,34,1
AO1 Control 5-4 17,1,0
CO1 Lithium 5-4 14,111,0
nCO1 Lithium 5-4 17,86,83
nCO1 Control 5-4 38,76,91
AO1 Control 5-4 49,26,23
CO1 Lithium 5-4 8,36,36
CO1 Control 5-4 2,45,23
CO1 Lithium 5-4 34,11,25
AO1 Control 5-4 4,16,36
AO1 Lithium 5-4 41,4,4
ACO1 Lithium 5-4 48,16,36
nCO1 Control 5-4 22,73,75
AO1 Lithium 5-4 28,15,0
ACO1 Control 5-4 34,32,36
AO1 Lithium 5-4 4,0,0
AO1 Lithium 5-4 16,21,22
AO1 Control 5-4 31,12,35
nCO1 Control 5-4 34,51,68
AO1 Control 5-4 37,3,9
ACO1 Lithium 5-4 36,42,26
nCO1 Control 5-4 50,39,45
CO1 Control 5-4 1,82,0
AO1 Control 5-4 32,4,11
AO1 Control 5-4 5,6,9
AO1 Lithium 5-4 31,6,19
nCO1 Control 5-4 11,122,114
nCO1 Lithium 5-4 30,7,5
AO1 Lithium 5-4 11,26,13
nCO1 Lithium 5-4 28,79,84
CO1 Lithium 5-4 2,105,86
CO1 Lithium 5-4 6,249,0
nCO1 Lithium 5-4 29,97,92
CO1 Lithium 5-4 11,77,79
ACO1 Lithium 5-4 27,68,49
CO1 Control 5-4 24,75,0
CO1 Lithium 5-4 12,103,103
CO1 Lithium 5-4 5,94,92
ACO1 Lithium 5-4 2,3,1
ACO1 Lithium 5-4 19,32,35
CO1 Lithium 5-4 7,39,59
ACO1 Lithium 5-4 4,1,2
ACO1 Control 5-4 28,4,0
CO1 Control 5-4 26,43,105
CO1 Control 5-4 18,99,0
AO1 Lithium 5-4 8,11,9
CO1 Lithium 5-4 4,114,0
ACO1 Control 5-4 45,0,0
CO1 Lithium 5-4 26,73,87
CO1 Control 5-4 6,13,44
ACO1 Control 5-4 27,1,9
CO1 Control 5-4 31,50,81
ACO1 Control 5-4 50,12,3
AO1 Control 5-4 14,23,18
CO1 Lithium 5-4 40,58,88
nCO1 Control 5-4 39,31,49
ACO1 Lithium 5-4 43,1,0
nCO1 Lithium 5-4 48,36,64
AO1 Lithium 5-4 42,38,49
ACO1 Control 5-4 32,19,35
nCO1 Lithium 5-4 2,85,118
nCO1 Control 5-4 29,41,63
AO1 Control 5-4 29,9,49
nCO1 Lithium 5-4 24,72,53
nCO1 Control 5-4 33,89,94
nCO1 Control 5-4 4,12,0
AO1 Lithium 5-4 21,10,14
CO1 Control 5-4 33,47,66
nCO1 Lithium 5-4 34,0,0
CO1 Control 5-4 8,13,60
AO1 Control 5-4 43,10,28
nCO1 Control 5-4 10,61,87
AO1 Lithium 5-4 35,1,2
CO1 Lithium 5-4 18,14,34
nCO1 Control 5-4 46,41,62
CO1 Control 5-4 50,33,46
AO1 Lithium 5-4 45,44,38
ACO1 Lithium 5-4 34,0,0
nCO1 Control 5-4 2,75,87
ACO1 Lithium 5-4 11,41,45
nCO1 Lithium 5-4 22,17,0
AO1 Lithium 5-4 7,26,49
AO1 Control 5-4 11,23,45
ACO1 Lithium 5-4 16,5,16
ACO1 Lithium 5-4 17,18,34
nCO1 Control 5-4 9,10,0
nCO1 Control 5-4 18,76,105
ACO1 Control 5-4 46,32,46
CO1 Lithium 5-4 30,52,89
ACO1 Lithium 5-4 31,6,11
ACO1 Control 5-4 24,11,16
CO1 Lithium 5-4 9,39,62
CO1 Lithium 5-4 25,68,90
AO1 Control 5-4 16,8,37
CO1 Lithium 5-4 3,73,89
ACO1 Lithium 5-4 30,0,0
ACO1 Lithium 5-4 39,6,10
ACO1 Lithium 5-4 49,0,0
ACO1 Control 5-4 31,67,92
CO1 Lithium 5-4 17,33,82
ACO1 Lithium 5-4 22,18,24
ACO1 Control 5-4 49,27,9
ACO1 Control 5-4 8,10,0
nCO1 Lithium 5-4 43,0,10
nCO1 Control 5-4 41,107,111
AO1 Lithium 5-4 49,10,8
AO1 Control 5-4 50,10,23
AO1 Lithium 5-4 5,1,2
nCO1 Control 5-4 20,86,85
nCO1 Control 5-4 5,57,80
ACO1 Control 5-4 12,2,5
nCO1 Lithium 5-4 47,41,61
AO1 Control 5-4 10,15,0
ACO1 Lithium 5-4 50,1,4
CO1 Control 5-4 36,48,76
ACO1 Control 5-4 3,7,10
nCO1 Lithium 5-4 39,22,63
ACO1 Lithium 5-4 47,75,0
nCO1 Control 5-4 26,60,0
CO1 Lithium 5-4 21,112,67
AO1 Control 5-4 45,15,29
nCO1 Control 5-4 23,97,100
CO1 Control 5-4 32,30,51
ACO1 Control 5-4 10,5,17
nCO1 Control 5-4 6,48,74
nCO1 Control 5-4 31,62,71
nCO1 Lithium 5-4 36,105,121
ACO1 Control 5-4 9,9,14
CO1 Lithium 5-4 15,92,125
AO1 Lithium 5-4 20,3,18
