RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,79,61
CO1 Control 5-4 34,31,37
CO1 Control 5-4 41,197,43
nCO1 Lithium 5-4 32,36,10
AO1 Control 5-4 25,115,18
nCO1 Lithium 5-4 46,166,97
CO1 Control 5-4 14,134,73
nCO1 Control 5-4 8,105,77
AO1 Lithium 5-4 40,11,9
nCO1 Lithium 5-4 19,141,50
ACO1 Lithium 5-4 14,3,0
ACO1 Control 5-4 33,19,0
AO1 Control 5-4 7,85,15
AO1 Lithium 5-4 14,32,4
ACO1 Lithium 5-4 9,103,31
ACO1 Control 5-4 36,137,36
ACO1 Control 5-4 40,2,0
CO1 Control 5-4 45,109,81
CO1 Lithium 5-4 50,169,54
AO1 Control 5-4 27,16,3
ACO1 Lithium 5-4 6,24,26
AO1 Control 5-4 42,63,22
ACO1 Control 5-4 17,53,5
CO1 Lithium 5-4 13,95,62
AO1 Lithium 5-4 46,35,0
AO1 Control 5-4 33,91,36
CO1 Lithium 5-4 35,112,86
nCO1 Lithium 5-4 50,224,94
CO1 Lithium 5-4 43,100,52
CO1 Control 5-4 3,55,51
ACO1 Lithium 5-4 26,27,4
CO1 Control 5-4 5,74,0
AO1 Control 5-4 41,155,28
CO1 Control 5-4 21,158,69
nCO1 Control 5-4 30,150,55
AO1 Lithium 5-4 37,104,42
nCO1 Control 5-4 14,77,48
CO1 Lithium 5-4 23,132,92
ACO1 Lithium 5-4 40,4,9
nCO1 Lithium 5-4 41,172,76
ACO1 Control 5-4 21,84,58
CO1 Lithium 5-4 20,113,61
AO1 Control 5-4 19,29,0
ACO1 Lithium 5-4 23,12,10
ACO1 Control 5-4 39,25,5
AO1 Lithium 5-4 39,2,0
ACO1 Lithium 5-4 20,40,19
CO1 Lithium 5-4 42,128,0
CO1 Lithium 5-4 32,172,82
nCO1 Control 5-4 44,191,113
nCO1 Control 5-4 45,100,29
AO1 Lithium 5-4 34,5,0
AO1 Control 5-4 9,44,37
AO1 Control 5-4 36,75,6
AO1 Lithium 5-4 12,8,28
nCO1 Lithium 5-4 11,188,92
CO1 Lithium 5-4 38,115,59
nCO1 Lithium 5-4 9,184,80
nCO1 Lithium 5-4 15,154,89
