RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,192,61
CO1 Control 5-4 34,178,37
CO1 Control 5-4 41,269,43
nCO1 Lithium 5-4 32,156,10
AO1 Control 5-4 25,223,18
nCO1 Lithium 5-4 46,279,97
CO1 Control 5-4 14,219,73
nCO1 Control 5-4 8,272,77
AO1 Lithium 5-4 40,106,9
nCO1 Lithium 5-4 19,325,50
ACO1 Lithium 5-4 14,39,0
ACO1 Control 5-4 33,420,0
AO1 Control 5-4 7,211,15
AO1 Lithium 5-4 14,134,4
ACO1 Lithium 5-4 9,190,31
ACO1 Control 5-4 36,272,36
ACO1 Control 5-4 40,78,0
CO1 Control 5-4 45,302,81
CO1 Lithium 5-4 50,373,54
AO1 Control 5-4 27,236,3
ACO1 Lithium 5-4 6,84,26
AO1 Control 5-4 42,220,22
ACO1 Control 5-4 17,199,5
CO1 Lithium 5-4 13,188,62
AO1 Lithium 5-4 46,99,0
AO1 Control 5-4 33,229,36
CO1 Lithium 5-4 35,185,86
nCO1 Lithium 5-4 50,351,94
CO1 Lithium 5-4 43,192,52
CO1 Control 5-4 3,231,51
ACO1 Lithium 5-4 26,211,4
CO1 Control 5-4 5,90,0
AO1 Control 5-4 41,268,28
CO1 Control 5-4 21,253,69
nCO1 Control 5-4 30,339,55
AO1 Lithium 5-4 37,188,42
nCO1 Control 5-4 14,210,48
CO1 Lithium 5-4 23,284,92
ACO1 Lithium 5-4 40,128,9
nCO1 Lithium 5-4 41,230,76
ACO1 Control 5-4 21,229,58
CO1 Lithium 5-4 20,284,61
AO1 Control 5-4 19,193,0
ACO1 Lithium 5-4 23,113,10
ACO1 Control 5-4 39,170,5
AO1 Lithium 5-4 39,102,0
ACO1 Lithium 5-4 20,138,19
CO1 Lithium 5-4 42,227,0
CO1 Lithium 5-4 32,307,82
nCO1 Control 5-4 44,343,113
nCO1 Control 5-4 45,301,29
AO1 Lithium 5-4 34,70,0
AO1 Control 5-4 9,180,37
AO1 Control 5-4 36,226,6
AO1 Lithium 5-4 12,123,28
nCO1 Lithium 5-4 11,253,92
CO1 Lithium 5-4 38,232,59
nCO1 Lithium 5-4 9,317,80
nCO1 Lithium 5-4 15,251,89
AO1 Lithium 5-4 33,151,49
nCO1 Lithium 5-4 49,268,14
AO1 Control 5-4 6,233,67
CO1 Control 5-4 12,339,69
CO1 Control 5-4 15,195,82
nCO1 Lithium 5-4 6,296,90
ACO1 Control 5-4 25,162,24
ACO1 Lithium 5-4 3,162,38
CO1 Control 5-4 29,245,82
AO1 Control 5-4 26,190,5
nCO1 Lithium 5-4 23,312,112
ACO1 Control 5-4 47,226,22
AO1 Lithium 5-4 15,115,10
CO1 Control 5-4 49,302,47
ACO1 Control 5-4 42,203,25
CO1 Lithium 5-4 46,299,52
ACO1 Control 5-4 26,267,54
ACO1 Lithium 5-4 12,412,0
CO1 Lithium 5-4 47,340,78
ACO1 Lithium 5-4 42,213,37
nCO1 Lithium 5-4 13,270,90
nCO1 Control 5-4 48,131,0
AO1 Control 5-4 39,192,35
ACO1 Control 5-4 41,156,18
CO1 Lithium 5-4 28,307,76
nCO1 Control 5-4 16,305,0
ACO1 Lithium 5-4 1,111,13
ACO1 Lithium 5-4 38,163,0
nCO1 Lithium 5-4 7,275,88
CO1 Control 5-4 28,312,50
AO1 Lithium 5-4 30,119,41
ACO1 Control 5-4 22,279,29
nCO1 Lithium 5-4 16,297,117
ACO1 Control 5-4 18,225,22
CO1 Control 5-4 37,381,52
AO1 Control 5-4 47,277,33
AO1 Lithium 5-4 6,216,0
AO1 Control 5-4 44,223,30
nCO1 Control 5-4 36,280,1
AO1 Control 5-4 17,348,0
CO1 Lithium 5-4 14,364,0
nCO1 Lithium 5-4 17,343,83
nCO1 Control 5-4 38,261,91
AO1 Control 5-4 49,187,23
CO1 Lithium 5-4 8,251,36
CO1 Control 5-4 2,247,23
CO1 Lithium 5-4 34,244,25
AO1 Control 5-4 4,233,36
AO1 Lithium 5-4 41,133,4
ACO1 Lithium 5-4 48,157,36
nCO1 Control 5-4 22,284,75
AO1 Lithium 5-4 28,96,0
ACO1 Control 5-4 34,164,36
AO1 Lithium 5-4 4,279,0
AO1 Lithium 5-4 16,142,22
AO1 Control 5-4 31,331,35
nCO1 Control 5-4 34,238,68
AO1 Control 5-4 37,157,9
ACO1 Lithium 5-4 36,181,26
nCO1 Control 5-4 50,313,45
CO1 Control 5-4 1,248,0
AO1 Control 5-4 32,140,11
AO1 Control 5-4 5,239,9
AO1 Lithium 5-4 31,204,19
nCO1 Control 5-4 11,281,114
nCO1 Lithium 5-4 30,131,5
AO1 Lithium 5-4 11,348,13
nCO1 Lithium 5-4 28,308,84
CO1 Lithium 5-4 2,241,86
CO1 Lithium 5-4 6,298,0
