RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,58,61
CO1 Control 5-4 34,22,37
CO1 Control 5-4 41,78,43
nCO1 Lithium 5-4 32,0,10
AO1 Control 5-4 25,20,18
nCO1 Lithium 5-4 46,106,97
CO1 Control 5-4 14,62,73
nCO1 Control 5-4 8,67,77
AO1 Lithium 5-4 40,0,9
nCO1 Lithium 5-4 19,73,50
ACO1 Lithium 5-4 14,3,0
ACO1 Control 5-4 33,0,0
AO1 Control 5-4 7,28,15
AO1 Lithium 5-4 14,4,4
ACO1 Lithium 5-4 9,31,31
ACO1 Control 5-4 36,62,36
ACO1 Control 5-4 40,0,0
CO1 Control 5-4 45,94,81
CO1 Lithium 5-4 50,70,54
AO1 Control 5-4 27,6,3
ACO1 Lithium 5-4 6,32,26
AO1 Control 5-4 42,27,22
ACO1 Control 5-4 17,8,5
CO1 Lithium 5-4 13,68,62
AO1 Lithium 5-4 46,16,0
AO1 Control 5-4 33,46,36
CO1 Lithium 5-4 35,67,86
nCO1 Lithium 5-4 50,131,94
CO1 Lithium 5-4 43,49,52
CO1 Control 5-4 3,32,51
ACO1 Lithium 5-4 26,8,4
CO1 Control 5-4 5,0,0
AO1 Control 5-4 41,15,28
CO1 Control 5-4 21,90,69
nCO1 Control 5-4 30,74,55
AO1 Lithium 5-4 37,70,42
nCO1 Control 5-4 14,51,48
CO1 Lithium 5-4 23,88,92
ACO1 Lithium 5-4 40,1,9
nCO1 Lithium 5-4 41,107,76
ACO1 Control 5-4 21,64,58
CO1 Lithium 5-4 20,67,61
AO1 Control 5-4 19,24,0
ACO1 Lithium 5-4 23,18,10
ACO1 Control 5-4 39,8,5
AO1 Lithium 5-4 39,4,0
ACO1 Lithium 5-4 20,17,19
CO1 Lithium 5-4 42,27,0
CO1 Lithium 5-4 32,100,82
nCO1 Control 5-4 44,152,113
nCO1 Control 5-4 45,41,29
AO1 Lithium 5-4 34,0,0
AO1 Control 5-4 9,30,37
AO1 Control 5-4 36,29,6
AO1 Lithium 5-4 12,13,28
nCO1 Lithium 5-4 11,98,92
CO1 Lithium 5-4 38,78,59
nCO1 Lithium 5-4 9,122,80
nCO1 Lithium 5-4 15,83,89
AO1 Lithium 5-4 33,42,49
nCO1 Lithium 5-4 49,20,14
AO1 Control 5-4 6,64,67
CO1 Control 5-4 12,66,69
CO1 Control 5-4 15,82,82
nCO1 Lithium 5-4 6,85,90
ACO1 Control 5-4 25,16,24
ACO1 Lithium 5-4 3,21,38
CO1 Control 5-4 29,68,82
AO1 Control 5-4 26,7,5
nCO1 Lithium 5-4 23,125,112
ACO1 Control 5-4 47,40,22
AO1 Lithium 5-4 15,6,10
CO1 Control 5-4 49,32,47
ACO1 Control 5-4 42,15,25
CO1 Lithium 5-4 46,36,52
ACO1 Control 5-4 26,44,54
ACO1 Lithium 5-4 12,0,0
CO1 Lithium 5-4 47,91,78
ACO1 Lithium 5-4 42,47,37
nCO1 Lithium 5-4 13,50,90
nCO1 Control 5-4 48,4,0
AO1 Control 5-4 39,22,35
ACO1 Control 5-4 41,6,18
CO1 Lithium 5-4 28,82,76
nCO1 Control 5-4 16,13,0
ACO1 Lithium 5-4 1,23,13
ACO1 Lithium 5-4 38,6,0
nCO1 Lithium 5-4 7,92,88
CO1 Control 5-4 28,35,50
AO1 Lithium 5-4 30,41,41
ACO1 Control 5-4 22,29,29
nCO1 Lithium 5-4 16,136,117
ACO1 Control 5-4 18,22,22
CO1 Control 5-4 37,45,52
AO1 Control 5-4 47,32,33
AO1 Lithium 5-4 6,10,0
AO1 Control 5-4 44,27,30
nCO1 Control 5-4 36,30,1
AO1 Control 5-4 17,4,0
CO1 Lithium 5-4 14,152,0
nCO1 Lithium 5-4 17,87,83
nCO1 Control 5-4 38,94,91
AO1 Control 5-4 49,21,23
CO1 Lithium 5-4 8,37,36
CO1 Control 5-4 2,36,23
CO1 Lithium 5-4 34,29,25
AO1 Control 5-4 4,32,36
AO1 Lithium 5-4 41,9,4
ACO1 Lithium 5-4 48,24,36
nCO1 Control 5-4 22,101,75
AO1 Lithium 5-4 28,12,0
ACO1 Control 5-4 34,36,36
AO1 Lithium 5-4 4,21,0
AO1 Lithium 5-4 16,35,22
AO1 Control 5-4 31,20,35
nCO1 Control 5-4 34,73,68
AO1 Control 5-4 37,6,9
ACO1 Lithium 5-4 36,44,26
nCO1 Control 5-4 50,56,45
CO1 Control 5-4 1,78,0
AO1 Control 5-4 32,4,11
AO1 Control 5-4 5,12,9
AO1 Lithium 5-4 31,21,19
nCO1 Control 5-4 11,149,114
nCO1 Lithium 5-4 30,12,5
AO1 Lithium 5-4 11,53,13
nCO1 Lithium 5-4 28,104,84
CO1 Lithium 5-4 2,111,86
CO1 Lithium 5-4 6,94,0
nCO1 Lithium 5-4 29,107,92
CO1 Lithium 5-4 11,81,79
ACO1 Lithium 5-4 27,64,49
CO1 Control 5-4 24,62,0
CO1 Lithium 5-4 12,122,103
CO1 Lithium 5-4 5,99,92
ACO1 Lithium 5-4 2,3,1
ACO1 Lithium 5-4 19,48,35
CO1 Lithium 5-4 7,59,59
ACO1 Lithium 5-4 4,0,2
ACO1 Control 5-4 28,0,0
CO1 Control 5-4 26,88,105
CO1 Control 5-4 18,0,0
AO1 Lithium 5-4 8,0,9
CO1 Lithium 5-4 4,91,0
ACO1 Control 5-4 45,15,0
CO1 Lithium 5-4 26,81,87
CO1 Control 5-4 6,53,44
ACO1 Control 5-4 27,4,9
CO1 Control 5-4 31,69,81
ACO1 Control 5-4 50,16,3
AO1 Control 5-4 14,32,18
CO1 Lithium 5-4 40,76,88
nCO1 Control 5-4 39,70,49
ACO1 Lithium 5-4 43,3,0
nCO1 Lithium 5-4 48,50,64
AO1 Lithium 5-4 42,46,49
ACO1 Control 5-4 32,33,35
nCO1 Lithium 5-4 2,107,118
nCO1 Control 5-4 29,61,63
AO1 Control 5-4 29,21,49
nCO1 Lithium 5-4 24,72,53
nCO1 Control 5-4 33,104,94
nCO1 Control 5-4 4,14,0
AO1 Lithium 5-4 21,21,14
CO1 Control 5-4 33,62,66
nCO1 Lithium 5-4 34,4,0
CO1 Control 5-4 8,34,60
AO1 Control 5-4 43,26,28
nCO1 Control 5-4 10,79,87
AO1 Lithium 5-4 35,0,2
CO1 Lithium 5-4 18,31,34
nCO1 Control 5-4 46,67,62
CO1 Control 5-4 50,52,46
AO1 Lithium 5-4 45,67,38
ACO1 Lithium 5-4 34,23,0
nCO1 Control 5-4 2,82,87
ACO1 Lithium 5-4 11,60,45
nCO1 Lithium 5-4 22,13,0
AO1 Lithium 5-4 7,35,49
AO1 Control 5-4 11,37,45
ACO1 Lithium 5-4 16,13,16
ACO1 Lithium 5-4 17,34,34
nCO1 Control 5-4 9,15,0
nCO1 Control 5-4 18,97,105
ACO1 Control 5-4 46,56,46
CO1 Lithium 5-4 30,62,89
ACO1 Lithium 5-4 31,14,11
ACO1 Control 5-4 24,13,16
CO1 Lithium 5-4 9,67,62
CO1 Lithium 5-4 25,88,90
AO1 Control 5-4 16,27,37
CO1 Lithium 5-4 3,91,89
ACO1 Lithium 5-4 30,5,0
ACO1 Lithium 5-4 39,15,10
ACO1 Lithium 5-4 49,26,0
ACO1 Control 5-4 31,91,92
CO1 Lithium 5-4 17,67,82
ACO1 Lithium 5-4 22,30,24
ACO1 Control 5-4 49,24,9
ACO1 Control 5-4 8,13,0
nCO1 Lithium 5-4 43,1,10
nCO1 Control 5-4 41,153,111
AO1 Lithium 5-4 49,17,8
AO1 Control 5-4 50,25,23
AO1 Lithium 5-4 5,1,2
nCO1 Control 5-4 20,111,85
nCO1 Control 5-4 5,68,80
ACO1 Control 5-4 12,6,5
nCO1 Lithium 5-4 47,55,61
AO1 Control 5-4 10,13,0
ACO1 Lithium 5-4 50,7,4
CO1 Control 5-4 36,89,76
ACO1 Control 5-4 3,1,10
nCO1 Lithium 5-4 39,46,63
ACO1 Lithium 5-4 47,42,0
nCO1 Control 5-4 26,18,0
CO1 Lithium 5-4 21,129,67
