RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,61,61
CO1 Control 5-4 34,25,37
CO1 Control 5-4 41,68,43
nCO1 Lithium 5-4 32,1,10
AO1 Control 5-4 25,33,18
nCO1 Lithium 5-4 46,102,97
CO1 Control 5-4 14,67,73
nCO1 Control 5-4 8,97,77
AO1 Lithium 5-4 40,0,9
nCO1 Lithium 5-4 19,90,50
ACO1 Lithium 5-4 14,2,0
ACO1 Control 5-4 33,0,0
AO1 Control 5-4 7,32,15
AO1 Lithium 5-4 14,6,4
ACO1 Lithium 5-4 9,29,31
ACO1 Control 5-4 36,72,36
ACO1 Control 5-4 40,1,0
CO1 Control 5-4 45,89,81
CO1 Lithium 5-4 50,78,54
AO1 Control 5-4 27,14,3
ACO1 Lithium 5-4 6,36,26
AO1 Control 5-4 42,30,22
ACO1 Control 5-4 17,11,5
CO1 Lithium 5-4 13,76,62
AO1 Lithium 5-4 46,0,0
AO1 Control 5-4 33,55,36
CO1 Lithium 5-4 35,74,86
nCO1 Lithium 5-4 50,157,94
CO1 Lithium 5-4 43,55,52
CO1 Control 5-4 3,48,51
ACO1 Lithium 5-4 26,10,4
CO1 Control 5-4 5,0,0
AO1 Control 5-4 41,40,28
CO1 Control 5-4 21,79,69
nCO1 Control 5-4 30,76,55
AO1 Lithium 5-4 37,74,42
nCO1 Control 5-4 14,63,48
CO1 Lithium 5-4 23,84,92
ACO1 Lithium 5-4 40,4,9
nCO1 Lithium 5-4 41,103,76
ACO1 Control 5-4 21,75,58
CO1 Lithium 5-4 20,77,61
AO1 Control 5-4 19,15,0
ACO1 Lithium 5-4 23,11,10
ACO1 Control 5-4 39,16,5
AO1 Lithium 5-4 39,0,0
ACO1 Lithium 5-4 20,19,19
CO1 Lithium 5-4 42,16,0
CO1 Lithium 5-4 32,81,82
nCO1 Control 5-4 44,152,113
nCO1 Control 5-4 45,57,29
AO1 Lithium 5-4 34,0,0
AO1 Control 5-4 9,35,37
AO1 Control 5-4 36,30,6
AO1 Lithium 5-4 12,20,28
nCO1 Lithium 5-4 11,114,92
CO1 Lithium 5-4 38,72,59
nCO1 Lithium 5-4 9,134,80
nCO1 Lithium 5-4 15,91,89
AO1 Lithium 5-4 33,39,49
nCO1 Lithium 5-4 49,35,14
AO1 Control 5-4 6,70,67
CO1 Control 5-4 12,104,69
CO1 Control 5-4 15,89,82
nCO1 Lithium 5-4 6,93,90
ACO1 Control 5-4 25,21,24
ACO1 Lithium 5-4 3,31,38
CO1 Control 5-4 29,68,82
AO1 Control 5-4 26,15,5
nCO1 Lithium 5-4 23,155,112
ACO1 Control 5-4 47,51,22
AO1 Lithium 5-4 15,12,10
CO1 Control 5-4 49,77,47
ACO1 Control 5-4 42,21,25
CO1 Lithium 5-4 46,56,52
ACO1 Control 5-4 26,73,54
ACO1 Lithium 5-4 12,0,0
CO1 Lithium 5-4 47,126,78
ACO1 Lithium 5-4 42,38,37
nCO1 Lithium 5-4 13,76,90
nCO1 Control 5-4 48,4,0
AO1 Control 5-4 39,25,35
ACO1 Control 5-4 41,3,18
CO1 Lithium 5-4 28,92,76
nCO1 Control 5-4 16,0,0
ACO1 Lithium 5-4 1,29,13
ACO1 Lithium 5-4 38,11,0
nCO1 Lithium 5-4 7,112,88
CO1 Control 5-4 28,56,50
AO1 Lithium 5-4 30,48,41
ACO1 Control 5-4 22,41,29
nCO1 Lithium 5-4 16,122,117
ACO1 Control 5-4 18,32,22
CO1 Control 5-4 37,77,52
AO1 Control 5-4 47,33,33
AO1 Lithium 5-4 6,0,0
AO1 Control 5-4 44,35,30
nCO1 Control 5-4 36,46,1
AO1 Control 5-4 17,7,0
CO1 Lithium 5-4 14,231,0
nCO1 Lithium 5-4 17,98,83
nCO1 Control 5-4 38,105,91
AO1 Control 5-4 49,28,23
CO1 Lithium 5-4 8,63,36
CO1 Control 5-4 2,57,23
CO1 Lithium 5-4 34,20,25
AO1 Control 5-4 4,45,36
AO1 Lithium 5-4 41,11,4
ACO1 Lithium 5-4 48,25,36
nCO1 Control 5-4 22,98,75
AO1 Lithium 5-4 28,0,0
ACO1 Control 5-4 34,42,36
AO1 Lithium 5-4 4,0,0
AO1 Lithium 5-4 16,33,22
AO1 Control 5-4 31,40,35
nCO1 Control 5-4 34,83,68
AO1 Control 5-4 37,14,9
ACO1 Lithium 5-4 36,57,26
nCO1 Control 5-4 50,74,45
CO1 Control 5-4 1,15,0
AO1 Control 5-4 32,7,11
AO1 Control 5-4 5,16,9
AO1 Lithium 5-4 31,26,19
nCO1 Control 5-4 11,152,114
nCO1 Lithium 5-4 30,7,5
AO1 Lithium 5-4 11,89,13
nCO1 Lithium 5-4 28,110,84
CO1 Lithium 5-4 2,114,86
CO1 Lithium 5-4 6,308,0
nCO1 Lithium 5-4 29,100,92
CO1 Lithium 5-4 11,97,79
ACO1 Lithium 5-4 27,79,49
CO1 Control 5-4 24,0,0
CO1 Lithium 5-4 12,135,103
CO1 Lithium 5-4 5,100,92
ACO1 Lithium 5-4 2,4,1
ACO1 Lithium 5-4 19,56,35
CO1 Lithium 5-4 7,66,59
ACO1 Lithium 5-4 4,5,2
ACO1 Control 5-4 28,5,0
CO1 Control 5-4 26,91,105
CO1 Control 5-4 18,58,0
AO1 Lithium 5-4 8,19,9
CO1 Lithium 5-4 4,0,0
ACO1 Control 5-4 45,0,0
CO1 Lithium 5-4 26,88,87
CO1 Control 5-4 6,62,44
ACO1 Control 5-4 27,5,9
CO1 Control 5-4 31,76,81
ACO1 Control 5-4 50,16,3
AO1 Control 5-4 14,35,18
CO1 Lithium 5-4 40,85,88
nCO1 Control 5-4 39,81,49
ACO1 Lithium 5-4 43,2,0
nCO1 Lithium 5-4 48,58,64
AO1 Lithium 5-4 42,51,49
ACO1 Control 5-4 32,35,35
nCO1 Lithium 5-4 2,171,118
nCO1 Control 5-4 29,78,63
AO1 Control 5-4 29,22,49
nCO1 Lithium 5-4 24,96,53
nCO1 Control 5-4 33,122,94
nCO1 Control 5-4 4,0,0
AO1 Lithium 5-4 21,21,14
CO1 Control 5-4 33,92,66
nCO1 Lithium 5-4 34,0,0
CO1 Control 5-4 8,55,60
AO1 Control 5-4 43,22,28
nCO1 Control 5-4 10,84,87
AO1 Lithium 5-4 35,0,2
CO1 Lithium 5-4 18,43,34
nCO1 Control 5-4 46,83,62
CO1 Control 5-4 50,64,46
AO1 Lithium 5-4 45,60,38
ACO1 Lithium 5-4 34,0,0
nCO1 Control 5-4 2,99,87
ACO1 Lithium 5-4 11,60,45
nCO1 Lithium 5-4 22,0,0
AO1 Lithium 5-4 7,40,49
AO1 Control 5-4 11,46,45
ACO1 Lithium 5-4 16,14,16
ACO1 Lithium 5-4 17,29,34
nCO1 Control 5-4 9,0,0
nCO1 Control 5-4 18,104,105
ACO1 Control 5-4 46,60,46
CO1 Lithium 5-4 30,94,89
ACO1 Lithium 5-4 31,23,11
ACO1 Control 5-4 24,17,16
CO1 Lithium 5-4 9,62,62
CO1 Lithium 5-4 25,86,90
AO1 Control 5-4 16,22,37
CO1 Lithium 5-4 3,90,89
ACO1 Lithium 5-4 30,0,0
ACO1 Lithium 5-4 39,13,10
ACO1 Lithium 5-4 49,0,0
ACO1 Control 5-4 31,101,92
CO1 Lithium 5-4 17,99,82
ACO1 Lithium 5-4 22,37,24
ACO1 Control 5-4 49,61,9
ACO1 Control 5-4 8,0,0
nCO1 Lithium 5-4 43,0,10
nCO1 Control 5-4 41,157,111
AO1 Lithium 5-4 49,17,8
AO1 Control 5-4 50,31,23
AO1 Lithium 5-4 5,4,2
nCO1 Control 5-4 20,120,85
nCO1 Control 5-4 5,77,80
ACO1 Control 5-4 12,5,5
nCO1 Lithium 5-4 47,64,61
AO1 Control 5-4 10,0,0
ACO1 Lithium 5-4 50,9,4
CO1 Control 5-4 36,90,76
ACO1 Control 5-4 3,28,10
nCO1 Lithium 5-4 39,62,63
ACO1 Lithium 5-4 47,0,0
nCO1 Control 5-4 26,0,0
CO1 Lithium 5-4 21,121,67
AO1 Control 5-4 45,22,29
nCO1 Control 5-4 23,121,100
CO1 Control 5-4 32,61,51
ACO1 Control 5-4 10,25,17
nCO1 Control 5-4 6,78,74
nCO1 Control 5-4 31,102,71
nCO1 Lithium 5-4 36,148,121
ACO1 Control 5-4 9,19,14
CO1 Lithium 5-4 15,121,125
AO1 Lithium 5-4 20,13,18
nCO1 Control 5-4 12,86,52
nCO1 Lithium 5-4 18,52,58
AO1 Control 5-4 20,12,5
nCO1 Lithium 5-4 26,106,97
CO1 Lithium 5-4 19,83,80
nCO1 Lithium 5-4 8,116,48
AO1 Control 5-4 40,16,11
CO1 Control 5-4 40,110,100
AO1 Lithium 5-4 17,18,13
nCO1 Lithium 5-4 44,127,101
CO1 Control 5-4 48,28,28
CO1 Control 5-4 27,69,62
CO1 Control 5-4 22,0,0
CO1 Control 5-4 13,91,66
AO1 Lithium 5-4 29,18,18
nCO1 Lithium 5-4 10,129,109
ACO1 Control 5-4 15,24,17
AO1 Control 5-4 1,59,12
AO1 Control 5-4 38,10,4
nCO1 Lithium 5-4 33,2,0
ACO1 Lithium 5-4 13,43,52
CO1 Lithium 5-4 16,184,0
ACO1 Control 5-4 23,101,67
AO1 Control 5-4 12,38,47
ACO1 Lithium 5-4 25,68,37
CO1 Control 5-4 10,67,71
nCO1 Lithium 5-4 31,72,56
AO1 Control 5-4 28,14,0
AO1 Lithium 5-4 24,9,12
ACO1 Control 5-4 30,0,0
nCO1 Lithium 5-4 20,144,119
ACO1 Control 5-4 14,71,1
