RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,44,61
CO1 Control 5-4 34,14,37
CO1 Control 5-4 41,91,43
nCO1 Lithium 5-4 32,1,10
AO1 Control 5-4 25,35,18
nCO1 Lithium 5-4 46,93,97
CO1 Control 5-4 14,65,73
nCO1 Control 5-4 8,75,77
AO1 Lithium 5-4 40,0,9
nCO1 Lithium 5-4 19,106,50
ACO1 Lithium 5-4 14,2,0
ACO1 Control 5-4 33,30,0
AO1 Control 5-4 7,12,15
AO1 Lithium 5-4 14,13,4
ACO1 Lithium 5-4 9,35,31
ACO1 Control 5-4 36,99,36
ACO1 Control 5-4 40,0,0
CO1 Control 5-4 45,89,81
CO1 Lithium 5-4 50,67,54
AO1 Control 5-4 27,9,3
ACO1 Lithium 5-4 6,2,26
AO1 Control 5-4 42,32,22
ACO1 Control 5-4 17,5,5
CO1 Lithium 5-4 13,40,62
AO1 Lithium 5-4 46,21,0
AO1 Control 5-4 33,41,36
CO1 Lithium 5-4 35,78,86
nCO1 Lithium 5-4 50,126,94
CO1 Lithium 5-4 43,31,52
CO1 Control 5-4 3,33,51
ACO1 Lithium 5-4 26,11,4
CO1 Control 5-4 5,34,0
AO1 Control 5-4 41,53,28
CO1 Control 5-4 21,80,69
nCO1 Control 5-4 30,82,55
AO1 Lithium 5-4 37,44,42
nCO1 Control 5-4 14,55,48
CO1 Lithium 5-4 23,81,92
ACO1 Lithium 5-4 40,1,9
nCO1 Lithium 5-4 41,107,76
ACO1 Control 5-4 21,58,58
CO1 Lithium 5-4 20,87,61
AO1 Control 5-4 19,27,0
ACO1 Lithium 5-4 23,6,10
ACO1 Control 5-4 39,3,5
AO1 Lithium 5-4 39,0,0
ACO1 Lithium 5-4 20,11,19
CO1 Lithium 5-4 42,59,0
CO1 Lithium 5-4 32,113,82
nCO1 Control 5-4 44,145,113
nCO1 Control 5-4 45,61,29
AO1 Lithium 5-4 34,0,0
AO1 Control 5-4 9,22,37
AO1 Control 5-4 36,33,6
AO1 Lithium 5-4 12,5,28
nCO1 Lithium 5-4 11,116,92
CO1 Lithium 5-4 38,60,59
nCO1 Lithium 5-4 9,122,80
nCO1 Lithium 5-4 15,87,89
AO1 Lithium 5-4 33,26,49
nCO1 Lithium 5-4 49,49,14
AO1 Control 5-4 6,65,67
CO1 Control 5-4 12,98,69
CO1 Control 5-4 15,80,82
nCO1 Lithium 5-4 6,95,90
ACO1 Control 5-4 25,13,24
ACO1 Lithium 5-4 3,7,38
CO1 Control 5-4 29,69,82
AO1 Control 5-4 26,10,5
nCO1 Lithium 5-4 23,123,112
ACO1 Control 5-4 47,15,22
AO1 Lithium 5-4 15,0,10
CO1 Control 5-4 49,33,47
ACO1 Control 5-4 42,25,25
CO1 Lithium 5-4 46,63,52
ACO1 Control 5-4 26,35,54
ACO1 Lithium 5-4 12,0,0
CO1 Lithium 5-4 47,103,78
ACO1 Lithium 5-4 42,32,37
nCO1 Lithium 5-4 13,56,90
nCO1 Control 5-4 48,7,0
AO1 Control 5-4 39,39,35
ACO1 Control 5-4 41,12,18
CO1 Lithium 5-4 28,97,76
nCO1 Control 5-4 16,25,0
ACO1 Lithium 5-4 1,24,13
ACO1 Lithium 5-4 38,3,0
