RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,151,61
CO1 Control 5-4 34,110,37
CO1 Control 5-4 41,247,43
nCO1 Lithium 5-4 32,117,10
AO1 Control 5-4 25,193,18
nCO1 Lithium 5-4 46,228,97
CO1 Control 5-4 14,194,73
nCO1 Control 5-4 8,187,77
AO1 Lithium 5-4 40,80,9
nCO1 Lithium 5-4 19,212,50
ACO1 Lithium 5-4 14,65,0
ACO1 Control 5-4 33,361,0
AO1 Control 5-4 7,133,15
AO1 Lithium 5-4 14,134,4
ACO1 Lithium 5-4 9,176,31
ACO1 Control 5-4 36,216,36
ACO1 Control 5-4 40,72,0
CO1 Control 5-4 45,189,81
CO1 Lithium 5-4 50,219,54
AO1 Control 5-4 27,113,3
ACO1 Lithium 5-4 6,69,26
AO1 Control 5-4 42,136,22
ACO1 Control 5-4 17,138,5
CO1 Lithium 5-4 13,149,62
AO1 Lithium 5-4 46,41,0
AO1 Control 5-4 33,152,36
CO1 Lithium 5-4 35,164,86
nCO1 Lithium 5-4 50,232,94
CO1 Lithium 5-4 43,184,52
CO1 Control 5-4 3,155,51
ACO1 Lithium 5-4 26,120,4
CO1 Control 5-4 5,56,0
AO1 Control 5-4 41,245,28
CO1 Control 5-4 21,198,69
nCO1 Control 5-4 30,165,55
AO1 Lithium 5-4 37,166,42
nCO1 Control 5-4 14,147,48
CO1 Lithium 5-4 23,180,92
ACO1 Lithium 5-4 40,83,9
nCO1 Lithium 5-4 41,195,76
ACO1 Control 5-4 21,157,58
CO1 Lithium 5-4 20,194,61
AO1 Control 5-4 19,38,0
ACO1 Lithium 5-4 23,72,10
ACO1 Control 5-4 39,111,5
AO1 Lithium 5-4 39,80,0
ACO1 Lithium 5-4 20,111,19
CO1 Lithium 5-4 42,195,0
CO1 Lithium 5-4 32,250,82
nCO1 Control 5-4 44,276,113
nCO1 Control 5-4 45,169,29
AO1 Lithium 5-4 34,56,0
AO1 Control 5-4 9,118,37
AO1 Control 5-4 36,158,6
AO1 Lithium 5-4 12,64,28
nCO1 Lithium 5-4 11,257,92
CO1 Lithium 5-4 38,168,59
nCO1 Lithium 5-4 9,242,80
nCO1 Lithium 5-4 15,212,89
AO1 Lithium 5-4 33,106,49
nCO1 Lithium 5-4 49,192,14
AO1 Control 5-4 6,142,67
CO1 Control 5-4 12,268,69
CO1 Control 5-4 15,206,82
nCO1 Lithium 5-4 6,210,90
ACO1 Control 5-4 25,107,24
ACO1 Lithium 5-4 3,97,38
CO1 Control 5-4 29,164,82
AO1 Control 5-4 26,105,5
nCO1 Lithium 5-4 23,250,112
ACO1 Control 5-4 47,188,22
AO1 Lithium 5-4 15,73,10
CO1 Control 5-4 49,161,47
ACO1 Control 5-4 42,142,25
CO1 Lithium 5-4 46,217,52
ACO1 Control 5-4 26,159,54
ACO1 Lithium 5-4 12,260,0
CO1 Lithium 5-4 47,247,78
ACO1 Lithium 5-4 42,139,37
nCO1 Lithium 5-4 13,208,90
nCO1 Control 5-4 48,78,0
