RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,234,61
CO1 Control 5-4 34,177,37
CO1 Control 5-4 41,264,43
nCO1 Lithium 5-4 32,114,10
AO1 Control 5-4 25,217,18
nCO1 Lithium 5-4 46,291,97
CO1 Control 5-4 14,252,73
nCO1 Control 5-4 8,305,77
AO1 Lithium 5-4 40,171,9
nCO1 Lithium 5-4 19,320,50
ACO1 Lithium 5-4 14,96,0
ACO1 Control 5-4 33,120,0
AO1 Control 5-4 7,270,15
AO1 Lithium 5-4 14,189,4
ACO1 Lithium 5-4 9,186,31
ACO1 Control 5-4 36,282,36
ACO1 Control 5-4 40,166,0
CO1 Control 5-4 45,281,81
CO1 Lithium 5-4 50,285,54
AO1 Control 5-4 27,164,3
ACO1 Lithium 5-4 6,160,26
AO1 Control 5-4 42,193,22
ACO1 Control 5-4 17,170,5
CO1 Lithium 5-4 13,231,62
AO1 Lithium 5-4 46,57,0
AO1 Control 5-4 33,210,36
CO1 Lithium 5-4 35,273,86
nCO1 Lithium 5-4 50,385,94
CO1 Lithium 5-4 43,302,52
CO1 Control 5-4 3,227,51
ACO1 Lithium 5-4 26,158,4
CO1 Control 5-4 5,60,0
AO1 Control 5-4 41,296,28
CO1 Control 5-4 21,277,69
nCO1 Control 5-4 30,297,55
AO1 Lithium 5-4 37,225,42
nCO1 Control 5-4 14,213,48
CO1 Lithium 5-4 23,237,92
ACO1 Lithium 5-4 40,116,9
nCO1 Lithium 5-4 41,238,76
ACO1 Control 5-4 21,208,58
CO1 Lithium 5-4 20,251,61
AO1 Control 5-4 19,100,0
ACO1 Lithium 5-4 23,109,10
ACO1 Control 5-4 39,211,5
AO1 Lithium 5-4 39,115,0
ACO1 Lithium 5-4 20,162,19
CO1 Lithium 5-4 42,220,0
CO1 Lithium 5-4 32,326,82
nCO1 Control 5-4 44,333,113
nCO1 Control 5-4 45,257,29
AO1 Lithium 5-4 34,130,0
AO1 Control 5-4 9,197,37
AO1 Control 5-4 36,193,6
AO1 Lithium 5-4 12,87,28
nCO1 Lithium 5-4 11,328,92
CO1 Lithium 5-4 38,255,59
nCO1 Lithium 5-4 9,290,80
nCO1 Lithium 5-4 15,249,89
AO1 Lithium 5-4 33,186,49
nCO1 Lithium 5-4 49,263,14
AO1 Control 5-4 6,280,67
CO1 Control 5-4 12,376,69
CO1 Control 5-4 15,288,82
nCO1 Lithium 5-4 6,273,90
ACO1 Control 5-4 25,162,24
ACO1 Lithium 5-4 3,186,38
CO1 Control 5-4 29,231,82
AO1 Control 5-4 26,168,5
nCO1 Lithium 5-4 23,287,112
ACO1 Control 5-4 47,194,22
AO1 Lithium 5-4 15,118,10
CO1 Control 5-4 49,261,47
ACO1 Control 5-4 42,179,25
CO1 Lithium 5-4 46,256,52
ACO1 Control 5-4 26,208,54
ACO1 Lithium 5-4 12,135,0
CO1 Lithium 5-4 47,359,78
ACO1 Lithium 5-4 42,234,37
nCO1 Lithium 5-4 13,264,90
nCO1 Control 5-4 48,127,0
AO1 Control 5-4 39,183,35
ACO1 Control 5-4 41,145,18
CO1 Lithium 5-4 28,269,76
nCO1 Control 5-4 16,43,0
ACO1 Lithium 5-4 1,137,13
ACO1 Lithium 5-4 38,174,0
nCO1 Lithium 5-4 7,280,88
CO1 Control 5-4 28,251,50
AO1 Lithium 5-4 30,175,41
ACO1 Control 5-4 22,217,29
nCO1 Lithium 5-4 16,284,117
ACO1 Control 5-4 18,215,22
CO1 Control 5-4 37,298,52
AO1 Control 5-4 47,194,33
AO1 Lithium 5-4 6,15,0
AO1 Control 5-4 44,179,30
nCO1 Control 5-4 36,263,1
AO1 Control 5-4 17,365,0
CO1 Lithium 5-4 14,311,0
nCO1 Lithium 5-4 17,356,83
nCO1 Control 5-4 38,264,91
AO1 Control 5-4 49,123,23
CO1 Lithium 5-4 8,260,36
CO1 Control 5-4 2,253,23
CO1 Lithium 5-4 34,264,25
AO1 Control 5-4 4,209,36
AO1 Lithium 5-4 41,145,4
ACO1 Lithium 5-4 48,129,36
nCO1 Control 5-4 22,266,75
AO1 Lithium 5-4 28,60,0
ACO1 Control 5-4 34,151,36
AO1 Lithium 5-4 4,105,0
AO1 Lithium 5-4 16,144,22
AO1 Control 5-4 31,234,35
nCO1 Control 5-4 34,229,68
