RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,137,61
CO1 Control 5-4 34,83,37
CO1 Control 5-4 41,202,43
nCO1 Lithium 5-4 32,71,10
AO1 Control 5-4 25,136,18
nCO1 Lithium 5-4 46,216,97
CO1 Control 5-4 14,160,73
nCO1 Control 5-4 8,163,77
AO1 Lithium 5-4 40,62,9
nCO1 Lithium 5-4 19,184,50
ACO1 Lithium 5-4 14,41,0
ACO1 Control 5-4 33,190,0
AO1 Control 5-4 7,130,15
AO1 Lithium 5-4 14,104,4
ACO1 Lithium 5-4 9,147,31
ACO1 Control 5-4 36,203,36
ACO1 Control 5-4 40,66,0
CO1 Control 5-4 45,155,81
CO1 Lithium 5-4 50,181,54
AO1 Control 5-4 27,92,3
ACO1 Lithium 5-4 6,62,26
AO1 Control 5-4 42,97,22
ACO1 Control 5-4 17,132,5
CO1 Lithium 5-4 13,125,62
AO1 Lithium 5-4 46,28,0
AO1 Control 5-4 33,105,36
CO1 Lithium 5-4 35,130,86
nCO1 Lithium 5-4 50,215,94
CO1 Lithium 5-4 43,155,52
CO1 Control 5-4 3,115,51
ACO1 Lithium 5-4 26,111,4
CO1 Control 5-4 5,64,0
AO1 Control 5-4 41,209,28
CO1 Control 5-4 21,174,69
nCO1 Control 5-4 30,183,55
AO1 Lithium 5-4 37,136,42
nCO1 Control 5-4 14,116,48
CO1 Lithium 5-4 23,143,92
ACO1 Lithium 5-4 40,67,9
nCO1 Lithium 5-4 41,180,76
ACO1 Control 5-4 21,133,58
CO1 Lithium 5-4 20,146,61
AO1 Control 5-4 19,29,0
ACO1 Lithium 5-4 23,54,10
ACO1 Control 5-4 39,85,5
AO1 Lithium 5-4 39,66,0
ACO1 Lithium 5-4 20,78,19
CO1 Lithium 5-4 42,153,0
CO1 Lithium 5-4 32,194,82
nCO1 Control 5-4 44,240,113
nCO1 Control 5-4 45,137,29
AO1 Lithium 5-4 34,32,0
AO1 Control 5-4 9,100,37
