RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,38,61
CO1 Control 5-4 34,15,37
CO1 Control 5-4 41,80,43
nCO1 Lithium 5-4 32,1,10
AO1 Control 5-4 25,33,18
nCO1 Lithium 5-4 46,77,97
CO1 Control 5-4 14,56,73
nCO1 Control 5-4 8,74,77
AO1 Lithium 5-4 40,0,9
nCO1 Lithium 5-4 19,87,50
ACO1 Lithium 5-4 14,0,0
ACO1 Control 5-4 33,0,0
AO1 Control 5-4 7,13,15
AO1 Lithium 5-4 14,16,4
ACO1 Lithium 5-4 9,27,31
ACO1 Control 5-4 36,65,36
ACO1 Control 5-4 40,0,0
CO1 Control 5-4 45,83,81
CO1 Lithium 5-4 50,56,54
AO1 Control 5-4 27,16,3
ACO1 Lithium 5-4 6,18,26
AO1 Control 5-4 42,25,22
ACO1 Control 5-4 17,5,5
CO1 Lithium 5-4 13,43,62
AO1 Lithium 5-4 46,16,0
AO1 Control 5-4 33,47,36
CO1 Lithium 5-4 35,48,86
nCO1 Lithium 5-4 50,94,94
CO1 Lithium 5-4 43,40,52
CO1 Control 5-4 3,35,51
ACO1 Lithium 5-4 26,20,4
CO1 Control 5-4 5,0,0
AO1 Control 5-4 41,49,28
CO1 Control 5-4 21,74,69
nCO1 Control 5-4 30,55,55
AO1 Lithium 5-4 37,40,42
nCO1 Control 5-4 14,57,48
CO1 Lithium 5-4 23,87,92
ACO1 Lithium 5-4 40,1,9
nCO1 Lithium 5-4 41,93,76
ACO1 Control 5-4 21,71,58
CO1 Lithium 5-4 20,49,61
AO1 Control 5-4 19,24,0
ACO1 Lithium 5-4 23,10,10
ACO1 Control 5-4 39,8,5
AO1 Lithium 5-4 39,0,0
ACO1 Lithium 5-4 20,10,19
CO1 Lithium 5-4 42,5,0
CO1 Lithium 5-4 32,53,82
nCO1 Control 5-4 44,160,113
nCO1 Control 5-4 45,49,29
AO1 Lithium 5-4 34,1,0
AO1 Control 5-4 9,20,37
AO1 Control 5-4 36,26,6
AO1 Lithium 5-4 12,7,28
nCO1 Lithium 5-4 11,86,92
CO1 Lithium 5-4 38,39,59
nCO1 Lithium 5-4 9,122,80
nCO1 Lithium 5-4 15,75,89
AO1 Lithium 5-4 33,32,49
nCO1 Lithium 5-4 49,32,14
AO1 Control 5-4 6,48,67
CO1 Control 5-4 12,109,69
CO1 Control 5-4 15,83,82
nCO1 Lithium 5-4 6,66,90
ACO1 Control 5-4 25,9,24
ACO1 Lithium 5-4 3,16,38
CO1 Control 5-4 29,64,82
AO1 Control 5-4 26,9,5
nCO1 Lithium 5-4 23,117,112
ACO1 Control 5-4 47,31,22
AO1 Lithium 5-4 15,3,10
CO1 Control 5-4 49,44,47
ACO1 Control 5-4 42,18,25
CO1 Lithium 5-4 46,20,52
ACO1 Control 5-4 26,38,54
ACO1 Lithium 5-4 12,0,0
CO1 Lithium 5-4 47,99,78
ACO1 Lithium 5-4 42,30,37
nCO1 Lithium 5-4 13,57,90
nCO1 Control 5-4 48,7,0
AO1 Control 5-4 39,28,35
ACO1 Control 5-4 41,8,18
CO1 Lithium 5-4 28,83,76
nCO1 Control 5-4 16,12,0
ACO1 Lithium 5-4 1,23,13
ACO1 Lithium 5-4 38,4,0
nCO1 Lithium 5-4 7,82,88
CO1 Control 5-4 28,45,50
AO1 Lithium 5-4 30,36,41
ACO1 Control 5-4 22,33,29
nCO1 Lithium 5-4 16,103,117
ACO1 Control 5-4 18,11,22
CO1 Control 5-4 37,59,52
AO1 Control 5-4 47,30,33
AO1 Lithium 5-4 6,0,0
AO1 Control 5-4 44,22,30
nCO1 Control 5-4 36,23,1
AO1 Control 5-4 17,3,0
CO1 Lithium 5-4 14,67,0
nCO1 Lithium 5-4 17,85,83
nCO1 Control 5-4 38,88,91
AO1 Control 5-4 49,18,23
CO1 Lithium 5-4 8,17,36
CO1 Control 5-4 2,45,23
CO1 Lithium 5-4 34,18,25
AO1 Control 5-4 4,32,36
AO1 Lithium 5-4 41,7,4
ACO1 Lithium 5-4 48,22,36
nCO1 Control 5-4 22,93,75
AO1 Lithium 5-4 28,24,0
ACO1 Control 5-4 34,28,36
AO1 Lithium 5-4 4,2,0
AO1 Lithium 5-4 16,29,22
AO1 Control 5-4 31,27,35
nCO1 Control 5-4 34,44,68
AO1 Control 5-4 37,1,9
ACO1 Lithium 5-4 36,39,26
nCO1 Control 5-4 50,49,45
CO1 Control 5-4 1,60,0
AO1 Control 5-4 32,5,11
AO1 Control 5-4 5,16,9
AO1 Lithium 5-4 31,11,19
nCO1 Control 5-4 11,137,114
nCO1 Lithium 5-4 30,13,5
AO1 Lithium 5-4 11,24,13
nCO1 Lithium 5-4 28,92,84
CO1 Lithium 5-4 2,112,86
CO1 Lithium 5-4 6,15,0
nCO1 Lithium 5-4 29,93,92
CO1 Lithium 5-4 11,87,79
ACO1 Lithium 5-4 27,80,49
CO1 Control 5-4 24,35,0
CO1 Lithium 5-4 12,112,103
CO1 Lithium 5-4 5,97,92
ACO1 Lithium 5-4 2,7,1
ACO1 Lithium 5-4 19,52,35
CO1 Lithium 5-4 7,52,59
ACO1 Lithium 5-4 4,2,2
ACO1 Control 5-4 28,3,0
CO1 Control 5-4 26,80,105
CO1 Control 5-4 18,15,0
AO1 Lithium 5-4 8,17,9
CO1 Lithium 5-4 4,21,0
ACO1 Control 5-4 45,24,0
CO1 Lithium 5-4 26,86,87
CO1 Control 5-4 6,30,44
ACO1 Control 5-4 27,11,9
CO1 Control 5-4 31,60,81
ACO1 Control 5-4 50,14,3
AO1 Control 5-4 14,31,18
CO1 Lithium 5-4 40,59,88
nCO1 Control 5-4 39,45,49
ACO1 Lithium 5-4 43,1,0
nCO1 Lithium 5-4 48,60,64
AO1 Lithium 5-4 42,38,49
ACO1 Control 5-4 32,33,35
nCO1 Lithium 5-4 2,101,118
nCO1 Control 5-4 29,44,63
AO1 Control 5-4 29,18,49
nCO1 Lithium 5-4 24,73,53
nCO1 Control 5-4 33,96,94
nCO1 Control 5-4 4,15,0
AO1 Lithium 5-4 21,19,14
CO1 Control 5-4 33,72,66
nCO1 Lithium 5-4 34,6,0
CO1 Control 5-4 8,24,60
AO1 Control 5-4 43,12,28
nCO1 Control 5-4 10,66,87
AO1 Lithium 5-4 35,6,2
CO1 Lithium 5-4 18,37,34
nCO1 Control 5-4 46,72,62
CO1 Control 5-4 50,52,46
AO1 Lithium 5-4 45,67,38
ACO1 Lithium 5-4 34,0,0
nCO1 Control 5-4 2,80,87
ACO1 Lithium 5-4 11,54,45
nCO1 Lithium 5-4 22,26,0
AO1 Lithium 5-4 7,31,49
AO1 Control 5-4 11,22,45
ACO1 Lithium 5-4 16,12,16
ACO1 Lithium 5-4 17,27,34
nCO1 Control 5-4 9,12,0
nCO1 Control 5-4 18,77,105
ACO1 Control 5-4 46,44,46
CO1 Lithium 5-4 30,73,89
ACO1 Lithium 5-4 31,14,11
ACO1 Control 5-4 24,9,16
CO1 Lithium 5-4 9,50,62
CO1 Lithium 5-4 25,74,90
AO1 Control 5-4 16,35,37
CO1 Lithium 5-4 3,90,89
ACO1 Lithium 5-4 30,5,0
ACO1 Lithium 5-4 39,4,10
ACO1 Lithium 5-4 49,23,0
ACO1 Control 5-4 31,75,92
CO1 Lithium 5-4 17,61,82
ACO1 Lithium 5-4 22,20,24
ACO1 Control 5-4 49,36,9
ACO1 Control 5-4 8,5,0
nCO1 Lithium 5-4 43,0,10
nCO1 Control 5-4 41,124,111
AO1 Lithium 5-4 49,16,8
AO1 Control 5-4 50,15,23
AO1 Lithium 5-4 5,12,2
nCO1 Control 5-4 20,82,85
nCO1 Control 5-4 5,74,80
ACO1 Control 5-4 12,5,5
nCO1 Lithium 5-4 47,60,61
AO1 Control 5-4 10,13,0
ACO1 Lithium 5-4 50,3,4
CO1 Control 5-4 36,63,76
ACO1 Control 5-4 3,3,10
nCO1 Lithium 5-4 39,48,63
ACO1 Lithium 5-4 47,50,0
nCO1 Control 5-4 26,7,0
CO1 Lithium 5-4 21,100,67
AO1 Control 5-4 45,10,29
nCO1 Control 5-4 23,111,100
CO1 Control 5-4 32,38,51
ACO1 Control 5-4 10,13,17
nCO1 Control 5-4 6,67,74
nCO1 Control 5-4 31,67,71
nCO1 Lithium 5-4 36,128,121
ACO1 Control 5-4 9,12,14
CO1 Lithium 5-4 15,119,125
AO1 Lithium 5-4 20,6,18
nCO1 Control 5-4 12,73,52
nCO1 Lithium 5-4 18,47,58
AO1 Control 5-4 20,5,5
nCO1 Lithium 5-4 26,115,97
CO1 Lithium 5-4 19,61,80
nCO1 Lithium 5-4 8,53,48
AO1 Control 5-4 40,4,11
CO1 Control 5-4 40,92,100
AO1 Lithium 5-4 17,8,13
nCO1 Lithium 5-4 44,99,101
CO1 Control 5-4 48,22,28
CO1 Control 5-4 27,46,62
CO1 Control 5-4 22,16,0
CO1 Control 5-4 13,71,66
AO1 Lithium 5-4 29,21,18
nCO1 Lithium 5-4 10,102,109
ACO1 Control 5-4 15,23,17
AO1 Control 5-4 1,18,12
AO1 Control 5-4 38,4,4
nCO1 Lithium 5-4 33,0,0
ACO1 Lithium 5-4 13,32,52
CO1 Lithium 5-4 16,45,0
ACO1 Control 5-4 23,81,67
AO1 Control 5-4 12,23,47
ACO1 Lithium 5-4 25,66,37
CO1 Control 5-4 10,55,71
nCO1 Lithium 5-4 31,40,56
AO1 Control 5-4 28,7,0
AO1 Lithium 5-4 24,9,12
ACO1 Control 5-4 30,0,0
nCO1 Lithium 5-4 20,121,119
ACO1 Control 5-4 14,27,1
nCO1 Control 5-4 27,48,51
CO1 Lithium 5-4 45,62,89
AO1 Control 5-4 8,45,40
CO1 Lithium 5-4 37,103,88
ACO1 Control 5-4 6,51,34
AO1 Control 5-4 15,33,35
ACO1 Control 5-4 4,10,0
CO1 Control 5-4 30,59,43
nCO1 Lithium 5-4 42,68,91
nCO1 Control 5-4 24,60,53
ACO1 Lithium 5-4 10,22,0
