RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,170,61
CO1 Control 5-4 34,123,37
CO1 Control 5-4 41,299,43
nCO1 Lithium 5-4 32,74,10
AO1 Control 5-4 25,183,18
nCO1 Lithium 5-4 46,276,97
CO1 Control 5-4 14,173,73
nCO1 Control 5-4 8,227,77
AO1 Lithium 5-4 40,45,9
nCO1 Lithium 5-4 19,299,50
ACO1 Lithium 5-4 14,19,0
ACO1 Control 5-4 33,305,0
AO1 Control 5-4 7,151,15
AO1 Lithium 5-4 14,126,4
ACO1 Lithium 5-4 9,163,31
ACO1 Control 5-4 36,232,36
ACO1 Control 5-4 40,73,0
CO1 Control 5-4 45,225,81
CO1 Lithium 5-4 50,250,54
AO1 Control 5-4 27,115,3
ACO1 Lithium 5-4 6,69,26
AO1 Control 5-4 42,124,22
ACO1 Control 5-4 17,141,5
CO1 Lithium 5-4 13,134,62
AO1 Lithium 5-4 46,28,0
AO1 Control 5-4 33,124,36
CO1 Lithium 5-4 35,207,86
nCO1 Lithium 5-4 50,316,94
CO1 Lithium 5-4 43,184,52
CO1 Control 5-4 3,184,51
ACO1 Lithium 5-4 26,110,4
CO1 Control 5-4 5,64,0
AO1 Control 5-4 41,293,28
CO1 Control 5-4 21,254,69
nCO1 Control 5-4 30,249,55
AO1 Lithium 5-4 37,168,42
nCO1 Control 5-4 14,158,48
CO1 Lithium 5-4 23,243,92
ACO1 Lithium 5-4 40,103,9
nCO1 Lithium 5-4 41,217,76
ACO1 Control 5-4 21,210,58
CO1 Lithium 5-4 20,210,61
AO1 Control 5-4 19,197,0
ACO1 Lithium 5-4 23,32,10
ACO1 Control 5-4 39,100,5
AO1 Lithium 5-4 39,63,0
ACO1 Lithium 5-4 20,102,19
CO1 Lithium 5-4 42,150,0
CO1 Lithium 5-4 32,264,82
nCO1 Control 5-4 44,293,113
nCO1 Control 5-4 45,206,29
AO1 Lithium 5-4 34,51,0
AO1 Control 5-4 9,112,37
AO1 Control 5-4 36,146,6
AO1 Lithium 5-4 12,44,28
nCO1 Lithium 5-4 11,231,92
CO1 Lithium 5-4 38,161,59
nCO1 Lithium 5-4 9,264,80
nCO1 Lithium 5-4 15,211,89
AO1 Lithium 5-4 33,125,49
nCO1 Lithium 5-4 49,230,14
AO1 Control 5-4 6,173,67
CO1 Control 5-4 12,280,69
CO1 Control 5-4 15,188,82
nCO1 Lithium 5-4 6,220,90
ACO1 Control 5-4 25,97,24
ACO1 Lithium 5-4 3,121,38
CO1 Control 5-4 29,176,82
AO1 Control 5-4 26,107,5
nCO1 Lithium 5-4 23,258,112
ACO1 Control 5-4 47,172,22
AO1 Lithium 5-4 15,51,10
CO1 Control 5-4 49,265,47
ACO1 Control 5-4 42,146,25
CO1 Lithium 5-4 46,271,52
ACO1 Control 5-4 26,212,54
ACO1 Lithium 5-4 12,285,0
CO1 Lithium 5-4 47,307,78
ACO1 Lithium 5-4 42,215,37
nCO1 Lithium 5-4 13,208,90
nCO1 Control 5-4 48,40,0
AO1 Control 5-4 39,109,35
ACO1 Control 5-4 41,107,18
CO1 Lithium 5-4 28,205,76
nCO1 Control 5-4 16,253,0
ACO1 Lithium 5-4 1,89,13
ACO1 Lithium 5-4 38,135,0
nCO1 Lithium 5-4 7,209,88
CO1 Control 5-4 28,183,50
AO1 Lithium 5-4 30,91,41
ACO1 Control 5-4 22,221,29
nCO1 Lithium 5-4 16,255,117
ACO1 Control 5-4 18,162,22
CO1 Control 5-4 37,340,52
AO1 Control 5-4 47,175,33
AO1 Lithium 5-4 6,112,0
AO1 Control 5-4 44,163,30
nCO1 Control 5-4 36,227,1
AO1 Control 5-4 17,280,0
CO1 Lithium 5-4 14,266,0
nCO1 Lithium 5-4 17,269,83
nCO1 Control 5-4 38,226,91
AO1 Control 5-4 49,80,23
CO1 Lithium 5-4 8,163,36
CO1 Control 5-4 2,237,23
CO1 Lithium 5-4 34,185,25
AO1 Control 5-4 4,183,36
AO1 Lithium 5-4 41,105,4
ACO1 Lithium 5-4 48,93,36
nCO1 Control 5-4 22,230,75
AO1 Lithium 5-4 28,53,0
ACO1 Control 5-4 34,116,36
AO1 Lithium 5-4 4,176,0
AO1 Lithium 5-4 16,102,22
AO1 Control 5-4 31,234,35
nCO1 Control 5-4 34,200,68
AO1 Control 5-4 37,50,9
ACO1 Lithium 5-4 36,163,26
nCO1 Control 5-4 50,234,45
CO1 Control 5-4 1,318,0
AO1 Control 5-4 32,52,11
AO1 Control 5-4 5,134,9
AO1 Lithium 5-4 31,127,19
nCO1 Control 5-4 11,245,114
nCO1 Lithium 5-4 30,72,5
AO1 Lithium 5-4 11,362,13
nCO1 Lithium 5-4 28,215,84
CO1 Lithium 5-4 2,214,86
CO1 Lithium 5-4 6,332,0
nCO1 Lithium 5-4 29,226,92
CO1 Lithium 5-4 11,231,79
ACO1 Lithium 5-4 27,171,49
CO1 Control 5-4 24,476,0
CO1 Lithium 5-4 12,241,103
CO1 Lithium 5-4 5,163,92
ACO1 Lithium 5-4 2,78,1
ACO1 Lithium 5-4 19,188,35
CO1 Lithium 5-4 7,160,59
ACO1 Lithium 5-4 4,37,2
ACO1 Control 5-4 28,38,0
CO1 Control 5-4 26,233,105
CO1 Control 5-4 18,396,0
AO1 Lithium 5-4 8,105,9
CO1 Lithium 5-4 4,290,0
ACO1 Control 5-4 45,66,0
CO1 Lithium 5-4 26,286,87
CO1 Control 5-4 6,271,44
ACO1 Control 5-4 27,91,9
CO1 Control 5-4 31,245,81
ACO1 Control 5-4 50,110,3
AO1 Control 5-4 14,243,18
CO1 Lithium 5-4 40,257,88
nCO1 Control 5-4 39,274,49
ACO1 Lithium 5-4 43,43,0
nCO1 Lithium 5-4 48,182,64
AO1 Lithium 5-4 42,183,49
ACO1 Control 5-4 32,97,35
nCO1 Lithium 5-4 2,384,118
nCO1 Control 5-4 29,186,63
AO1 Control 5-4 29,123,49
nCO1 Lithium 5-4 24,224,53
nCO1 Control 5-4 33,254,94
nCO1 Control 5-4 4,45,0
AO1 Lithium 5-4 21,108,14
CO1 Control 5-4 33,168,66
nCO1 Lithium 5-4 34,23,0
CO1 Control 5-4 8,159,60
AO1 Control 5-4 43,100,28
nCO1 Control 5-4 10,210,87
AO1 Lithium 5-4 35,68,2
CO1 Lithium 5-4 18,238,34
nCO1 Control 5-4 46,276,62
CO1 Control 5-4 50,247,46
AO1 Lithium 5-4 45,206,38
ACO1 Lithium 5-4 34,353,0
nCO1 Control 5-4 2,237,87
ACO1 Lithium 5-4 11,187,45
nCO1 Lithium 5-4 22,108,0
AO1 Lithium 5-4 7,116,49
AO1 Control 5-4 11,209,45
ACO1 Lithium 5-4 16,85,16
ACO1 Lithium 5-4 17,105,34
nCO1 Control 5-4 9,35,0
nCO1 Control 5-4 18,250,105
ACO1 Control 5-4 46,155,46
CO1 Lithium 5-4 30,235,89
ACO1 Lithium 5-4 31,70,11
ACO1 Control 5-4 24,85,16
CO1 Lithium 5-4 9,145,62
CO1 Lithium 5-4 25,204,90
AO1 Control 5-4 16,215,37
CO1 Lithium 5-4 3,141,89
ACO1 Lithium 5-4 30,61,0
ACO1 Lithium 5-4 39,55,10
ACO1 Lithium 5-4 49,273,0
ACO1 Control 5-4 31,227,92
CO1 Lithium 5-4 17,317,82
ACO1 Lithium 5-4 22,86,24
ACO1 Control 5-4 49,340,9
ACO1 Control 5-4 8,42,0
nCO1 Lithium 5-4 43,30,10
nCO1 Control 5-4 41,336,111
AO1 Lithium 5-4 49,69,8
AO1 Control 5-4 50,84,23
AO1 Lithium 5-4 5,39,2
nCO1 Control 5-4 20,238,85
nCO1 Control 5-4 5,167,80
ACO1 Control 5-4 12,157,5
nCO1 Lithium 5-4 47,168,61
AO1 Control 5-4 10,53,0
ACO1 Lithium 5-4 50,56,4
CO1 Control 5-4 36,310,76
ACO1 Control 5-4 3,141,10
nCO1 Lithium 5-4 39,196,63
ACO1 Lithium 5-4 47,473,0
nCO1 Control 5-4 26,230,0
CO1 Lithium 5-4 21,308,67
AO1 Control 5-4 45,127,29
nCO1 Control 5-4 23,272,100
CO1 Control 5-4 32,171,51
ACO1 Control 5-4 10,142,17
nCO1 Control 5-4 6,253,74
nCO1 Control 5-4 31,321,71
nCO1 Lithium 5-4 36,253,121
ACO1 Control 5-4 9,162,14
CO1 Lithium 5-4 15,184,125
AO1 Lithium 5-4 20,81,18
nCO1 Control 5-4 12,237,52
nCO1 Lithium 5-4 18,186,58
AO1 Control 5-4 20,118,5
nCO1 Lithium 5-4 26,226,97
CO1 Lithium 5-4 19,159,80
nCO1 Lithium 5-4 8,271,48
AO1 Control 5-4 40,94,11
CO1 Control 5-4 40,252,100
AO1 Lithium 5-4 17,127,13
nCO1 Lithium 5-4 44,244,101
CO1 Control 5-4 48,186,28
CO1 Control 5-4 27,185,62
CO1 Control 5-4 22,356,0
CO1 Control 5-4 13,203,66
AO1 Lithium 5-4 29,104,18
nCO1 Lithium 5-4 10,263,109
ACO1 Control 5-4 15,87,17
AO1 Control 5-4 1,159,12
AO1 Control 5-4 38,38,4
nCO1 Lithium 5-4 33,67,0
ACO1 Lithium 5-4 13,121,52
CO1 Lithium 5-4 16,391,0
ACO1 Control 5-4 23,261,67
AO1 Control 5-4 12,75,47
ACO1 Lithium 5-4 25,171,37
CO1 Control 5-4 10,223,71
nCO1 Lithium 5-4 31,164,56
AO1 Control 5-4 28,99,0
AO1 Lithium 5-4 24,22,12
ACO1 Control 5-4 30,79,0
nCO1 Lithium 5-4 20,303,119
ACO1 Control 5-4 14,318,1
nCO1 Control 5-4 27,183,51
CO1 Lithium 5-4 45,208,89
AO1 Control 5-4 8,131,40
CO1 Lithium 5-4 37,228,88
ACO1 Control 5-4 6,292,34
AO1 Control 5-4 15,152,35
ACO1 Control 5-4 4,164,0
CO1 Control 5-4 30,178,43
nCO1 Lithium 5-4 42,241,91
nCO1 Control 5-4 24,220,53
ACO1 Lithium 5-4 10,51,0
CO1 Lithium 5-4 36,313,30
AO1 Lithium 5-4 43,204,49
AO1 Control 5-4 30,117,18
AO1 Lithium 5-4 9,67,31
ACO1 Lithium 5-4 35,492,0
CO1 Lithium 5-4 1,237,38
ACO1 Control 5-4 1,189,0
ACO1 Lithium 5-4 5,79,0
nCO1 Control 5-4 13,207,66
