RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,130,61
CO1 Control 5-4 34,32,37
CO1 Control 5-4 41,199,43
nCO1 Lithium 5-4 32,14,10
AO1 Control 5-4 25,32,18
nCO1 Lithium 5-4 46,179,97
CO1 Control 5-4 14,147,73
nCO1 Control 5-4 8,139,77
AO1 Lithium 5-4 40,26,9
nCO1 Lithium 5-4 19,173,50
ACO1 Lithium 5-4 14,5,0
ACO1 Control 5-4 33,240,0
AO1 Control 5-4 7,91,15
AO1 Lithium 5-4 14,32,4
ACO1 Lithium 5-4 9,113,31
ACO1 Control 5-4 36,159,36
ACO1 Control 5-4 40,12,0
CO1 Control 5-4 45,135,81
CO1 Lithium 5-4 50,176,54
AO1 Control 5-4 27,85,3
ACO1 Lithium 5-4 6,19,26
AO1 Control 5-4 42,59,22
ACO1 Control 5-4 17,65,5
CO1 Lithium 5-4 13,140,62
AO1 Lithium 5-4 46,31,0
AO1 Control 5-4 33,91,36
CO1 Lithium 5-4 35,126,86
nCO1 Lithium 5-4 50,216,94
CO1 Lithium 5-4 43,140,52
CO1 Control 5-4 3,76,51
ACO1 Lithium 5-4 26,70,4
CO1 Control 5-4 5,47,0
AO1 Control 5-4 41,149,28
CO1 Control 5-4 21,160,69
nCO1 Control 5-4 30,142,55
AO1 Lithium 5-4 37,130,42
nCO1 Control 5-4 14,74,48
CO1 Lithium 5-4 23,146,92
ACO1 Lithium 5-4 40,4,9
nCO1 Lithium 5-4 41,195,76
ACO1 Control 5-4 21,118,58
CO1 Lithium 5-4 20,149,61
AO1 Control 5-4 19,25,0
ACO1 Lithium 5-4 23,22,10
ACO1 Control 5-4 39,75,5
AO1 Lithium 5-4 39,5,0
ACO1 Lithium 5-4 20,35,19
CO1 Lithium 5-4 42,152,0
CO1 Lithium 5-4 32,197,82
nCO1 Control 5-4 44,248,113
nCO1 Control 5-4 45,103,29
AO1 Lithium 5-4 34,2,0
AO1 Control 5-4 9,74,37
AO1 Control 5-4 36,116,6
AO1 Lithium 5-4 12,11,28
nCO1 Lithium 5-4 11,199,92
CO1 Lithium 5-4 38,147,59
nCO1 Lithium 5-4 9,213,80
nCO1 Lithium 5-4 15,167,89
AO1 Lithium 5-4 33,75,49
nCO1 Lithium 5-4 49,112,14
AO1 Control 5-4 6,102,67
CO1 Control 5-4 12,220,69
CO1 Control 5-4 15,115,82
nCO1 Lithium 5-4 6,181,90
ACO1 Control 5-4 25,16,24
ACO1 Lithium 5-4 3,33,38
CO1 Control 5-4 29,108,82
AO1 Control 5-4 26,64,5
nCO1 Lithium 5-4 23,204,112
ACO1 Control 5-4 47,87,22
AO1 Lithium 5-4 15,7,10
CO1 Control 5-4 49,60,47
ACO1 Control 5-4 42,66,25
CO1 Lithium 5-4 46,124,52
ACO1 Control 5-4 26,77,54
ACO1 Lithium 5-4 12,213,0
CO1 Lithium 5-4 47,161,78
ACO1 Lithium 5-4 42,77,37
nCO1 Lithium 5-4 13,77,90
nCO1 Control 5-4 48,51,0
AO1 Control 5-4 39,37,35
ACO1 Control 5-4 41,69,18
CO1 Lithium 5-4 28,203,76
nCO1 Control 5-4 16,13,0
ACO1 Lithium 5-4 1,40,13
ACO1 Lithium 5-4 38,74,0
nCO1 Lithium 5-4 7,182,88
CO1 Control 5-4 28,94,50
AO1 Lithium 5-4 30,74,41
ACO1 Control 5-4 22,116,29
nCO1 Lithium 5-4 16,223,117
ACO1 Control 5-4 18,74,22
CO1 Control 5-4 37,132,52
AO1 Control 5-4 47,60,33
AO1 Lithium 5-4 6,0,0
AO1 Control 5-4 44,58,30
nCO1 Control 5-4 36,189,1
AO1 Control 5-4 17,137,0
CO1 Lithium 5-4 14,263,0
nCO1 Lithium 5-4 17,151,83
nCO1 Control 5-4 38,154,91
AO1 Control 5-4 49,49,23
CO1 Lithium 5-4 8,107,36
CO1 Control 5-4 2,104,23
CO1 Lithium 5-4 34,110,25
AO1 Control 5-4 4,92,36
AO1 Lithium 5-4 41,45,4
ACO1 Lithium 5-4 48,41,36
nCO1 Control 5-4 22,185,75
AO1 Lithium 5-4 28,33,0
ACO1 Control 5-4 34,66,36
AO1 Lithium 5-4 4,57,0
AO1 Lithium 5-4 16,93,22
AO1 Control 5-4 31,78,35
nCO1 Control 5-4 34,142,68
AO1 Control 5-4 37,70,9
ACO1 Lithium 5-4 36,109,26
nCO1 Control 5-4 50,108,45
CO1 Control 5-4 1,122,0
AO1 Control 5-4 32,55,11
AO1 Control 5-4 5,110,9
AO1 Lithium 5-4 31,53,19
nCO1 Control 5-4 11,226,114
nCO1 Lithium 5-4 30,13,5
AO1 Lithium 5-4 11,176,13
nCO1 Lithium 5-4 28,184,84
CO1 Lithium 5-4 2,163,86
CO1 Lithium 5-4 6,231,0
nCO1 Lithium 5-4 29,159,92
CO1 Lithium 5-4 11,170,79
ACO1 Lithium 5-4 27,139,49
CO1 Control 5-4 24,253,0
CO1 Lithium 5-4 12,168,103
CO1 Lithium 5-4 5,113,92
ACO1 Lithium 5-4 2,25,1
ACO1 Lithium 5-4 19,96,35
CO1 Lithium 5-4 7,114,59
ACO1 Lithium 5-4 4,6,2
ACO1 Control 5-4 28,26,0
CO1 Control 5-4 26,163,105
CO1 Control 5-4 18,309,0
AO1 Lithium 5-4 8,70,9
CO1 Lithium 5-4 4,104,0
ACO1 Control 5-4 45,46,0
CO1 Lithium 5-4 26,217,87
CO1 Control 5-4 6,194,44
ACO1 Control 5-4 27,47,9
CO1 Control 5-4 31,170,81
ACO1 Control 5-4 50,55,3
AO1 Control 5-4 14,71,18
CO1 Lithium 5-4 40,193,88
nCO1 Control 5-4 39,149,49
ACO1 Lithium 5-4 43,18,0
nCO1 Lithium 5-4 48,102,64
AO1 Lithium 5-4 42,76,49
ACO1 Control 5-4 32,61,35
nCO1 Lithium 5-4 2,209,118
nCO1 Control 5-4 29,138,63
AO1 Control 5-4 29,34,49
nCO1 Lithium 5-4 24,158,53
nCO1 Control 5-4 33,172,94
nCO1 Control 5-4 4,17,0
AO1 Lithium 5-4 21,44,14
CO1 Control 5-4 33,88,66
nCO1 Lithium 5-4 34,0,0
CO1 Control 5-4 8,60,60
AO1 Control 5-4 43,65,28
nCO1 Control 5-4 10,159,87
