RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 8,163,61
CO1 Control 5-4 34,133,37
CO1 Control 5-4 41,252,43
nCO1 Lithium 5-4 32,98,10
AO1 Control 5-4 25,153,18
nCO1 Lithium 5-4 46,165,97
CO1 Control 5-4 14,177,73
nCO1 Control 5-4 8,234,77
AO1 Lithium 5-4 40,108,9
nCO1 Lithium 5-4 19,222,50
ACO1 Lithium 5-4 14,75,0
ACO1 Control 5-4 33,0,0
AO1 Control 5-4 7,162,15
AO1 Lithium 5-4 14,110,4
ACO1 Lithium 5-4 9,147,31
ACO1 Control 5-4 36,192,36
ACO1 Control 5-4 40,117,0
CO1 Control 5-4 45,241,81
CO1 Lithium 5-4 50,237,54
AO1 Control 5-4 27,114,3
ACO1 Lithium 5-4 6,110,26
AO1 Control 5-4 42,144,22
ACO1 Control 5-4 17,182,5
CO1 Lithium 5-4 13,150,62
AO1 Lithium 5-4 46,31,0
AO1 Control 5-4 33,155,36
CO1 Lithium 5-4 35,179,86
nCO1 Lithium 5-4 50,257,94
CO1 Lithium 5-4 43,173,52
CO1 Control 5-4 3,181,51
ACO1 Lithium 5-4 26,104,4
CO1 Control 5-4 5,56,0
AO1 Control 5-4 41,215,28
CO1 Control 5-4 21,214,69
nCO1 Control 5-4 30,145,55
AO1 Lithium 5-4 37,177,42
nCO1 Control 5-4 14,129,48
CO1 Lithium 5-4 23,187,92
ACO1 Lithium 5-4 40,87,9
nCO1 Lithium 5-4 41,256,76
ACO1 Control 5-4 21,162,58
CO1 Lithium 5-4 20,226,61
AO1 Control 5-4 19,30,0
ACO1 Lithium 5-4 23,101,10
ACO1 Control 5-4 39,125,5
AO1 Lithium 5-4 39,101,0
ACO1 Lithium 5-4 20,91,19
CO1 Lithium 5-4 42,203,0
CO1 Lithium 5-4 32,215,82
nCO1 Control 5-4 44,247,113
nCO1 Control 5-4 45,197,29
AO1 Lithium 5-4 34,60,0
AO1 Control 5-4 9,117,37
AO1 Control 5-4 36,158,6
AO1 Lithium 5-4 12,65,28
nCO1 Lithium 5-4 11,234,92
CO1 Lithium 5-4 38,167,59
nCO1 Lithium 5-4 9,272,80
nCO1 Lithium 5-4 15,230,89
AO1 Lithium 5-4 33,141,49
nCO1 Lithium 5-4 49,195,14
AO1 Control 5-4 6,186,67
CO1 Control 5-4 12,235,69
CO1 Control 5-4 15,204,82
nCO1 Lithium 5-4 6,217,90
ACO1 Control 5-4 25,99,24
ACO1 Lithium 5-4 3,87,38
CO1 Control 5-4 29,153,82
AO1 Control 5-4 26,119,5
nCO1 Lithium 5-4 23,275,112
ACO1 Control 5-4 47,158,22
AO1 Lithium 5-4 15,82,10
CO1 Control 5-4 49,171,47
ACO1 Control 5-4 42,150,25
CO1 Lithium 5-4 46,207,52
ACO1 Control 5-4 26,142,54
ACO1 Lithium 5-4 12,0,0
CO1 Lithium 5-4 47,227,78
ACO1 Lithium 5-4 42,160,37
nCO1 Lithium 5-4 13,149,90
nCO1 Control 5-4 48,151,0
AO1 Control 5-4 39,122,35
ACO1 Control 5-4 41,155,18
CO1 Lithium 5-4 28,218,76
nCO1 Control 5-4 16,58,0
ACO1 Lithium 5-4 1,119,13
ACO1 Lithium 5-4 38,126,0
nCO1 Lithium 5-4 7,178,88
CO1 Control 5-4 28,167,50
AO1 Lithium 5-4 30,135,41
ACO1 Control 5-4 22,224,29
nCO1 Lithium 5-4 16,245,117
ACO1 Control 5-4 18,146,22
CO1 Control 5-4 37,213,52
AO1 Control 5-4 47,116,33
AO1 Lithium 5-4 6,27,0
AO1 Control 5-4 44,169,30
nCO1 Control 5-4 36,213,1
AO1 Control 5-4 17,125,0
CO1 Lithium 5-4 14,155,0
nCO1 Lithium 5-4 17,236,83
nCO1 Control 5-4 38,189,91
AO1 Control 5-4 49,115,23
CO1 Lithium 5-4 8,181,36
CO1 Control 5-4 2,166,23
CO1 Lithium 5-4 34,150,25
AO1 Control 5-4 4,209,36
AO1 Lithium 5-4 41,122,4
ACO1 Lithium 5-4 48,120,36
nCO1 Control 5-4 22,230,75
AO1 Lithium 5-4 28,37,0
ACO1 Control 5-4 34,135,36
AO1 Lithium 5-4 4,57,0
AO1 Lithium 5-4 16,165,22
AO1 Control 5-4 31,177,35
nCO1 Control 5-4 34,190,68
AO1 Control 5-4 37,116,9
ACO1 Lithium 5-4 36,168,26
nCO1 Control 5-4 50,201,45
CO1 Control 5-4 1,175,0
AO1 Control 5-4 32,108,11
AO1 Control 5-4 5,151,9
AO1 Lithium 5-4 31,131,19
nCO1 Control 5-4 11,258,114
nCO1 Lithium 5-4 30,62,5
AO1 Lithium 5-4 11,228,13
nCO1 Lithium 5-4 28,231,84
CO1 Lithium 5-4 2,213,86
CO1 Lithium 5-4 6,243,0
nCO1 Lithium 5-4 29,179,92
CO1 Lithium 5-4 11,186,79
ACO1 Lithium 5-4 27,168,49
CO1 Control 5-4 24,111,0
CO1 Lithium 5-4 12,247,103
CO1 Lithium 5-4 5,139,92
ACO1 Lithium 5-4 2,93,1
ACO1 Lithium 5-4 19,198,35
CO1 Lithium 5-4 7,191,59
ACO1 Lithium 5-4 4,53,2
ACO1 Control 5-4 28,108,0
CO1 Control 5-4 26,221,105
CO1 Control 5-4 18,157,0
AO1 Lithium 5-4 8,138,9
CO1 Lithium 5-4 4,150,0
ACO1 Control 5-4 45,47,0
CO1 Lithium 5-4 26,262,87
CO1 Control 5-4 6,196,44
ACO1 Control 5-4 27,118,9
CO1 Control 5-4 31,210,81
ACO1 Control 5-4 50,146,3
AO1 Control 5-4 14,149,18
CO1 Lithium 5-4 40,170,88
nCO1 Control 5-4 39,164,49
ACO1 Lithium 5-4 43,97,0
nCO1 Lithium 5-4 48,182,64
AO1 Lithium 5-4 42,170,49
ACO1 Control 5-4 32,140,35
nCO1 Lithium 5-4 2,230,118
nCO1 Control 5-4 29,183,63
AO1 Control 5-4 29,81,49
nCO1 Lithium 5-4 24,209,53
nCO1 Control 5-4 33,181,94
nCO1 Control 5-4 4,5,0
AO1 Lithium 5-4 21,125,14
CO1 Control 5-4 33,161,66
nCO1 Lithium 5-4 34,48,0
CO1 Control 5-4 8,147,60
AO1 Control 5-4 43,148,28
nCO1 Control 5-4 10,197,87
AO1 Lithium 5-4 35,123,2
CO1 Lithium 5-4 18,141,34
nCO1 Control 5-4 46,251,62
CO1 Control 5-4 50,182,46
AO1 Lithium 5-4 45,217,38
ACO1 Lithium 5-4 34,204,0
nCO1 Control 5-4 2,180,87
ACO1 Lithium 5-4 11,223,45
nCO1 Lithium 5-4 22,25,0
AO1 Lithium 5-4 7,145,49
AO1 Control 5-4 11,206,45
ACO1 Lithium 5-4 16,94,16
ACO1 Lithium 5-4 17,150,34
nCO1 Control 5-4 9,15,0
nCO1 Control 5-4 18,217,105
ACO1 Control 5-4 46,162,46
CO1 Lithium 5-4 30,201,89
ACO1 Lithium 5-4 31,119,11
ACO1 Control 5-4 24,111,16
CO1 Lithium 5-4 9,169,62
CO1 Lithium 5-4 25,192,90
AO1 Control 5-4 16,170,37
CO1 Lithium 5-4 3,178,89
ACO1 Lithium 5-4 30,40,0
ACO1 Lithium 5-4 39,104,10
ACO1 Lithium 5-4 49,106,0
ACO1 Control 5-4 31,185,92
CO1 Lithium 5-4 17,361,82
ACO1 Lithium 5-4 22,120,24
ACO1 Control 5-4 49,202,9
ACO1 Control 5-4 8,13,0
nCO1 Lithium 5-4 43,78,10
nCO1 Control 5-4 41,285,111
AO1 Lithium 5-4 49,139,8
AO1 Control 5-4 50,154,23
AO1 Lithium 5-4 5,51,2
nCO1 Control 5-4 20,237,85
nCO1 Control 5-4 5,150,80
ACO1 Control 5-4 12,140,5
nCO1 Lithium 5-4 47,209,61
